chrom	chromStart	chromEnd	name
Chromosome	4790571	4790742	25h
Chromosome	4790592	4790753	48h
Chromosome	4796615	4796815	25h
Chromosome	4796604	4796832	48h
Chromosome	4799731	4799872	25h
Chromosome	4799689	4799884	48h
Chromosome	4800914	4801467	25h
Chromosome	4800885	4801481	48h
Chromosome	4811726	4811950	25h
Chromosome	4811693	4811977	48h
Chromosome	4825303	4825542	25h
Chromosome	4825268	4825570	48h
Chromosome	4836907	4837207	25h
Chromosome	4836894	4837219	48h
Chromosome	4836907	4837207	25h
Chromosome	4836894	4837219	48h
Chromosome	4841631	4841872	25h
Chromosome	4841624	4841888	48h
Chromosome	4851552	4851746	25h
Chromosome	4851515	4851795	48h
Chromosome	4864523	4864724	25h
Chromosome	4864510	4864739	48h
Chromosome	4891812	4891966	25h
Chromosome	4891771	4892001	48h
Chromosome	4915855	4916043	25h
Chromosome	4915844	4916081	48h
Chromosome	4922745	4922911	25h
Chromosome	4922731	4922929	48h
Chromosome	4926055	4926275	25h
Chromosome	4926095	4926262	48h
Chromosome	4926055	4926275	25h
Chromosome	4926095	4926262	48h
Chromosome	4937017	4937234	25h
Chromosome	4936990	4937263	48h
Chromosome	4950505	4950746	25h
Chromosome	4950516	4950717	48h
Chromosome	4950972	4951154	25h
Chromosome	4950962	4951153	48h
Chromosome	4951950	4952283	25h
Chromosome	4951913	4952303	48h
Chromosome	4954708	4954912	25h
Chromosome	4954692	4954933	48h
Chromosome	4957244	4957448	25h
Chromosome	4957272	4957730	48h
Chromosome	4957510	4957706	25h
Chromosome	4957272	4957730	48h
Chromosome	4962186	4962703	25h
Chromosome	4962195	4962715	48h
Chromosome	4979496	4979743	25h
Chromosome	4979479	4979759	48h
Chromosome	4979837	4980580	25h
Chromosome	4979827	4980603	48h
Chromosome	4981656	4981948	25h
Chromosome	4981632	4981966	48h
Chromosome	4982816	4983127	25h
Chromosome	4982792	4983143	48h
Chromosome	4994604	4995035	25h
Chromosome	4994579	4995060	48h
Chromosome	5037135	5037294	25h
Chromosome	5037107	5037442	48h
Chromosome	5043181	5043445	25h
Chromosome	5043152	5043461	48h
Chromosome	5061009	5061269	25h
Chromosome	5060995	5061288	48h
Chromosome	5061009	5061269	25h
Chromosome	5060995	5061288	48h
Chromosome	5061009	5061269	25h
Chromosome	5060995	5061288	48h
Chromosome	5061920	5062124	25h
Chromosome	5061894	5062375	48h
Chromosome	5071436	5071770	25h
Chromosome	5071406	5071785	48h
Chromosome	5072507	5072682	25h
Chromosome	5072461	5072720	48h
Chromosome	5072938	5073494	25h
Chromosome	5072893	5073446	48h
Chromosome	5089112	5089433	25h
Chromosome	5089149	5089423	48h
Chromosome	5091986	5092174	25h
Chromosome	5091991	5092171	48h
Chromosome	5111596	5111847	25h
Chromosome	5111567	5111878	48h
Chromosome	5127573	5128031	25h
Chromosome	5127545	5128055	48h
Chromosome	5130514	5130803	25h
Chromosome	5130473	5130860	48h
Chromosome	5133279	5133650	25h
Chromosome	5133264	5133669	48h
Chromosome	5133279	5133650	25h
Chromosome	5133264	5133669	48h
Chromosome	5134167	5134344	25h
Chromosome	5134132	5134369	48h
Chromosome	5134692	5135063	25h
Chromosome	5134665	5135082	48h
Chromosome	5135294	5135548	25h
Chromosome	5135290	5135930	48h
Chromosome	5136766	5137145	25h
Chromosome	5136725	5137156	48h
Chromosome	5140874	5141183	25h
Chromosome	5140473	5141233	48h
Chromosome	5147356	5147630	25h
Chromosome	5147299	5147688	48h
Chromosome	5199306	5199476	25h
Chromosome	5199256	5199510	48h
Chromosome	5216863	5217213	25h
Chromosome	5216837	5217234	48h
Chromosome	5253013	5253311	25h
Chromosome	5252999	5253594	48h
Chromosome	5254583	5254802	25h
Chromosome	5254574	5254808	48h
Chromosome	5267423	5267580	25h
Chromosome	5267107	5267606	48h
Chromosome	5277404	5277752	25h
Chromosome	5277383	5277783	48h
Chromosome	5285417	5285657	25h
Chromosome	5285400	5285676	48h
Chromosome	5286889	5287313	25h
Chromosome	5286869	5287247	48h
Chromosome	5315448	5315622	25h
Chromosome	5315450	5315640	48h
Chromosome	5319258	5319614	25h
Chromosome	5319238	5319622	48h
Chromosome	5320979	5321168	25h
Chromosome	5320913	5321195	48h
Chromosome	5352506	5352774	25h
Chromosome	5352556	5352843	48h
Chromosome	5359012	5359212	25h
Chromosome	5359010	5359189	48h
Chromosome	5379704	5380021	25h
Chromosome	5379673	5380054	48h
Chromosome	5391613	5392092	25h
Chromosome	5391595	5392101	48h
Chromosome	5391613	5392092	25h
Chromosome	5391595	5392101	48h
Chromosome	5400812	5401218	25h
Chromosome	5400789	5401229	48h
Chromosome	5407249	5407469	25h
Chromosome	5407255	5407449	48h
Chromosome	5415328	5415532	25h
Chromosome	5415273	5415560	48h
Chromosome	5420926	5421246	25h
Chromosome	5420908	5421264	48h
Chromosome	5421683	5422025	25h
Chromosome	5421670	5422034	48h
Chromosome	5443277	5443755	25h
Chromosome	5443255	5443758	48h
Chromosome	5444719	5444968	25h
Chromosome	5444684	5444981	48h
Chromosome	5449965	5450181	25h
Chromosome	5449942	5450222	48h
Chromosome	5450405	5450682	25h
Chromosome	5450370	5450750	48h
Chromosome	5461944	5462100	25h
Chromosome	5461919	5462119	48h
Chromosome	5480463	5480749	25h
Chromosome	5480451	5480773	48h
Chromosome	5488194	5488428	25h
Chromosome	5488199	5488419	48h
Chromosome	5489298	5489554	25h
Chromosome	5489284	5489572	48h
Chromosome	5489298	5489554	25h
Chromosome	5489284	5489572	48h
Chromosome	5498052	5498291	25h
Chromosome	5498025	5498335	48h
Chromosome	5498720	5499152	25h
Chromosome	5498684	5499189	48h
Chromosome	5502393	5502536	25h
Chromosome	5502345	5502558	48h
Chromosome	5502393	5502536	25h
Chromosome	5502345	5502558	48h
Chromosome	5502393	5502536	25h
Chromosome	5502345	5502558	48h
Chromosome	5521320	5521549	25h
Chromosome	5521306	5521574	48h
Chromosome	5524183	5524346	25h
Chromosome	5524166	5524372	48h
Chromosome	5558194	5558400	25h
Chromosome	5558201	5558382	48h
Chromosome	5565385	5565650	25h
Chromosome	5565348	5565680	48h
Chromosome	5571746	5572082	25h
Chromosome	5571731	5572266	48h
Chromosome	5587419	5587681	25h
Chromosome	5587392	5587706	48h
Chromosome	5589343	5589608	25h
Chromosome	5589329	5589588	48h
Chromosome	5591987	5592214	25h
Chromosome	5591949	5592252	48h
Chromosome	5591987	5592214	25h
Chromosome	5591949	5592252	48h
Chromosome	5603757	5604083	25h
Chromosome	5603735	5604100	48h
Chromosome	5618378	5618573	25h
Chromosome	5618374	5618593	48h
Chromosome	5618378	5618573	25h
Chromosome	5618374	5618593	48h
Chromosome	5672514	5672751	25h
Chromosome	5672532	5672748	48h
Chromosome	5694200	5694533	25h
Chromosome	5694132	5694553	48h
Chromosome	5710687	5710949	25h
Chromosome	5710662	5710991	48h
Chromosome	5714593	5714748	25h
Chromosome	5714569	5714755	48h
Chromosome	5714593	5714748	25h
Chromosome	5714569	5714755	48h
Chromosome	5718121	5718771	25h
Chromosome	5718122	5718794	48h
Chromosome	5741806	5742058	25h
Chromosome	5741786	5742076	48h
Chromosome	5753728	5754077	25h
Chromosome	5753729	5754079	48h
Chromosome	5766524	5766793	25h
Chromosome	5766532	5766791	48h
Chromosome	5778044	5778224	25h
Chromosome	5778017	5778248	48h
Chromosome	5781296	5781581	25h
Chromosome	5781238	5781619	48h
Chromosome	5798310	5798809	25h
Chromosome	5798306	5798823	48h
Chromosome	5798310	5798809	25h
Chromosome	5798306	5798823	48h
Chromosome	5805713	5805918	25h
Chromosome	5805700	5805933	48h
Chromosome	5805713	5805918	25h
Chromosome	5805700	5805933	48h
Chromosome	5809189	5809428	25h
Chromosome	5809167	5809462	48h
Chromosome	5875133	5875398	25h
Chromosome	5875105	5875429	48h
Chromosome	5875133	5875398	25h
Chromosome	5875105	5875429	48h
Chromosome	5880201	5880647	25h
Chromosome	5880184	5880643	48h
Chromosome	5883176	5883555	25h
Chromosome	5883165	5883583	48h
Chromosome	5904629	5904776	25h
Chromosome	5904578	5904837	48h
Chromosome	5909805	5910199	25h
Chromosome	5909798	5910223	48h
Chromosome	5919947	5920175	25h
Chromosome	5919942	5920146	48h
Chromosome	5962683	5963075	25h
Chromosome	5962671	5963095	48h
Chromosome	5964609	5964920	25h
Chromosome	5964566	5964957	48h
Chromosome	5965449	5966189	25h
Chromosome	5965442	5966234	48h
Chromosome	5985072	5985252	25h
Chromosome	5985046	5985270	48h
Chromosome	5988217	5988707	25h
Chromosome	5988183	5988689	48h
Chromosome	6009781	6010039	25h
Chromosome	6009780	6010048	48h
Chromosome	6023545	6023729	25h
Chromosome	6023508	6023789	48h
Chromosome	6034170	6034357	25h
Chromosome	6034126	6034405	48h
Chromosome	6039518	6039656	25h
Chromosome	6039469	6039694	48h
Chromosome	6044728	6045308	25h
Chromosome	6044706	6045303	48h
Chromosome	6045794	6046281	25h
Chromosome	6045817	6046299	48h
Chromosome	6066929	6067087	25h
Chromosome	6066913	6067081	48h
Chromosome	6087416	6087715	25h
Chromosome	6087393	6087742	48h
Chromosome	6094599	6094801	25h
Chromosome	6094578	6094817	48h
Chromosome	6097070	6097365	25h
Chromosome	6097045	6097401	48h
Chromosome	6098438	6098589	25h
Chromosome	6098355	6098610	48h
Chromosome	6107700	6107878	25h
Chromosome	6107671	6107907	48h
Chromosome	6108154	6108599	25h
Chromosome	6108142	6108623	48h
Chromosome	6108154	6108599	25h
Chromosome	6108142	6108623	48h
Chromosome	6116697	6116934	25h
Chromosome	6116680	6116971	48h
Chromosome	6120655	6121005	25h
Chromosome	6120641	6121023	48h
Chromosome	6132375	6132736	25h
Chromosome	6132353	6132745	48h
Chromosome	6151398	6151657	25h
Chromosome	6151383	6151637	48h
Chromosome	6153921	6154211	25h
Chromosome	6153888	6154248	48h
Chromosome	6158792	6158991	25h
Chromosome	6158550	6159014	48h
Chromosome	6161683	6161868	25h
Chromosome	6161646	6161898	48h
Chromosome	6162602	6162769	25h
Chromosome	6162565	6162804	48h
Chromosome	6162602	6162769	25h
Chromosome	6162565	6162804	48h
Chromosome	6163237	6163475	25h
Chromosome	6163212	6163503	48h
Chromosome	6164507	6164696	25h
Chromosome	6164497	6164669	48h
Chromosome	6166034	6166352	25h
Chromosome	6165978	6166380	48h
Chromosome	6167375	6167685	25h
Chromosome	6167347	6167699	48h
Chromosome	6186586	6186733	25h
Chromosome	6186544	6186798	48h
Chromosome	6195108	6195337	25h
Chromosome	6194992	6195361	48h
Chromosome	6214074	6214279	25h
Chromosome	6214046	6214300	48h
Chromosome	6214074	6214279	25h
Chromosome	6214046	6214300	48h
Chromosome	6237001	6237227	25h
Chromosome	6236981	6237247	48h
Chromosome	6265711	6266130	25h
Chromosome	6265739	6266157	48h
Chromosome	6267468	6267737	25h
Chromosome	6267471	6267701	48h
Chromosome	6312806	6313114	25h
Chromosome	6312773	6313157	48h
Chromosome	6325909	6326050	25h
Chromosome	6325883	6326055	48h
Chromosome	6329945	6330217	25h
Chromosome	6329913	6330255	48h
Chromosome	6356218	6356645	25h
Chromosome	6356119	6356660	48h
Chromosome	6367341	6367524	25h
Chromosome	6367309	6367552	48h
Chromosome	6412516	6412743	25h
Chromosome	6412520	6412764	48h
Chromosome	6415021	6415247	25h
Chromosome	6414990	6415272	48h
Chromosome	6421151	6421532	25h
Chromosome	6421122	6421556	48h
Chromosome	6437502	6437787	25h
Chromosome	6437482	6437828	48h
Chromosome	6445603	6445744	25h
Chromosome	6445573	6445785	48h
Chromosome	6445603	6445744	25h
Chromosome	6445573	6445785	48h
Chromosome	6456191	6456352	25h
Chromosome	6456214	6456388	48h
Chromosome	6463155	6463346	25h
Chromosome	6463177	6463369	48h
Chromosome	6470916	6471262	25h
Chromosome	6470914	6471286	48h
Chromosome	6474219	6474390	25h
Chromosome	6474191	6474406	48h
Chromosome	6476900	6477063	25h
Chromosome	6476878	6477077	48h
Chromosome	6491637	6491858	25h
Chromosome	6491612	6491886	48h
Chromosome	6509561	6509842	25h
Chromosome	6509552	6510144	48h
Chromosome	6523855	6524068	25h
Chromosome	6523835	6524089	48h
Chromosome	6558495	6559120	25h
Chromosome	6558537	6558761	48h
Chromosome	6584141	6584712	25h
Chromosome	6584169	6584745	48h
Chromosome	6618792	6619135	25h
Chromosome	6618768	6619169	48h
Chromosome	6681189	6681417	25h
Chromosome	6681168	6681427	48h
Chromosome	6709537	6709899	25h
Chromosome	6709534	6709899	48h
Chromosome	6710866	6711586	25h
Chromosome	6710851	6711551	48h
Chromosome	6726323	6726770	25h
Chromosome	6726302	6726795	48h
Chromosome	6758413	6758699	25h
Chromosome	6758237	6758723	48h
Chromosome	6779083	6779425	25h
Chromosome	6779022	6779439	48h
Chromosome	6787553	6787770	25h
Chromosome	6787524	6787792	48h
Chromosome	6808191	6808395	25h
Chromosome	6808214	6808404	48h
Chromosome	6811963	6812215	25h
Chromosome	6811959	6812245	48h
Chromosome	6823566	6823819	25h
Chromosome	6823549	6823826	48h
Chromosome	6847106	6847409	25h
Chromosome	6847090	6847428	48h
Chromosome	6852044	6852312	25h
Chromosome	6852025	6852356	48h
Chromosome	6861344	6861523	25h
Chromosome	6861292	6861562	48h
Chromosome	6877861	6878114	25h
Chromosome	6877837	6878149	48h
Chromosome	6880773	6881225	25h
Chromosome	6880720	6881277	48h
Chromosome	6883693	6883907	25h
Chromosome	6883720	6883880	48h
Chromosome	6896884	6897281	25h
Chromosome	6896853	6897271	48h
Chromosome	6967584	6967782	25h
Chromosome	6967585	6967803	48h
Chromosome	6986738	6987101	25h
Chromosome	6986727	6987131	48h
Chromosome	6990758	6991028	25h
Chromosome	6990734	6991043	48h
Chromosome	6999681	7000030	25h
Chromosome	6999636	7000063	48h
Chromosome	7018198	7018447	25h
Chromosome	7018241	7018452	48h
Chromosome	7040912	7041264	25h
Chromosome	7040894	7041294	48h
Chromosome	7050995	7051240	25h
Chromosome	7050997	7051230	48h
Chromosome	7063456	7063641	25h
Chromosome	7063414	7063652	48h
Chromosome	7069288	7069511	25h
Chromosome	7069266	7069537	48h
Chromosome	7088416	7088742	25h
Chromosome	7088417	7088762	48h
Chromosome	7115996	7116215	25h
Chromosome	7116025	7116218	48h
Chromosome	7121000	7121196	25h
Chromosome	7120968	7121225	48h
Chromosome	7132066	7132275	25h
Chromosome	7132041	7132296	48h
Chromosome	7132066	7132275	25h
Chromosome	7132041	7132296	48h
Chromosome	7157034	7157314	25h
Chromosome	7157040	7157305	48h
Chromosome	7197564	7197861	25h
Chromosome	7197546	7197870	48h
Chromosome	7220952	7221156	25h
Chromosome	7220949	7221153	48h
Chromosome	7236999	7237256	25h
Chromosome	7236993	7237272	48h
Chromosome	7236999	7237256	25h
Chromosome	7236993	7237272	48h
Chromosome	7248645	7248903	25h
Chromosome	7248600	7248931	48h
Chromosome	7271869	7272175	25h
Chromosome	7271834	7272208	48h
Chromosome	7279255	7279587	25h
Chromosome	7279224	7279604	48h
Chromosome	7310179	7310415	25h
Chromosome	7310214	7310370	48h
Chromosome	7384330	7384558	25h
Chromosome	7384311	7384567	48h
Chromosome	7384330	7384558	25h
Chromosome	7384311	7384567	48h
Chromosome	7385542	7385801	25h
Chromosome	7385501	7385829	48h
Chromosome	7392420	7392712	25h
Chromosome	7392394	7392742	48h
Chromosome	7397443	7397730	25h
Chromosome	7397462	7397691	48h
Chromosome	7454430	7454830	25h
Chromosome	7454421	7454852	48h
Chromosome	7459857	7460151	25h
Chromosome	7459827	7460182	48h
Chromosome	7459857	7460151	25h
Chromosome	7459827	7460182	48h
Chromosome	7466001	7466296	25h
Chromosome	7465984	7466315	48h
Chromosome	7472776	7472977	25h
Chromosome	7472757	7472998	48h
Chromosome	7489622	7489880	25h
Chromosome	7489601	7490158	48h
Chromosome	7525413	7525564	25h
Chromosome	7525142	7525595	48h
Chromosome	7528649	7528930	25h
Chromosome	7528605	7528954	48h
Chromosome	7545752	7545971	25h
Chromosome	7545737	7545989	48h
Chromosome	7558478	7558710	25h
Chromosome	7558260	7558763	48h
Chromosome	7560292	7560677	25h
Chromosome	7560269	7560698	48h
Chromosome	7561651	7561790	25h
Chromosome	7561608	7561838	48h
Chromosome	7574491	7574630	25h
Chromosome	7574447	7574666	48h
Chromosome	7574491	7574630	25h
Chromosome	7574447	7574666	48h
Chromosome	7576152	7576431	25h
Chromosome	7576014	7576453	48h
Chromosome	7589521	7589753	25h
Chromosome	7589553	7589760	48h
Chromosome	7620090	7620327	25h
Chromosome	7620071	7620338	48h
Chromosome	7630482	7630705	25h
Chromosome	7630434	7630721	48h
Chromosome	7674550	7674946	25h
Chromosome	7674536	7674962	48h
Chromosome	7683906	7684179	25h
Chromosome	7683895	7684193	48h
Chromosome	7688874	7689476	25h
Chromosome	7688889	7689496	48h
Chromosome	7699392	7699819	25h
Chromosome	7699368	7699856	48h
Chromosome	7699392	7699819	25h
Chromosome	7699368	7699856	48h
Chromosome	7699392	7699819	25h
Chromosome	7699368	7699856	48h
Chromosome	7705035	7705324	25h
Chromosome	7705025	7705327	48h
Chromosome	7713237	7713690	25h
Chromosome	7713213	7713716	48h
Chromosome	7713237	7713690	25h
Chromosome	7713213	7713716	48h
Chromosome	7738780	7739147	25h
Chromosome	7738738	7739077	48h
Chromosome	7770984	7771273	25h
Chromosome	7770959	7771300	48h
Chromosome	7788072	7788350	25h
Chromosome	7788085	7788401	48h
Chromosome	7792711	7793074	25h
Chromosome	7792747	7793075	48h
Chromosome	7799393	7799649	25h
Chromosome	7799380	7799670	48h
Chromosome	7813952	7814319	25h
Chromosome	7813925	7814343	48h
Chromosome	7815802	7816227	25h
Chromosome	7815777	7816253	48h
Chromosome	7834077	7834405	25h
Chromosome	7833849	7834434	48h
Chromosome	7839116	7839300	25h
Chromosome	7839125	7839305	48h
Chromosome	7839116	7839300	25h
Chromosome	7839125	7839305	48h
Chromosome	7862822	7863087	25h
Chromosome	7862837	7863056	48h
Chromosome	7862822	7863087	25h
Chromosome	7862837	7863056	48h
Chromosome	7863689	7863908	25h
Chromosome	7863609	7863922	48h
Chromosome	7870440	7871133	25h
Chromosome	7870408	7871124	48h
Chromosome	7880038	7880394	25h
Chromosome	7880033	7880422	48h
Chromosome	7880038	7880394	25h
Chromosome	7880033	7880422	48h
Chromosome	7886909	7887182	25h
Chromosome	7886874	7887208	48h
Chromosome	7886909	7887182	25h
Chromosome	7886874	7887208	48h
Chromosome	7898127	7898366	25h
Chromosome	7898077	7898421	48h
Chromosome	7921277	7921509	25h
Chromosome	7921249	7921788	48h
Chromosome	7924933	7925215	25h
Chromosome	7924901	7925243	48h
Chromosome	7936611	7936802	25h
Chromosome	7936596	7936836	48h
Chromosome	7951589	7951780	25h
Chromosome	7951596	7951798	48h
Chromosome	7953610	7953811	25h
Chromosome	7953571	7953832	48h
Chromosome	7961457	7961661	25h
Chromosome	7961473	7961741	48h
Chromosome	7984769	7984987	25h
Chromosome	7984741	7985031	48h
Chromosome	8035566	8035894	25h
Chromosome	8035557	8035919	48h
Chromosome	8035566	8035894	25h
Chromosome	8035557	8035919	48h
Chromosome	8070626	8070792	25h
Chromosome	8070599	8070824	48h
Chromosome	8070626	8070792	25h
Chromosome	8070599	8070824	48h
Chromosome	8072216	8072474	25h
Chromosome	8072201	8072482	48h
Chromosome	8076791	8077044	25h
Chromosome	8076753	8077030	48h
Chromosome	8076791	8077044	25h
Chromosome	8076753	8077030	48h
Chromosome	8087781	8087939	25h
Chromosome	8087738	8088001	48h
Chromosome	8093611	8093833	25h
Chromosome	8093566	8093878	48h
Chromosome	8141739	8141982	25h
Chromosome	8141722	8142002	48h
Chromosome	8150775	8151001	25h
Chromosome	8150776	8151019	48h
Chromosome	8150775	8151001	25h
Chromosome	8150776	8151019	48h
Chromosome	8151400	8151561	25h
Chromosome	8151362	8151606	48h
Chromosome	8155829	8156039	25h
Chromosome	8155800	8156084	48h
Chromosome	8155829	8156039	25h
Chromosome	8155800	8156084	48h
Chromosome	8161199	8161394	25h
Chromosome	8161225	8161384	48h
Chromosome	8161199	8161394	25h
Chromosome	8161225	8161384	48h
Chromosome	8169553	8169739	25h
Chromosome	8169512	8169787	48h
Chromosome	8169553	8169739	25h
Chromosome	8169512	8169787	48h
Chromosome	8185723	8186001	25h
Chromosome	8185722	8185991	48h
Chromosome	8190717	8190882	25h
Chromosome	8190695	8190936	48h
Chromosome	8217193	8217362	25h
Chromosome	8217184	8217377	48h
Chromosome	8224827	8225227	25h
Chromosome	8224796	8225265	48h
Chromosome	8250815	8250981	25h
Chromosome	8250809	8250995	48h
Chromosome	8269360	8269657	25h
Chromosome	8269368	8269653	48h
Chromosome	8269360	8269657	25h
Chromosome	8269368	8269653	48h
Chromosome	8276572	8276746	25h
Chromosome	8276532	8276790	48h
Chromosome	8276572	8276746	25h
Chromosome	8276532	8276790	48h
Chromosome	8279372	8279544	25h
Chromosome	8279335	8279572	48h
Chromosome	8318772	8318951	25h
Chromosome	8318747	8318969	48h
Chromosome	8322131	8322430	25h
Chromosome	8322092	8322468	48h
Chromosome	8324773	8324960	25h
Chromosome	8324723	8325014	48h
Chromosome	8325365	8325509	25h
Chromosome	8325338	8325533	48h
Chromosome	8367275	8367621	25h
Chromosome	8367238	8367675	48h
Chromosome	8373808	8374221	25h
Chromosome	8373830	8374185	48h
Chromosome	8397911	8398303	25h
Chromosome	8397858	8398422	48h
Chromosome	8397911	8398303	25h
Chromosome	8397858	8398422	48h
Chromosome	8410920	8411080	25h
Chromosome	8410888	8411109	48h
Chromosome	8418398	8418645	25h
Chromosome	8418425	8418648	48h
Chromosome	8418398	8418645	25h
Chromosome	8418425	8418648	48h
Chromosome	8422404	8422545	25h
Chromosome	8422360	8422575	48h
Chromosome	8439406	8439711	25h
Chromosome	8439384	8439740	48h
Chromosome	8454318	8454509	25h
Chromosome	8454326	8454486	48h
Chromosome	8490289	8490482	25h
Chromosome	8490256	8490541	48h
Chromosome	8532488	8532678	25h
Chromosome	8532477	8532691	48h
Chromosome	8536646	8536799	25h
Chromosome	8536612	8536833	48h
Chromosome	8568943	8569182	25h
Chromosome	8568934	8569184	48h
Chromosome	8587133	8587282	25h
Chromosome	8587108	8587537	48h
Chromosome	8590916	8591140	25h
Chromosome	8590937	8591120	48h
Chromosome	8591897	8592103	25h
Chromosome	8591867	8592136	48h
Chromosome	8592958	8593174	25h
Chromosome	8592940	8593188	48h
Chromosome	8593765	8593907	25h
Chromosome	8593720	8593947	48h
Chromosome	8598485	8598629	25h
Chromosome	8598435	8598677	48h
Chromosome	8601592	8601937	25h
Chromosome	8601572	8601965	48h
Chromosome	8613086	8613387	25h
Chromosome	8613055	8613424	48h
Chromosome	8619159	8619355	25h
Chromosome	8619194	8619368	48h
Chromosome	8627446	8627693	25h
Chromosome	8627425	8627710	48h
Chromosome	8631317	8631638	25h
Chromosome	8631282	8631672	48h
Chromosome	8631317	8631638	25h
Chromosome	8631282	8631672	48h
Chromosome	8634906	8635287	25h
Chromosome	8634889	8635270	48h
Chromosome	8639328	8639569	25h
Chromosome	8639321	8639590	48h
Chromosome	8639328	8639569	25h
Chromosome	8639321	8639590	48h
Chromosome	8645712	8645994	25h
Chromosome	8645665	8646019	48h
Chromosome	8647472	8647730	25h
Chromosome	8647451	8647987	48h
Chromosome	8647472	8647730	25h
Chromosome	8647451	8647987	48h
Chromosome	8655839	8656193	25h
Chromosome	8655854	8656141	48h
Chromosome	8663691	8663926	25h
Chromosome	8663683	8663936	48h
Chromosome	8666107	8666410	25h
Chromosome	8666091	8666399	48h
