"gene","logFC","FDR","add_variable","start","end","strand"
"vnz_21615",1.87432367005817,1.23106109089046e-06,"MMC",4727224,4728417,"+"
"vnz_04755",1.87392200851668,1.73517145118709e-06,"MMC",1115738,1116820,"+"
"vnz_03405",1.87175817698422,1.30858211397102e-06,"MMC",825279,825932,"+"
"vnz_13980",1.87104867882745,1.42818310211297e-05,"MMC",3117350,3117799,"+"
"vnz_19075",1.87101778890454,1.88449735329183e-07,"MMC",4198345,4199133,"-"
"vnz_16970",1.86941397463357,8.06978140834542e-05,"MMC",3765543,3766187,"-"
"vnz_17960",1.86911336258702,2.0808826248229e-05,"MMC",3967594,3968157,"-"
"vnz_06600",1.86695666078319,4.16118638723414e-06,"MMC",1513086,1513595,"-"
"vnz_12595",1.86629673960675,5.14890250234699e-05,"MMC",2802931,2804709,"+"
"vnz_09960",1.86255535347012,1.16348852618411e-06,"MMC",2250503,2251051,"-"
"vnz_13985",1.86220975553725,0.000182086260489665,"MMC",3117796,3118386,"+"
"vnz_24355",1.86192422613934,4.9965660478619e-07,"MMC",5299064,5299588,"-"
"vnz_01085",1.86177641615761,2.21039658607007e-05,"MMC",242576,243472,"+"
"vnz_08610",1.86114982727974,0.000121505994001397,"MMC",1963826,1964746,"+"
"vnz_15510",1.8605955878414,1.81677901300353e-06,"MMC",3455534,3456085,"+"
"vnz_17060",1.86041559481048,0.015368533650083,"MMC",3779883,3781394,"+"
"vnz_11415",1.86028001218894,2.937284999782e-08,"MMC",2519145,2520281,"-"
"vnz_25120",1.85820613902066,5.04453370314675e-09,"MMC",5469618,5470376,"-"
"vnz_16330",1.85689321650229,1.58460417092372e-06,"MMC",3632373,3633923,"-"
"vnz_19065",1.85663235652697,4.94013105825986e-07,"MMC",4195957,4196904,"+"
"vnz_15085",1.85528150102995,0.00634870116026167,"MMC",3361864,3364107,"-"
"vnz_15180",1.85349228930404,0.000178741354407531,"MMC",3384147,3384923,"+"
"vnz_21400",1.85329472307994,4.47865906625947e-07,"MMC",4685290,4686729,"+"
"vnz_10835",1.85321389142311,7.21515855337633e-06,"MMC",2389549,2391708,"-"
"vnz_22130",1.85048075843655,0.000818813195486214,"MMC",4827484,4829040,"-"
"vnz_23415",1.85021340471339,8.23242484156461e-08,"MMC",5091502,5094171,"+"
"vnz_02150",1.84868971552295,5.22060374663643e-05,"MMC",490890,491219,"-"
"vnz_21960",1.8472669084196,0.000971316269413325,"MMC",4780648,4781505,"-"
"vnz_21390",1.84509568079337,2.84926207083356e-06,"MMC",4684024,4684452,"+"
"vnz_19385",1.84488097313512,1.42116278797976e-07,"MMC",4268615,4268878,"+"
"vnz_22570",1.84210587274489,1.68236895816053e-06,"MMC",4920150,4920923,"-"
"vnz_15330",1.84052896668147,1.31301716375748e-07,"MMC",3419924,3420469,"-"
"vnz_08070",1.8391163129364,1.50609798110405e-06,"MMC",1841893,1843695,"+"
"vnz_22660",1.83874728878555,0.000390294816223278,"MMC",4936820,4938472,"-"
"vnz_23190",1.83710634712124,4.69028626895444e-05,"MMC",5045377,5046111,"+"
"vnz_14300",1.83372574659952,9.92747858632016e-05,"MMC",3171275,3172261,"-"
"vnz_22550",1.83363038347048,1.07825258426183e-05,"MMC",4916171,4916878,"-"
"vnz_03355",1.83192580987325,7.912593356595e-05,"MMC",815149,816369,"+"
"vnz_09510",1.83177890826738,1.8523876657196e-06,"MMC",2162729,2163721,"+"
"vnz_21010",1.82447039992583,4.18853948341942e-06,"MMC",4606057,4606260,"-"
"vnz_10750",1.82426374977807,2.31857469214933e-06,"MMC",2370906,2371520,"-"
"vnz_21805",1.82316780800814,1.36487153041888e-05,"MMC",4753065,4753508,"+"
"vnz_20965",1.8228550318813,8.54379495122676e-05,"MMC",4595092,4596279,"-"
"vnz_22155",1.8217295100485,0.00163987210457614,"MMC",4834954,4836141,"+"
"vnz_19080",1.82125125554574,7.00939659942967e-07,"MMC",4199225,4200409,"-"
"vnz_16070",1.8200658968951,9.69397723101056e-07,"MMC",3574859,3575350,"+"
"vnz_12035",1.81867605140918,0.000171172800115894,"MMC",2671749,2675096,"+"
"vnz_28670",1.81851802042877,2.71431290994357e-05,"MMC",6306461,6307474,"+"
"vnz_05040",1.81730423222279,0.000795301701928481,"MMC",1183024,1183620,"-"
"vnz_02325",1.81721251166952,0.00977876598447943,"MMC",537012,537539,"+"
"vnz_11420",1.81464123570841,7.20190847195494e-09,"MMC",2520282,2521301,"-"
"vnz_19015",1.81304916430318,0.000529143654969726,"MMC",4184709,4187870,"+"
"vnz_16820",1.8128660702687,3.85716110053527e-06,"MMC",3735902,3736441,"-"
"vnz_22440",1.81084737064116,2.76678514421188e-07,"MMC",4892013,4893149,"+"
"vnz_17970",1.81065036754289,7.62084964969149e-07,"MMC",3969336,3970214,"-"
"vnz_03425",1.81044653414087,5.81519286788888e-06,"MMC",827317,827637,"-"
"vnz_25665",1.80987565470395,4.96350530189133e-06,"MMC",5611962,5613134,"-"
"vnz_28875",1.80769729737288,6.28231435382007e-05,"MMC",6360935,6362896,"-"
"vnz_22045",1.80761590732605,8.59940650244046e-08,"MMC",4804225,4806030,"+"
"vnz_18415",1.80337125711661,1.72219198086292e-06,"MMC",4069861,4070838,"-"
"vnz_12055",1.80187401856594,2.21356407601303e-06,"MMC",2679918,2680592,"-"
"vnz_14165",1.79984636337201,2.1016865893642e-06,"MMC",3142608,3142886,"+"
"vnz_07940",1.79930597697836,4.33485596612326e-05,"MMC",1809708,1812581,"-"
"vnz_21625",1.79744924258928,3.3931125676264e-05,"MMC",4730706,4731068,"+"
"vnz_14195",1.79671971181082,0.00030108161482497,"MMC",3147537,3147698,"+"
"vnz_15835",1.79212445670722,5.56947367814494e-06,"MMC",3525604,3526467,"+"
"vnz_25770",1.79209794820424,2.95047256373297e-06,"MMC",5635961,5636587,"-"
"vnz_21980",1.79200370497596,0.00119218027089559,"MMC",4785131,4787032,"+"
"vnz_02285",1.79119801106685,1.88466295707094e-06,"MMC",518414,519844,"+"
"vnz_17665",1.79018355679438,2.35197284858138e-08,"MMC",3902688,3904307,"-"
"vnz_17845",1.78948309767928,6.35169716243769e-07,"MMC",3942246,3942773,"+"
"vnz_18860",1.7864382754965,0.000532688883319331,"MMC",4155243,4156253,"-"
"vnz_23890",1.78563701581777,0.000809172520082381,"MMC",5200271,5200636,"+"
"vnz_28880",1.78307987448105,4.44070139461016e-05,"MMC",6362896,6363318,"-"
"vnz_25955",1.78168242962165,0.00182599283828585,"MMC",5674188,5674397,"-"
"vnz_20530",1.77997256783958,4.28275815117633e-05,"MMC",4499094,4499558,"+"
"vnz_02840",1.77958293343704,5.81158550340716e-05,"MMC",684080,684748,"-"
"vnz_27700",1.77945481750326,0.00903737364288028,"MMC",6094123,6095919,"-"
"vnz_11395",1.77931964721783,0.000645158459590118,"MMC",2514665,2515759,"-"
"vnz_25775",1.77898930232044,1.09595392368527e-06,"MMC",5636584,5637210,"-"
"vnz_12570",1.77887638017202,0.0124223450811497,"MMC",2797445,2798605,"+"
"vnz_05455",1.77823585634624,5.33701672861923e-05,"MMC",1272376,1273290,"-"
"vnz_06535",1.77808044036497,0.000189400348093517,"MMC",1500998,1501936,"+"
"vnz_29270",1.77721942306883,0.00204352240460872,"MMC",6446502,6448199,"-"
"vnz_04345",1.77614933205197,1.18300019716765e-05,"MMC",1029072,1029506,"+"
"vnz_20080",1.77604089409579,3.29651953449771e-06,"MMC",4408114,4408521,"+"
"vnz_12575",1.77530055187046,3.41140141737182e-08,"MMC",2798699,2799559,"+"
"vnz_16285",1.77353637912154,0.000111458699937067,"MMC",3618114,3620513,"-"
"vnz_12280",1.77329462285855,1.23078639315369e-05,"MMC",2723318,2725423,"-"
"vnz_17630",1.77322957085142,1.29421698562315e-08,"MMC",3895665,3896186,"-"
"vnz_31440",1.77275428002548,7.0505694987079e-06,"MMC",6958762,6959682,"+"
"vnz_00555",1.77274722934164,0.000108111032663834,"MMC",123798,124772,"-"
"vnz_16960",1.76982404435814,0.000127806672489016,"MMC",3763504,3764046,"-"
"vnz_11320",1.76921166675257,3.52662163372057e-06,"MMC",2500031,2501035,"-"
"vnz_27125",1.76824257248829,7.87110682349903e-07,"MMC",5951746,5954640,"+"
"vnz_21435",1.76788936088358,9.05642773013361e-07,"MMC",4692350,4692637,"+"
"vnz_14600",1.76630968223408,0.00131289915632595,"MMC",3249412,3250386,"+"
"vnz_20435",1.76611633848819,1.7709698264859e-07,"MMC",4477397,4478251,"-"
"vnz_29500",1.76547820001388,0.000105398349315499,"MMC",6498628,6499779,"-"
"vnz_19425",1.76443162444425,2.92665411730106e-06,"MMC",4274289,4274714,"-"
"vnz_23315",1.76286224537057,4.41477046107248e-07,"MMC",5074797,5075330,"+"
"vnz_07095",1.76238793625045,2.26843230115166e-06,"MMC",1623492,1624892,"-"
"vnz_12690",1.75915211492791,1.06326001849306e-06,"MMC",2828622,2829323,"-"
"vnz_17315",1.75887637746225,3.71764200899911e-08,"MMC",3824384,3828004,"-"
"vnz_16035",1.75659363188423,2.86158480412932e-08,"MMC",3566895,3567383,"+"
"vnz_26040",1.7564063627923,2.08574144427427e-05,"MMC",5688748,5689560,"+"
"vnz_11265",1.75588603380052,3.87226544541679e-05,"MMC",2487282,2487497,"-"
"vnz_16965",1.75571985125172,9.65109736387503e-06,"MMC",3764149,3765459,"-"
"vnz_08135",1.75513626942424,0.00523265269834263,"MMC",1858038,1858913,"-"
"vnz_21025",1.75434317188066,5.33831088025343e-05,"MMC",4608868,4609467,"+"
"vnz_17490",1.75284196868852,1.64643234960422e-07,"MMC",3861257,3862864,"+"
"vnz_19545",1.75146486586432,2.07267625108685e-06,"MMC",4297165,4298100,"+"
"vnz_20685",1.74511920774938,0.000165075983906571,"MMC",4532333,4532938,"-"
"vnz_25870",1.74508814813888,8.72649322595113e-06,"MMC",5660440,5660844,"-"
"vnz_25550",1.7422621006502,1.12476499582798e-07,"MMC",5583108,5584757,"-"
"vnz_22390",1.74224416393699,1.47793280022105e-05,"MMC",4882730,4883488,"-"
"vnz_22140",1.74155330514433,0.000145413416211249,"MMC",4830940,4831353,"+"
"vnz_08730",1.74093115294432,8.74784175863028e-07,"MMC",1990161,1991384,"-"
"vnz_01440",1.74069668742039,2.42619119253143e-07,"MMC",323962,325971,"+"
"vnz_13795",1.73788126837502,7.57719289712356e-09,"MMC",3082162,3082530,"-"
"vnz_20800",1.73699295065498,0.000287961080724122,"MMC",4558212,4558613,"-"
"vnz_12075",1.73677458606689,0.000540748728739033,"MMC",2684965,2685210,"-"
"vnz_26625",1.73616338642026,2.1722047644465e-08,"MMC",5822663,5826631,"-"
"vnz_11485",1.7355372456898,6.99279620204759e-07,"MMC",2538996,2539619,"-"
"vnz_19370",1.73501767805723,2.78639474880799e-07,"MMC",4266070,4266756,"+"
"vnz_00170",1.73354263307274,1.96228296135144e-05,"MMC",38111,39868,"+"
"vnz_17365",1.73290274106481,3.90436065078506e-07,"MMC",3837019,3837768,"-"
"vnz_10055",1.73261609583044,4.44679530174234e-05,"MMC",2271342,2272343,"+"
"vnz_12580",1.73223214761017,3.35968806705084e-06,"MMC",2799698,2801137,"+"
"vnz_23395",1.73152755164539,0.00095111992439944,"MMC",5088843,5089223,"-"
"vnz_10575",1.73002659487745,2.72396849176181e-06,"MMC",2339243,2339707,"+"
"vnz_16855",1.7280993727361,3.11173593510969e-08,"MMC",3742509,3743045,"-"
"vnz_10770",1.72777487371368,0.00015029153237691,"MMC",2375500,2376675,"-"
"vnz_19435",1.72725330567428,1.10602776668534e-07,"MMC",4275508,4276752,"+"
"vnz_04245",1.72679832295274,2.44022465691805e-05,"MMC",1011422,1012168,"-"
"vnz_13720",1.72610616453857,3.01448232908003e-06,"MMC",3066114,3067271,"-"
"vnz_20345",1.72369940251789,0.000540985358946391,"MMC",4459927,4460211,"-"
"vnz_19925",1.72325627178047,1.66005751715227e-08,"MMC",4368595,4369569,"+"
"vnz_19300",1.72184454130419,0.000164016639155261,"MMC",4252280,4252666,"-"
"vnz_12285",1.72041129782584,2.7336214814761e-05,"MMC",2725420,2727084,"-"
"vnz_13390",1.71858251462174,1.46591722067341e-05,"MMC",2975527,2976210,"-"
"vnz_20445",1.71696958427049,4.56757536559953e-05,"MMC",4479173,4479652,"-"
"vnz_22220",1.71684579950787,6.24279692752509e-05,"MMC",4849650,4850258,"+"
"vnz_16640",1.71658420909197,8.22511201234214e-07,"MMC",3697792,3698589,"-"
"vnz_17340",1.71623652537413,6.09663439326881e-06,"MMC",3833414,3834139,"-"
"vnz_16725",1.71525861896669,0.000312375471629258,"MMC",3713207,3714574,"+"
"vnz_19560",1.71448388037632,1.51213766295203e-05,"MMC",4300568,4300918,"+"
"vnz_17700",1.71373562787879,1.98992936764197e-07,"MMC",3912519,3913505,"-"
"vnz_11700",1.7117938856436,4.33625880730572e-08,"MMC",2592263,2592676,"-"
"vnz_16025",1.7098087573333,4.17297280601556e-07,"MMC",3565876,3566235,"+"
"vnz_21040",1.70811342866589,8.09357798823959e-07,"MMC",4611569,4612564,"-"
"vnz_11455",1.7072227154225,4.6148524421683e-05,"MMC",2532973,2533239,"+"
"vnz_09820",1.70676812396647,1.33548341976971e-07,"MMC",2221859,2223145,"-"
"vnz_23410",1.70488116009164,0.000123504860540952,"MMC",5090739,5091209,"+"
"vnz_20935",1.70453387304592,0.000668639752685683,"MMC",4586920,4588128,"+"
"vnz_14205",1.70392470294604,1.15035333298234e-07,"MMC",3148175,3149461,"-"
"vnz_22805",1.70385516306296,8.70087611513937e-05,"MMC",4968132,4968383,"-"
"vnz_29655",1.70378572494741,0.00221872142365305,"MMC",6530068,6530679,"+"
"vnz_17475",1.70172286333642,0.000211999391575934,"MMC",3857511,3859454,"+"
"vnz_02185",1.70165538097766,1.92903278677255e-05,"MMC",500709,500912,"+"
"vnz_17900",1.70161072335054,4.23406396190746e-06,"MMC",3954650,3955534,"-"
"vnz_17600",1.70123063593606,0.000551202991065789,"MMC",3889529,3891067,"+"
"vnz_30295",1.70089324739344,2.01790833270997e-06,"MMC",6682712,6683152,"-"
"vnz_19960",1.69906727343298,1.85087940106932e-05,"MMC",4375925,4377295,"+"
"vnz_28565",1.69782139588741,3.33475423367807e-08,"MMC",6274152,6274622,"+"
"vnz_29265",1.69749309108132,0.001609859155343,"MMC",6445622,6446329,"-"
"vnz_18325",1.69649454799422,5.05321232043077e-05,"MMC",4049318,4050604,"-"
"vnz_23930",1.69495307474793,1.98947808924169e-06,"MMC",5214030,5214311,"+"
"vnz_14240",1.69483537257037,5.8540220294726e-07,"MMC",3157610,3158149,"-"
"vnz_11275",1.69227761503261,3.76281939864014e-06,"MMC",2488521,2489891,"+"
"vnz_25530",1.69112403045274,2.91289013788491e-06,"MMC",5579451,5579747,"+"
"vnz_16270",1.69075194928303,9.14287149732128e-07,"MMC",3614496,3615698,"-"
"vnz_21975",1.69036847029426,8.7496890498003e-05,"MMC",4783849,4784946,"-"
"vnz_16295",1.69023786596463,2.51726819494244e-06,"MMC",3621488,3624976,"-"
"vnz_28385",1.68986823177881,1.05800928458101e-05,"MMC",6232834,6233286,"-"
"vnz_05710",1.68955352340039,3.18365919269175e-05,"MMC",1321281,1321997,"+"
"vnz_14475",1.68875468545593,4.40687027886051e-06,"MMC",3218521,3219867,"-"
"vnz_22505",1.68855000741751,9.50243947378391e-06,"MMC",4907570,4909282,"+"
"vnz_12270",1.68638511593119,2.54830773283106e-05,"MMC",2721396,2722547,"+"
"vnz_15555",1.68590586199974,9.85519816573248e-06,"MMC",3462227,3462991,"+"
"vnz_14155",1.68491931813469,1.06493596277145e-07,"MMC",3141529,3142404,"+"
"vnz_06250",1.68428643994304,0.00120545206866856,"MMC",1442553,1443080,"+"
"vnz_23250",1.68271142040003,0.000220754379944368,"MMC",5058793,5059317,"-"
"vnz_23220",1.68190231050507,1.56382776461149e-05,"MMC",5052719,5053402,"+"
"vnz_22150",1.681131744987,0.00861249456776287,"MMC",4832663,4834957,"+"
"vnz_20405",1.67862957229675,1.53663530977732e-06,"MMC",4472916,4473758,"-"
"vnz_14340",1.6746980946018,2.39051280174159e-06,"MMC",3178019,3178417,"-"
"vnz_09860",1.67437309611187,0.000540732564908248,"MMC",2233380,2233784,"+"
"vnz_05715",1.67366157711234,1.68513899759639e-05,"MMC",1322052,1322582,"-"
"vnz_16950",1.67165643277225,0.00109099594666108,"MMC",3761620,3762048,"+"
"vnz_07570",1.67141851875687,0.000121147005712922,"MMC",1730871,1731626,"-"
"vnz_18215",1.66908253471834,1.04542889791797e-06,"MMC",4022306,4024099,"+"
"vnz_01360",1.66781260063603,2.87684248001158e-05,"MMC",302800,303576,"-"
"vnz_15685",1.6673056893905,4.63208654891208e-05,"MMC",3489815,3490990,"-"
"vnz_03925",1.66704390404712,2.36753784182035e-05,"MMC",943645,944112,"+"
"vnz_20295",1.66625698758371,0.00012846202434039,"MMC",4450570,4450770,"+"
"vnz_28585",1.66596909477821,2.14075564030913e-06,"MMC",6277126,6277611,"+"
"vnz_13965",1.66501460640141,0.00207649240100086,"MMC",3116157,3116381,"+"
"vnz_14120",1.66209263907293,1.42602973403717e-06,"MMC",3134681,3135019,"+"
"vnz_06875",1.66118485164497,2.02955673451784e-05,"MMC",1572264,1573283,"-"
"vnz_22205",1.65779939387386,3.06771919204278e-08,"MMC",4846424,4847881,"+"
"vnz_13320",1.65741946186073,8.54283043704055e-06,"MMC",2959516,2960862,"+"
"vnz_18130",1.65559513929344,4.06879009873888e-07,"MMC",4007271,4008755,"+"
"vnz_20010",1.65508513999109,0.000102010243085793,"MMC",4388313,4389608,"+"
"vnz_15740",1.65469087733856,0.000288888235358214,"MMC",3504506,3505504,"+"
"vnz_22385",1.65105961234344,1.98188223575452e-06,"MMC",4882103,4882630,"-"
"vnz_16465",1.65056016415336,1.64383769610973e-05,"MMC",3663490,3664374,"-"
"vnz_26760",1.64760162171242,6.88493111891947e-06,"MMC",5863429,5868078,"-"
"vnz_14245",1.64689478705481,1.62109930554785e-06,"MMC",3158191,3158661,"-"
"vnz_31905",1.64607375794632,2.3838548992363e-06,"MMC",7058040,7058291,"-"
"vnz_20505",1.64576119071363,4.03895651032016e-07,"MMC",4494356,4494862,"-"
"vnz_17110",1.64539973992965,5.44179430906642e-05,"MMC",3788550,3789431,"-"
"vnz_31610",1.6418013776475,0.000769618416642619,"MMC",6989303,6989677,"+"
"vnz_20275",1.64016017101409,0.00580337976498417,"MMC",4445583,4446488,"+"
"vnz_26030",1.64002545635633,1.3689978739322e-06,"MMC",5687898,5688551,"+"
"vnz_21760",1.63983739634978,1.87374233648536e-06,"MMC",4745965,4746186,"+"
"vnz_09165",1.6395561566878,0.00014949422262802,"MMC",2084427,2085803,"+"
"vnz_12025",1.6370661433839,7.65904723255485e-05,"MMC",2670087,2671040,"-"
"vnz_18650",1.63596970354724,3.57747708660567e-06,"MMC",4115203,4115838,"+"
"vnz_15770",1.63534548462846,1.5299476612343e-05,"MMC",3509828,3510355,"-"
"vnz_26605",1.63484099433063,8.15593975925436e-07,"MMC",5820056,5821339,"+"
"vnz_22235",1.63464427476024,4.78705281054966e-08,"MMC",4853071,4854717,"+"
"vnz_12995",1.6317440064093,4.62101243912479e-08,"MMC",2890782,2892281,"+"
"vnz_10930",1.63171722317744,1.51617872094613e-05,"MMC",2410917,2414336,"-"
"vnz_16625",1.63015488843342,2.48686089200576e-08,"MMC",3695769,3696104,"-"
"vnz_20575",1.62996332606078,2.16091015969407e-05,"MMC",4509349,4510323,"+"
"vnz_13660",1.62815926447939,9.85299834149205e-06,"MMC",3049906,3051210,"+"
"vnz_14260",1.62696281114238,3.13892575317967e-06,"MMC",3161612,3162727,"-"
"vnz_06710",1.62681177597443,0.0187661073454528,"MMC",1540115,1541080,"+"
"vnz_26300",1.6249167365534,2.2607507788676e-05,"MMC",5744638,5745144,"-"
"vnz_25765",1.62393500223215,2.92819288659418e-06,"MMC",5634372,5635859,"-"
"vnz_20245",1.62384048410857,0.0051849680773981,"MMC",4440287,4440916,"+"
"vnz_21770",1.62247989624847,4.14353738117287e-06,"MMC",4746554,4746934,"+"
"vnz_10800",1.62180550297196,2.82705565296595e-07,"MMC",2382151,2382399,"+"
"vnz_21445",1.62142611022834,1.1061695702723e-06,"MMC",4693740,4694174,"+"
"vnz_01590",1.62115221922581,8.79074458839907e-06,"MMC",363100,364290,"+"
"vnz_19910",1.61833361941132,0.000826677150226521,"MMC",4365396,4365833,"+"
"vnz_24240",1.61705001889914,4.87521699207243e-05,"MMC",5279814,5280608,"-"
"vnz_13700",1.61651289017419,3.09145150686637e-08,"MMC",3061367,3062407,"-"
"vnz_22740",1.61619146650072,3.64257040644476e-05,"MMC",4954757,4955905,"+"
"vnz_34645",1.61579091523918,0.00142883600931171,"MMC",7690658,7695580,"+"
"vnz_22145",1.61578961415296,0.00536356129339354,"MMC",4831548,4832705,"+"
"vnz_23655",1.6157089261494,5.43870524711432e-06,"MMC",5148869,5149861,"-"
"vnz_26000",1.61294803387958,9.57093567027277e-05,"MMC",5681125,5681310,"-"
"vnz_05845",1.6121072113431,2.37543602217099e-06,"MMC",1349303,1350025,"-"
"vnz_28245",1.61137900882576,0.000289389556942174,"MMC",6194883,6195764,"-"
"vnz_25500",1.60817311269564,0.00581646693515143,"MMC",5571582,5572364,"-"
"vnz_11870",1.60805145410681,0.000339068053772508,"MMC",2628675,2629130,"-"
"vnz_14455",1.60733155130306,2.14144022947143e-05,"MMC",3213369,3216266,"-"
"vnz_08395",1.60680858580629,0.000167939261525161,"MMC",1912112,1913203,"+"
"vnz_17670",1.60585175050878,4.0501251941964e-08,"MMC",3904595,3906262,"+"
"vnz_13910",1.60449942398483,2.33628831036421e-05,"MMC",3106891,3107481,"-"
"vnz_17905",1.60164425169009,6.10634010825624e-07,"MMC",3955557,3956084,"-"
"vnz_16955",1.59946066507615,0.00035893834440277,"MMC",3762253,3763494,"+"
"vnz_26630",1.59616156836466,6.532651946376e-06,"MMC",5826858,5828345,"+"
"vnz_11620",1.59467607045595,6.10831458598074e-06,"MMC",2568037,2569164,"-"
"vnz_21775",1.5930179498569,1.2922697837678e-05,"MMC",4747001,4747405,"+"
"vnz_09155",1.59258441905132,0.000423925800475841,"MMC",2082965,2083876,"-"
"vnz_15405",1.59225163293853,8.0392678232097e-06,"MMC",3433190,3434089,"-"
"vnz_19760",1.59154257682276,0.0098650215773828,"MMC",4335342,4335872,"-"
"vnz_29235",1.5847910620401,0.000545536340969137,"MMC",6439747,6440634,"-"
"vnz_27750",1.58385386489247,0.00403533817933876,"MMC",6102726,6103190,"-"
"vnz_15385",1.58279685595672,3.01475388964368e-07,"MMC",3429401,3430852,"-"
"vnz_20815",1.58101826862017,4.05932060210052e-05,"MMC",4560036,4560686,"-"
"vnz_17815",1.57994480437478,0.000545536340969137,"MMC",3936381,3937472,"-"
"vnz_12500",1.5782398013572,6.83321501891042e-05,"MMC",2780148,2781830,"-"
"vnz_17830",1.57789973534725,0.000118317203170572,"MMC",3938843,3940549,"-"
"vnz_20655",1.57763331472864,0.000938655226959561,"MMC",4526896,4527192,"+"
"vnz_14565",1.57688633107717,0.0172278000040461,"MMC",3237822,3238865,"-"
"vnz_13015",1.57583853988415,3.08952533144399e-06,"MMC",2894317,2894673,"-"
"vnz_09840",1.5755128565855,2.02312898492869e-05,"MMC",2228333,2228836,"+"
"vnz_12470",1.5748322839695,0.000137345693297938,"MMC",2770785,2771714,"+"
"vnz_22395",1.57371438557757,2.07574478059034e-05,"MMC",4883488,4885242,"-"
"vnz_00475",1.57330178288422,0.00026116225399831,"MMC",104590,107208,"-"
"vnz_27080",1.57327895432008,3.59402164566721e-05,"MMC",5938332,5939513,"-"
"vnz_14505",1.57163040916973,2.05468523839256e-05,"MMC",3224514,3225110,"+"
"vnz_23490",1.57003210910091,1.40330565946491e-05,"MMC",5111767,5112642,"+"
"vnz_20065",1.56995663076962,9.04617369359556e-05,"MMC",4398361,4398885,"-"
"vnz_21630",1.56961060485048,5.18323934086966e-06,"MMC",4731065,4732306,"+"
"vnz_31950",1.56860704721321,0.0104908120647625,"MMC",7066225,7066419,"+"
"vnz_19460",1.56763935605425,0.000374179455800919,"MMC",4280228,4282225,"+"
"vnz_26405",1.56723203328608,3.89714148674796e-05,"MMC",5766249,5766983,"-"
"vnz_03410",1.56369862554302,0.00218410061794119,"MMC",825985,826389,"-"
"vnz_14235",1.56327753414374,3.10885597569489e-07,"MMC",3156699,3157613,"-"
"vnz_12535",1.56273018886574,2.20340149615729e-05,"MMC",2789575,2790444,"+"
"vnz_14390",1.56197546852967,1.16033237423439e-07,"MMC",3196106,3199645,"-"
"vnz_30610",1.56169501184741,0.010710225685114,"MMC",6755831,6757072,"+"
"vnz_28420",1.56120949184555,4.94013105825986e-07,"MMC",6245293,6245970,"+"
"vnz_21415",1.55798919147544,1.00972212684341e-05,"MMC",4688991,4689587,"+"
"vnz_27170",1.55683587327638,6.5442063653942e-07,"MMC",5962027,5962665,"+"
"vnz_29565",1.55482471320162,0.00132397681879195,"MMC",6511768,6512703,"+"
"vnz_17425",1.55320608846379,0.002058307188322,"MMC",3845991,3847322,"-"
"vnz_01965",1.55173011471562,0.000170797097072864,"MMC",440308,441840,"-"
"vnz_04355",1.55034193081131,0.000160859882431515,"MMC",1030083,1030766,"-"
"vnz_10005",1.55012223609215,0.000324963584748497,"MMC",2259912,2260904,"+"
"vnz_00850",1.54993233457869,5.86775422917792e-05,"MMC",190602,191087,"+"
"vnz_19475",1.54973548010224,0.0012578136205046,"MMC",4284406,4284894,"+"
"vnz_07115",1.54625712458919,1.51406981739785e-06,"MMC",1626965,1627684,"-"
"vnz_10865",1.54612948786942,4.27577468482468e-05,"MMC",2394685,2395515,"-"
"vnz_14305",1.54604020816262,0.000299622273841368,"MMC",3172371,3172862,"-"
"vnz_28965",1.54454623298387,4.99238757588414e-06,"MMC",6387414,6388100,"-"
"vnz_07935",1.54415141489499,0.000293166186250957,"MMC",1808443,1809711,"-"
"vnz_27315",1.54266046280453,1.69481785662639e-05,"MMC",6002677,6003321,"+"
"vnz_13550",1.54205649066474,1.59313765461392e-05,"MMC",3021520,3022830,"+"
"vnz_05430",1.54015179224502,1.56722453956177e-06,"MMC",1268496,1269596,"-"
"vnz_04070",1.53954039568131,0.00160040842272521,"MMC",969768,970502,"+"
"vnz_22845",1.53822137424234,3.07733958764705e-06,"MMC",4977949,4978446,"-"
"vnz_28485",1.5363254807516,3.58081821265319e-05,"MMC",6258132,6258818,"+"
"vnz_07905",1.53623747294378,8.73586242864297e-05,"MMC",1803885,1804268,"+"
"vnz_23215",1.53550498415701,0.000177817728356983,"MMC",5051280,5052722,"+"
"vnz_11630",1.53487757154522,1.93420677180248e-06,"MMC",2572176,2573849,"-"
"vnz_13935",1.53280933671809,0.00340212129407996,"MMC",3113005,3113334,"-"
"vnz_24595",1.53229065489875,0.00184103569855185,"MMC",5354232,5356643,"+"
"vnz_34005",1.53137102387804,0.000429858237906966,"MMC",7545216,7546091,"+"
"vnz_29260",1.53133671501028,0.00402509572219998,"MMC",6445059,6445640,"-"
"vnz_26800",1.53111825737643,0.00378760136994968,"MMC",5873623,5874921,"-"
"vnz_22600",1.52938899167518,2.19740008795573e-05,"MMC",4924380,4925909,"-"
"vnz_17840",1.52923109620797,2.3937932204022e-06,"MMC",3941378,3942235,"+"
"vnz_14325",1.52892483109632,0.00505696445245892,"MMC",3176431,3176808,"+"
"vnz_14605",1.52889222719092,6.37023687655839e-05,"MMC",3250383,3251288,"-"
"vnz_02320",1.52664125223811,0.00646283384125031,"MMC",535236,536855,"+"
"vnz_19155",1.52627385539162,3.80548024557553e-05,"MMC",4223494,4224735,"-"
"vnz_24330",1.52575051832291,0.000128946874738283,"MMC",5295872,5296516,"-"
