"gene","add_variable","logFC","FDR","start","end","width","strand"
"SCO5080","DohkAvsM145_64h",4.33342373372519,0,5521738,5522883,1146,"+"
"SCO5080","DohkAvsM145_88h",4.30597052098439,0,5521738,5522883,1146,"+"
"SCO5081","DohkAvsM145_48h",2.49569516262407,0,5522876,5523217,342,"+"
"SCO5081","DohkAvsM145_64h",2.49825086752783,0,5522876,5523217,342,"+"
"SCO5081","DohkAvsM145_88h",2.71369581484336,0,5522876,5523217,342,"+"
"SCO5082","DohkAvsM145_48h",1.22650852980868,0,5523183,5523962,780,"-"
"SCO5082","DohkAvsM145_64h",1.52606881166759,0,5523183,5523962,780,"-"
"SCO5082","DohkAvsM145_88h",0.879705766282288,0,5523183,5523962,780,"-"
"SCO5083","DohkAvsM145_48h",1.72246602447109,0,5524073,5525809,1737,"+"
"SCO5083","DohkAvsM145_64h",2.14404636961671,0,5524073,5525809,1737,"+"
"SCO5083","DohkAvsM145_88h",1.72246602447109,0,5524073,5525809,1737,"+"
"SCO5084","DohkAvsM145_48h",2.0071955014042,0,5525809,5527944,2136,"+"
"SCO5084","DohkAvsM145_64h",2.40871186102943,0,5525809,5527944,2136,"+"
"SCO5084","DohkAvsM145_88h",1.98550043030488,0,5525809,5527944,2136,"+"
"SCO5085","DohkAvsM145_48h",2.49825086752783,0,5528094,5528861,768,"+"
"SCO5085","DohkAvsM145_64h",3.77082904603249,0,5528094,5528861,768,"+"
"SCO5085","DohkAvsM145_88h",3.08746284125034,0,5528094,5528861,768,"+"
"SCO5086","DohkAvsM145_48h",2.80529245560071,0,5528935,5529720,786,"-"
"SCO5086","DohkAvsM145_64h",2.58976348698498,0,5528935,5529720,786,"-"
"SCO5086","DohkAvsM145_88h",3.14893410452634,0,5528935,5529720,786,"-"
"SCO5087","DohkAvsM145_48h",1.55581615506164,0,5529801,5531204,1404,"+"
"SCO5087","DohkAvsM145_64h",1.04264433740849,0,5529801,5531204,1404,"+"
"SCO5087","DohkAvsM145_88h",1.58976348698498,0,5529801,5531204,1404,"+"
"SCO5088","DohkAvsM145_48h",2.57773093149008,0,5531201,5532424,1224,"+"
"SCO5088","DohkAvsM145_64h",2.24488705912353,0,5531201,5532424,1224,"+"
"SCO5088","DohkAvsM145_88h",2.85798099512757,0,5531201,5532424,1224,"+"
"SCO5089","DohkAvsM145_48h",3.06004738366994,0,5532449,5532709,261,"+"
"SCO5089","DohkAvsM145_64h",3.13586316536868,0,5532449,5532709,261,"+"
"SCO5089","DohkAvsM145_88h",3.71808758396052,0,5532449,5532709,261,"+"
"SCO5090","DohkAvsM145_48h",2.73335434061383,0,5532706,5533656,951,"+"
"SCO5090","DohkAvsM145_64h",2.56803210477128,0,5532706,5533656,951,"+"
"SCO5090","DohkAvsM145_88h",3.10265813136374,0,5532706,5533656,951,"+"
"SCO5091","DohkAvsM145_48h",2.26603689399532,0,5533653,5534546,894,"+"
"SCO5091","DohkAvsM145_64h",2.03210084316702,0,5533653,5534546,894,"+"
"SCO5091","DohkAvsM145_88h",2.48542682717024,0,5533653,5534546,894,"+"
"SCO5092","DohkAvsM145_48h",1.89141918684608,0,5534558,5535091,534,"+"
"SCO5092","DohkAvsM145_64h",1.43295940727611,0,5534558,5535091,534,"+"
"SCO5092","DohkAvsM145_88h",2.0036022366802,0,5534558,5535091,534,"+"
"SCO5877","DohkAvsM145_48h",1.55090066464752,0,6432566,6433618,1053,"+"
"SCO5877","DohkAvsM145_64h",0.6959938131099,0,6432566,6433618,1053,"+"
"SCO5877","DohkAvsM145_88h",0.584962500721156,0,6432566,6433618,1053,"+"
"SCO5878","DohkAvsM145_48h",1.06350294230616,0,6433668,6436616,2949,"+"
"SCO5878","DohkAvsM145_64h",0.910732661902913,0,6433668,6436616,2949,"+"
"SCO5878","DohkAvsM145_88h",0.411426245726465,0,6433668,6436616,2949,"+"
"SCO5880","DohkAvsM145_48h",1.26303440583379,0,6437814,6438134,321,"+"
"SCO5880","DohkAvsM145_64h",0.918386234446348,0,6437814,6438134,321,"+"
"SCO5880","DohkAvsM145_88h",0.704871964456353,0,6437814,6438134,321,"+"
"SCO5884","DohkAvsM145_48h",1.71808758396052,0,6441276,6442166,891,"-"
"SCO5884","DohkAvsM145_64h",1.15704371014558,0,6441276,6442166,891,"-"
"SCO5884","DohkAvsM145_88h",1.0496307677246,0,6441276,6442166,891,"-"
"SCO5885","DohkAvsM145_48h",1.08406426478847,0,6442174,6442614,441,"-"
"SCO5885","DohkAvsM145_64h",0.978195629681652,0,6442174,6442614,441,"-"
"SCO5885","DohkAvsM145_88h",0.978195629681652,0,6442174,6442614,441,"-"
"SCO5886","DohkAvsM145_48h",1.23878685958712,0,6442753,6443976,1224,"-"
"SCO5886","DohkAvsM145_64h",0.622930350920177,0,6442753,6443976,1224,"-"
"SCO5886","DohkAvsM145_88h",0.613531652917927,0,6442753,6443976,1224,"-"
"SCO5887","DohkAvsM145_48h",1.28688114778816,0,6443973,6444218,246,"-"
"SCO5887","DohkAvsM145_64h",0.298658315564515,0,6443973,6444218,246,"-"
"SCO5887","DohkAvsM145_88h",0.516015147003665,0,6443973,6444218,246,"-"
"SCO5890","DohkAvsM145_48h",1.6915341649192,0,6445914,6447836,1923,"+"
"SCO5890","DohkAvsM145_64h",0.75702324650746,0,6445914,6447836,1923,"+"
"SCO5890","DohkAvsM145_88h",0.55581615506164,0,6445914,6447836,1923,"+"
"SCO5891","DohkAvsM145_48h",1.37851162325373,0,6447950,6449548,1599,"+"
"SCO5891","DohkAvsM145_64h",0.895302621333307,0,6447950,6449548,1599,"+"
"SCO5891","DohkAvsM145_88h",0.879705766282288,0,6447950,6449548,1599,"+"
"SCO5892","DohkAvsM145_48h",1.81147103052984,0,6449549,6456442,6894,"+"
"SCO5892","DohkAvsM145_64h",1.46988597627446,0,6449549,6456442,6894,"+"
"SCO5892","DohkAvsM145_88h",1.15704371014558,0,6449549,6456442,6894,"+"
"SCO5893","DohkAvsM145_48h",1.20163386116965,0,6456446,6457489,1044,"+"
"SCO5893","DohkAvsM145_64h",0.464668267003444,0,6456446,6457489,1044,"+"
"SCO5893","DohkAvsM145_88h",0.7311832415722,0,6456446,6457489,1044,"+"
"SCO5895","DohkAvsM145_48h",1.6507645591169,0,6458306,6459394,1089,"+"
"SCO5895","DohkAvsM145_64h",0.855989697308481,0,6458306,6459394,1089,"+"
"SCO5895","DohkAvsM145_88h",0.933572638261024,0,6458306,6459394,1089,"+"
"SCO5897","DohkAvsM145_48h",2.76765479823735,0,6462296,6463483,1188,"+"
"SCO5897","DohkAvsM145_64h",1.57046293102604,0,6462296,6463483,1188,"+"
"SCO5897","DohkAvsM145_88h",1.36176835941915,0,6462296,6463483,1188,"+"
"SCO6273","DohkAvsM145_48h",1,0,6900898,6907356,6459,"-"
"SCO6273","DohkAvsM145_64h",0.879705766282288,0,6900898,6907356,6459,"-"
"SCO6273","DohkAvsM145_88h",0.855989697308481,0,6900898,6907356,6459,"-"
"SCO6275","DohkAvsM145_48h",1.33913738491959,0,6918286,6931959,13674,"-"
"SCO6275","DohkAvsM145_64h",0.970853654340484,0,6918286,6931959,13674,"-"
"SCO6275","DohkAvsM145_88h",1.18903382439002,0,6918286,6931959,13674,"-"
"SCO6276","DohkAvsM145_48h",1.16349873228288,0,6932285,6933607,1323,"+"
"SCO6276","DohkAvsM145_64h",0.739848102699327,0,6932285,6933607,1323,"+"
"SCO6276","DohkAvsM145_88h",0.748461233004036,0,6932285,6933607,1323,"+"
"SCO6277","DohkAvsM145_48h",0.464668267003444,0,6933604,6934464,861,"+"
"SCO6277","DohkAvsM145_64h",1.0496307677246,0,6933604,6934464,861,"+"
"SCO6277","DohkAvsM145_88h",0.895302621333307,0,6933604,6934464,861,"+"
"SCO6280","DohkAvsM145_48h",1.22032995487956,0,6938012,6939643,1632,"+"
"SCO6280","DohkAvsM145_64h",0.823749360308273,0,6938012,6939643,1632,"+"
"SCO6280","DohkAvsM145_88h",1.13093086982645,0,6938012,6939643,1632,"+"
"SCO6284","DohkAvsM145_48h",1.71369581484336,0,6943673,6945265,1593,"+"
"SCO6284","DohkAvsM145_64h",2.93922657772821,0,6943673,6945265,1593,"+"
"SCO6284","DohkAvsM145_88h",2.56803210477128,0,6943673,6945265,1593,"+"
"SCO6285","DohkAvsM145_48h",0.941106310946431,0,6945280,6945543,264,"+"
"SCO6285","DohkAvsM145_64h",1.34482849699744,0,6945280,6945543,264,"+"
"SCO6285","DohkAvsM145_88h",1.46466826700344,0,6945280,6945543,264,"+"
"SCO5222","DohkAvsM145_48h",1.36737106564853,0,5681016,5682101,1086,"+"
"SCO5222","DohkAvsM145_64h",1.41142624572647,0,5681016,5682101,1086,"+"
"SCO5222","DohkAvsM145_88h",0.604071323668861,0,5681016,5682101,1086,"+"
"SCO5223","DohkAvsM145_48h",1.01435529297707,0,5682098,5683483,1386,"+"
"SCO5223","DohkAvsM145_64h",1.19534759832222,0,5682098,5683483,1386,"+"
"SCO5223","DohkAvsM145_88h",0.584962500721156,0,5682098,5683483,1386,"+"
"SCO4921","DohkAvsM145_48h",1.22032995487956,0,5355283,5357055,1773,"-"
"SCO4921","DohkAvsM145_64h",1.54596836910529,0,5355283,5357055,1773,"-"
"SCO4921","DohkAvsM145_88h",1.56559717585423,0,5355283,5357055,1773,"-"
"SCO5535","DohkAvsM145_48h",2.30742852519225,0,6031665,6033248,1584,"+"
"SCO5535","DohkAvsM145_64h",1.66902676550963,0,6031665,6033248,1584,"+"
"SCO5535","DohkAvsM145_88h",1.87578006306849,0,6031665,6033248,1584,"+"
"SCO5536","DohkAvsM145_48h",2.03562390973072,0,6033266,6033463,198,"+"
"SCO5536","DohkAvsM145_64h",1,0,6033266,6033463,198,"+"
"SCO5536","DohkAvsM145_88h",1.40053792958373,0,6033266,6033463,198,"+"
"SCO0999","DohkAvsM145_48h",2.78450398292957,0,1054754,1055401,648,"-"
"SCO0999","DohkAvsM145_64h",2.01792190799726,0,1054754,1055401,648,"-"
"SCO0999","DohkAvsM145_88h",2.32768736417605,0,1054754,1055401,648,"-"
"SCO2633","DohkAvsM145_48h",2.92029330021101,0,2860089,2860730,642,"+"
"SCO2633","DohkAvsM145_64h",2.0703893278914,0,2860089,2860730,642,"+"
"SCO2633","DohkAvsM145_88h",2.46466826700344,0,2860089,2860730,642,"+"
"SCO6266","DohkAvsM145_48h",1.14404636961671,0,6891293,6892237,945,"+"
"SCO6266","DohkAvsM145_64h",1.90303827011291,0,6891293,6892237,945,"+"
"SCO6266","DohkAvsM145_88h",2.0071955014042,0,6891293,6892237,945,"+"
"SCO6681","DohkAvsM145_48h",1.53605290024021,0,7419664,7422456,2793,"+"
"SCO6681","DohkAvsM145_64h",1.24488705912353,0,7419664,7422456,2793,"+"
"SCO6681","DohkAvsM145_88h",1.49569516262407,0,7419664,7422456,2793,"+"
"SCO6682","DohkAvsM145_48h",2.10768786931437,0,7422494,7422622,129,"+"
"SCO6682","DohkAvsM145_64h",2.89141918684608,0,7422494,7422622,129,"+"
"SCO6682","DohkAvsM145_88h",3.23878685958712,0,7422494,7422622,129,"+"
