"gene","add_variable","logFC","FDR","start","end","width","strand"
"SCO1708","DosdRvsM512_30h",0,0.4819,1828712,1828912,201,"-"
"SCO1708","DosdRvsM512_42h",0.0976107966264223,0.4819,1828712,1828912,201,"-"
"SCO1708","DosdRvsM512_36h",-0.473931188332412,0.4819,1828712,1828912,201,"-"
"SCO1708","DosdRvsM512_54h",0.0976107966264223,0.4819,1828712,1828912,201,"-"
"SCO1749","DosdRvsM512_24h",0.124328135002202,0.0021,1869279,1869719,441,"+"
"SCO1749","DosdRvsM512_30h",1.51096191927738,0.0021,1869279,1869719,441,"+"
"SCO1749","DosdRvsM512_42h",0.0976107966264223,0.0021,1869279,1869719,441,"+"
"SCO1749","DosdRvsM512_36h",1.01435529297707,0.0021,1869279,1869719,441,"+"
"SCO1749","DosdRvsM512_54h",1.02856915219677,0.0021,1869279,1869719,441,"+"
"SCO1781","DosdRvsM512_24h",-1.02914634565952,0.2976,1906323,1907228,906,"-"
"SCO1781","DosdRvsM512_30h",-0.234465253637023,0.2976,1906323,1907228,906,"-"
"SCO1781","DosdRvsM512_42h",-0.2688167584278,0.2976,1906323,1907228,906,"-"
"SCO1781","DosdRvsM512_36h",-0.234465253637023,0.2976,1906323,1907228,906,"-"
"SCO1781","DosdRvsM512_54h",-0.340075441597622,0.2976,1906323,1907228,906,"-"
"SCO1792","DosdRvsM512_24h",1.0071955014042,0.3302,1922128,1922769,642,"-"
"SCO1792","DosdRvsM512_30h",-0.136061549576028,0.3302,1922128,1922769,642,"-"
"SCO1792","DosdRvsM512_42h",0.0426443374084937,0.3302,1922128,1922769,642,"-"
"SCO1792","DosdRvsM512_36h",0.839959587489532,0.3302,1922128,1922769,642,"-"
"SCO1792","DosdRvsM512_54h",-0.689659879387849,0.3302,1922128,1922769,642,"-"
"SCO1800","DosdRvsM512_24h",-1.18442457113743,0.0054,1928593,1928841,249,"-"
"SCO1800","DosdRvsM512_30h",-1.05889368905357,0.0054,1928593,1928841,249,"-"
"SCO1800","DosdRvsM512_42h",-0.200912693925996,0.0054,1928593,1928841,249,"-"
"SCO1800","DosdRvsM512_36h",-0.713118852211838,0.0054,1928593,1928841,249,"-"
"SCO1800","DosdRvsM512_54h",-1.94341647163363,0.0054,1928593,1928841,249,"-"
"SCO1811","DosdRvsM512_24h",-0.943416471633633,0.0161,1941315,1941431,117,"-"
"SCO1811","DosdRvsM512_30h",-1.43440282414577,0.0161,1941315,1941431,117,"-"
"SCO1811","DosdRvsM512_42h",-0.473931188332412,0.0161,1941315,1941431,117,"-"
"SCO1811","DosdRvsM512_36h",-0.415037499278844,0.0161,1941315,1941431,117,"-"
"SCO1811","DosdRvsM512_54h",-0.943416471633633,0.0161,1941315,1941431,117,"-"
"SCO1828","DosdRvsM512_24h",-0.136061549576028,0,1959189,1959422,234,"+"
"SCO1828","DosdRvsM512_30h",1.38956681176273,0,1959189,1959422,234,"+"
"SCO1828","DosdRvsM512_42h",0.27500704749987,0,1959189,1959422,234,"+"
"SCO1828","DosdRvsM512_36h",1.50080205305716,0,1959189,1959422,234,"+"
"SCO1828","DosdRvsM512_54h",1.22032995487956,0,1959189,1959422,234,"+"
"SCO1860","DosdRvsM512_24h",-0.395928676331139,0.2149,1994050,1995057,1008,"-"
"SCO1860","DosdRvsM512_30h",-1.21759143507263,0.2149,1994050,1995057,1008,"-"
"SCO1860","DosdRvsM512_42h",-0.251538766995964,0.2149,1994050,1995057,1008,"-"
"SCO1860","DosdRvsM512_36h",0.0976107966264223,0.2149,1994050,1995057,1008,"-"
"SCO1860","DosdRvsM512_54h",-0.599462070416271,0.2149,1994050,1995057,1008,"-"
"SCO1862","DosdRvsM512_24h",-1.15200309344505,1.1326,1996351,1996833,483,"-"
"SCO1862","DosdRvsM512_30h",-0.0439433475875971,1.1326,1996351,1996833,483,"-"
"SCO1862","DosdRvsM512_42h",0.333423733725192,1.1326,1996351,1996833,483,"-"
"SCO1862","DosdRvsM512_36h",-0.0291463456595165,1.1326,1996351,1996833,483,"-"
"SCO1862","DosdRvsM512_54h",-0.104697378666693,1.1326,1996351,1996833,483,"-"
"SCO1874","DosdRvsM512_24h",-0.577766999316952,0.0299,2007606,2007818,213,"+"
"SCO1874","DosdRvsM512_30h",1.09761079662642,0.0299,2007606,2007818,213,"+"
"SCO1874","DosdRvsM512_42h",0.0565835283663675,0.0299,2007606,2007818,213,"+"
"SCO1874","DosdRvsM512_36h",0.432959407276106,0.0299,2007606,2007818,213,"+"
"SCO1874","DosdRvsM512_54h",1.46466826700344,0.0299,2007606,2007818,213,"+"
"SCO1913","DosdRvsM512_24h",-1.12029423371771,0.9808,2049114,2049380,267,"-"
"SCO1913","DosdRvsM512_30h",-0.104697378666693,0.9808,2049114,2049380,267,"-"
"SCO1913","DosdRvsM512_42h",0.150559676575381,0.9808,2049114,2049380,267,"-"
"SCO1913","DosdRvsM512_36h",-0.234465253637023,0.9808,2049114,2049380,267,"-"
"SCO1913","DosdRvsM512_54h",0.0143552929770701,0.9808,2049114,2049380,267,"-"
"SCO1919","DosdRvsM512_24h",-0.971430847803229,0.025,2052555,2052887,333,"-"
"SCO1919","DosdRvsM512_30h",-1.12029423371771,0.025,2052555,2052887,333,"-"
"SCO1919","DosdRvsM512_42h",-0.454031630894707,0.025,2052555,2052887,333,"-"
"SCO1919","DosdRvsM512_36h",-0.184424571137427,0.025,2052555,2052887,333,"-"
"SCO1919","DosdRvsM512_54h",-1.47393118833241,0.025,2052555,2052887,333,"-"
"SCO1920","DosdRvsM512_24h",-0.736965594166206,0.1066,2052884,2053354,471,"-"
"SCO1920","DosdRvsM512_30h",-1.08926733809709,0.1066,2052884,2053354,471,"-"
"SCO1920","DosdRvsM512_42h",-0.3040061868901,0.1066,2052884,2053354,471,"-"
"SCO1920","DosdRvsM512_36h",-0.104697378666693,0.1066,2052884,2053354,471,"-"
"SCO1920","DosdRvsM512_54h",-1.25153876699596,0.1066,2052884,2053354,471,"-"
"SCO1921","DosdRvsM512_24h",-0.415037499278844,0.1849,2053372,2054628,1257,"-"
"SCO1921","DosdRvsM512_30h",-0.915935735211525,0.1849,2053372,2054628,1257,"-"
"SCO1921","DosdRvsM512_42h",-0.761213140412883,0.1849,2053372,2054628,1257,"-"
"SCO1921","DosdRvsM512_36h",0.189033824390017,0.1849,2053372,2054628,1257,"-"
"SCO1921","DosdRvsM512_54h",-1,0.1849,2053372,2054628,1257,"-"
"SCO1922","DosdRvsM512_24h",-0.535331732996556,0.0415,2054625,2055389,765,"-"
"SCO1922","DosdRvsM512_30h",-1.32192809488736,0.0415,2054625,2055389,765,"-"
"SCO1922","DosdRvsM512_42h",-0.736965594166206,0.0415,2054625,2055389,765,"-"
"SCO1922","DosdRvsM512_36h",0.124328135002202,0.0415,2054625,2055389,765,"-"
"SCO1922","DosdRvsM512_54h",-1.35845397091248,0.0415,2054625,2055389,765,"-"
"SCO1923","DosdRvsM512_24h",-0.514573172829758,0.0087,2055397,2055714,318,"-"
"SCO1923","DosdRvsM512_30h",-1.51457317282976,0.0087,2055397,2055714,318,"-"
"SCO1923","DosdRvsM512_42h",-1,0.0087,2055397,2055714,318,"-"
"SCO1923","DosdRvsM512_36h",-0.0892673380970874,0.0087,2055397,2055714,318,"-"
"SCO1923","DosdRvsM512_54h",-1.64385618977472,0.0087,2055397,2055714,318,"-"
"SCO1925","DosdRvsM512_24h",-0.943416471633633,0.0737,2056956,2058377,1422,"-"
"SCO1925","DosdRvsM512_30h",-0.943416471633633,0.0737,2056956,2058377,1422,"-"
"SCO1925","DosdRvsM512_42h",-0.535331732996556,0.0737,2056956,2058377,1422,"-"
"SCO1925","DosdRvsM512_36h",-0.321928094887362,0.0737,2056956,2058377,1422,"-"
"SCO1925","DosdRvsM512_54h",-1,0.0737,2056956,2058377,1422,"-"
"SCO1926","DosdRvsM512_24h",-1.02914634565952,0.0243,2058374,2059132,759,"-"
"SCO1926","DosdRvsM512_30h",-1.05889368905357,0.0243,2058374,2059132,759,"-"
"SCO1926","DosdRvsM512_42h",-0.395928676331139,0.0243,2058374,2059132,759,"-"
"SCO1926","DosdRvsM512_36h",-0.761213140412883,0.0243,2058374,2059132,759,"-"
"SCO1926","DosdRvsM512_54h",-1.15200309344505,0.0243,2058374,2059132,759,"-"
"SCO1934","DosdRvsM512_24h",-1.21759143507263,0.4238,2065389,2066411,1023,"-"
"SCO1934","DosdRvsM512_30h",-0.251538766995964,0.4238,2065389,2066411,1023,"-"
"SCO1934","DosdRvsM512_42h",-0.340075441597622,0.4238,2065389,2066411,1023,"-"
"SCO1934","DosdRvsM512_36h",-0.321928094887362,0.4238,2065389,2066411,1023,"-"
"SCO1934","DosdRvsM512_54h",-0.286304185156641,0.4238,2065389,2066411,1023,"-"
"SCO1943","DosdRvsM512_24h",-0.943416471633633,0.0213,2077084,2077419,336,"-"
"SCO1943","DosdRvsM512_30h",-1.08926733809709,0.0213,2077084,2077419,336,"-"
"SCO1943","DosdRvsM512_42h",-0.888968687611256,0.0213,2077084,2077419,336,"-"
"SCO1943","DosdRvsM512_36h",-0.395928676331139,0.0213,2077084,2077419,336,"-"
"SCO1943","DosdRvsM512_54h",-0.915935735211525,0.0213,2077084,2077419,336,"-"
"SCO1955","DosdRvsM512_24h",-1.18442457113743,1.2242,2091177,2091602,426,"-"
"SCO1955","DosdRvsM512_30h",0.189033824390017,1.2242,2091177,2091602,426,"-"
"SCO1955","DosdRvsM512_42h",0.53605290024021,1.2242,2091177,2091602,426,"-"
"SCO1955","DosdRvsM512_36h",0.400537929583729,1.2242,2091177,2091602,426,"-"
"SCO1955","DosdRvsM512_54h",1,1.2242,2091177,2091602,426,"-"
"SCO1978","DosdRvsM512_24h",-0.915935735211525,0.0033,2117630,2117905,276,"-"
"SCO1978","DosdRvsM512_30h",0.839959587489532,0.0033,2117630,2117905,276,"-"
"SCO1978","DosdRvsM512_42h",0.298658315564515,0.0033,2117630,2117905,276,"-"
"SCO1978","DosdRvsM512_36h",0.389566811762726,0.0033,2117630,2117905,276,"-"
"SCO1978","DosdRvsM512_54h",2.1243281350022,0.0033,2117630,2117905,276,"-"
"SCO1980","DosdRvsM512_24h",-1.21759143507263,0.1317,2119050,2119763,714,"+"
"SCO1980","DosdRvsM512_30h",-0.689659879387849,0.1317,2119050,2119763,714,"+"
"SCO1980","DosdRvsM512_42h",-0.0291463456595165,0.1317,2119050,2119763,714,"+"
"SCO1980","DosdRvsM512_36h",-0.713118852211838,0.1317,2119050,2119763,714,"+"
"SCO1980","DosdRvsM512_54h",-0.62148837674627,0.1317,2119050,2119763,714,"+"
"SCO1982","DosdRvsM512_24h",-0.643856189774725,0.7197,2120213,2120395,183,"-"
"SCO1982","DosdRvsM512_30h",1.0071955014042,0.7197,2120213,2120395,183,"-"
"SCO1982","DosdRvsM512_42h",-0.0439433475875971,0.7197,2120213,2120395,183,"-"
"SCO1982","DosdRvsM512_36h",0.20163386116965,0.7197,2120213,2120395,183,"-"
"SCO1982","DosdRvsM512_54h",0.0426443374084937,0.7197,2120213,2120395,183,"-"
"SCO2008","DosdRvsM512_24h",-0.862496476250065,0.0045,2149264,2150520,1257,"+"
"SCO2008","DosdRvsM512_30h",-1.43440282414577,0.0045,2149264,2150520,1257,"+"
"SCO2008","DosdRvsM512_42h",-1.21759143507263,0.0045,2149264,2150520,1257,"+"
"SCO2008","DosdRvsM512_36h",-0.2688167584278,0.0045,2149264,2150520,1257,"+"
"SCO2008","DosdRvsM512_54h",-1.43440282414577,0.0045,2149264,2150520,1257,"+"
"SCO2009","DosdRvsM512_24h",-0.666576266274808,0.1,2150635,2151567,933,"+"
"SCO2009","DosdRvsM512_30h",-0.643856189774725,0.1,2150635,2151567,933,"+"
"SCO2009","DosdRvsM512_42h",-1.05889368905357,0.1,2150635,2151567,933,"+"
"SCO2009","DosdRvsM512_36h",-0.136061549576028,0.1,2150635,2151567,933,"+"
"SCO2009","DosdRvsM512_54h",-0.577766999316952,0.1,2150635,2151567,933,"+"
"SCO2025","DosdRvsM512_24h",0.422233000683048,0.0496,2170384,2171847,1464,"-"
"SCO2025","DosdRvsM512_30h",1.13093086982645,0.0496,2170384,2171847,1464,"-"
"SCO2025","DosdRvsM512_42h",-0.200912693925996,0.0496,2170384,2171847,1464,"-"
"SCO2025","DosdRvsM512_36h",0.594548549550354,0.0496,2170384,2171847,1464,"-"
"SCO2025","DosdRvsM512_54h",0.790772037862,0.0496,2170384,2171847,1464,"-"
"SCO2026","DosdRvsM512_24h",0.22650852980868,0.0813,2171840,2176384,4545,"-"
"SCO2026","DosdRvsM512_30h",1.13093086982645,0.0813,2171840,2176384,4545,"-"
"SCO2026","DosdRvsM512_42h",-0.454031630894707,0.0813,2171840,2176384,4545,"-"
"SCO2026","DosdRvsM512_36h",0.516015147003665,0.0813,2171840,2176384,4545,"-"
"SCO2026","DosdRvsM512_54h",0.704871964456353,0.0813,2171840,2176384,4545,"-"
"SCO2041","DosdRvsM512_24h",-0.971430847803229,1.1979,2191109,2191360,252,"-"
"SCO2041","DosdRvsM512_30h",-0.251538766995964,1.1979,2191109,2191360,252,"-"
"SCO2041","DosdRvsM512_42h",-0.234465253637023,1.1979,2191109,2191360,252,"-"
"SCO2041","DosdRvsM512_36h",-0.643856189774725,1.1979,2191109,2191360,252,"-"
"SCO2041","DosdRvsM512_54h",1.0071955014042,1.1979,2191109,2191360,252,"-"
"SCO2078","DosdRvsM512_24h",-1.39592867633114,8e-04,2231834,2232118,285,"-"
"SCO2078","DosdRvsM512_30h",-1.15200309344505,8e-04,2231834,2232118,285,"-"
"SCO2078","DosdRvsM512_42h",-0.943416471633633,8e-04,2231834,2232118,285,"-"
"SCO2078","DosdRvsM512_36h",-0.785875194647153,8e-04,2231834,2232118,285,"-"
"SCO2078","DosdRvsM512_54h",-1.55639334852439,8e-04,2231834,2232118,285,"-"
"SCO2097","DosdRvsM512_24h",-1.15200309344505,0.2366,2254850,2255257,408,"-"
"SCO2097","DosdRvsM512_30h",-0.395928676331139,0.2366,2254850,2255257,408,"-"
"SCO2097","DosdRvsM512_42h",-0.200912693925996,0.2366,2254850,2255257,408,"-"
"SCO2097","DosdRvsM512_36h",-0.473931188332412,0.2366,2254850,2255257,408,"-"
"SCO2097","DosdRvsM512_54h",-0.377069649079823,0.2366,2254850,2255257,408,"-"
"SCO2113","DosdRvsM512_24h",0.704871964456353,0.007,2271144,2271647,504,"+"
"SCO2113","DosdRvsM512_30h",0.495695162624069,0.007,2271144,2271647,504,"+"
"SCO2113","DosdRvsM512_42h",-0.395928676331139,0.007,2271144,2271647,504,"+"
"SCO2113","DosdRvsM512_36h",1.72683121703249,0.007,2271144,2271647,504,"+"
"SCO2113","DosdRvsM512_54h",0.584962500721156,0.007,2271144,2271647,504,"+"
"SCO2141","DosdRvsM512_24h",-1.15200309344505,0.9741,2301983,2302306,324,"+"
"SCO2141","DosdRvsM512_30h",-0.377069649079823,0.9741,2301983,2302306,324,"+"
"SCO2141","DosdRvsM512_42h",0,0.9741,2301983,2302306,324,"+"
"SCO2141","DosdRvsM512_36h",0.20163386116965,0.9741,2301983,2302306,324,"+"
"SCO2141","DosdRvsM512_54h",0.526068811667588,0.9741,2301983,2302306,324,"+"
"SCO2153","DosdRvsM512_24h",-0.2688167584278,0.0995,2314942,2316216,1275,"-"
"SCO2153","DosdRvsM512_30h",1.07724299893246,0.0995,2314942,2316216,1275,"-"
"SCO2153","DosdRvsM512_42h",0.27500704749987,0.0995,2314942,2316216,1275,"-"
"SCO2153","DosdRvsM512_36h",0.150559676575381,0.0995,2314942,2316216,1275,"-"
"SCO2153","DosdRvsM512_54h",0.84799690655495,0.0995,2314942,2316216,1275,"-"
"SCO2161","DosdRvsM512_24h",-1.05889368905357,0.0083,2324368,2324724,357,"-"
"SCO2161","DosdRvsM512_30h",-1.25153876699596,0.0083,2324368,2324724,357,"-"
"SCO2161","DosdRvsM512_42h",-0.736965594166206,0.0083,2324368,2324724,357,"-"
"SCO2161","DosdRvsM512_36h",-0.689659879387849,0.0083,2324368,2324724,357,"-"
"SCO2161","DosdRvsM512_54h",-1.51457317282976,0.0083,2324368,2324724,357,"-"
"SCO2167","DosdRvsM512_24h",-1.15200309344505,0.6207,2331727,2332011,285,"-"
"SCO2167","DosdRvsM512_30h",-0.434402824145775,0.6207,2331727,2332011,285,"-"
"SCO2167","DosdRvsM512_42h",-0.0588936890535686,0.6207,2331727,2332011,285,"-"
"SCO2167","DosdRvsM512_36h",-0.286304185156641,0.6207,2331727,2332011,285,"-"
"SCO2167","DosdRvsM512_54h",-0.15200309344505,0.6207,2331727,2332011,285,"-"
"SCO2172","DosdRvsM512_24h",-1,0.0322,2335755,2336003,249,"-"
"SCO2172","DosdRvsM512_30h",-1.08926733809709,0.0322,2335755,2336003,249,"-"
"SCO2172","DosdRvsM512_42h",-0.434402824145775,0.0322,2335755,2336003,249,"-"
"SCO2172","DosdRvsM512_36h",-0.434402824145775,0.0322,2335755,2336003,249,"-"
"SCO2172","DosdRvsM512_54h",-0.785875194647153,0.0322,2335755,2336003,249,"-"
"SCO2195","DosdRvsM512_24h",-0.358453970912476,0.1804,2363105,2363320,216,"+"
"SCO2195","DosdRvsM512_30h",-0.736965594166206,0.1804,2363105,2363320,216,"+"
"SCO2195","DosdRvsM512_42h",-1.25153876699596,0.1804,2363105,2363320,216,"+"
"SCO2195","DosdRvsM512_36h",0.263034405833794,0.1804,2363105,2363320,216,"+"
"SCO2195","DosdRvsM512_54h",-0.785875194647153,0.1804,2363105,2363320,216,"+"
"SCO2199","DosdRvsM512_24h",-1.15200309344505,0.8615,2366476,2366745,270,"+"
"SCO2199","DosdRvsM512_30h",0.773996325111173,0.8615,2366476,2366745,270,"+"
"SCO2199","DosdRvsM512_42h",-0.473931188332412,0.8615,2366476,2366745,270,"+"
"SCO2199","DosdRvsM512_36h",-0.0291463456595165,0.8615,2366476,2366745,270,"+"
"SCO2199","DosdRvsM512_54h",0.55581615506164,0.8615,2366476,2366745,270,"+"
"SCO2207","DosdRvsM512_24h",-1.43440282414577,0.0069,2371976,2372671,696,"+"
"SCO2207","DosdRvsM512_30h",-1.12029423371771,0.0069,2371976,2372671,696,"+"
"SCO2207","DosdRvsM512_42h",-0.810966175609983,0.0069,2371976,2372671,696,"+"
"SCO2207","DosdRvsM512_36h",-0.454031630894707,0.0069,2371976,2372671,696,"+"
"SCO2207","DosdRvsM512_54h",-1.21759143507263,0.0069,2371976,2372671,696,"+"
"SCO2209","DosdRvsM512_24h",-1.05889368905357,0.4695,2373658,2374182,525,"+"
"SCO2209","DosdRvsM512_30h",0.111031312388744,0.4695,2373658,2374182,525,"+"
"SCO2209","DosdRvsM512_42h",-0.3040061868901,0.4695,2373658,2374182,525,"+"
"SCO2209","DosdRvsM512_36h",-0.251538766995964,0.4695,2373658,2374182,525,"+"
"SCO2209","DosdRvsM512_54h",-0.0892673380970874,0.4695,2373658,2374182,525,"+"
"SCO2210","DosdRvsM512_24h",1.49569516262407,5e-04,2374319,2375350,1032,"+"
"SCO2210","DosdRvsM512_30h",0.584962500721156,5e-04,2374319,2375350,1032,"+"
"SCO2210","DosdRvsM512_42h",-1.21759143507263,5e-04,2374319,2375350,1032,"+"
"SCO2210","DosdRvsM512_36h",1.82781902461732,5e-04,2374319,2375350,1032,"+"
"SCO2210","DosdRvsM512_54h",0.948600847493356,5e-04,2374319,2375350,1032,"+"
"SCO2211","DosdRvsM512_24h",1.32768736417605,9e-04,2375406,2376335,930,"+"
"SCO2211","DosdRvsM512_30h",0.464668267003444,9e-04,2375406,2376335,930,"+"
"SCO2211","DosdRvsM512_42h",-0.2688167584278,9e-04,2375406,2376335,930,"+"
"SCO2211","DosdRvsM512_36h",1.52606881166759,9e-04,2375406,2376335,930,"+"
"SCO2211","DosdRvsM512_54h",0.748461233004036,9e-04,2375406,2376335,930,"+"
"SCO2212","DosdRvsM512_24h",-1.47393118833241,0,2376423,2376545,123,"+"
"SCO2212","DosdRvsM512_30h",-2.18442457113743,0,2376423,2376545,123,"+"
"SCO2212","DosdRvsM512_42h",-1.28630418515664,0,2376423,2376545,123,"+"
"SCO2212","DosdRvsM512_36h",-0.888968687611256,0,2376423,2376545,123,"+"
"SCO2212","DosdRvsM512_54h",-1.83650126771712,0,2376423,2376545,123,"+"
"SCO2213","DosdRvsM512_24h",-1.15200309344505,0.0193,2376676,2377257,582,"+"
"SCO2213","DosdRvsM512_30h",-1.28630418515664,0.0193,2376676,2377257,582,"+"
"SCO2213","DosdRvsM512_42h",-0.395928676331139,0.0193,2376676,2377257,582,"+"
"SCO2213","DosdRvsM512_36h",-0.943416471633633,0.0193,2376676,2377257,582,"+"
"SCO2213","DosdRvsM512_54h",-0.689659879387849,0.0193,2376676,2377257,582,"+"
"SCO2217","DosdRvsM512_24h",-0.943416471633633,0,2380490,2381995,1506,"+"
"SCO2217","DosdRvsM512_30h",-1.64385618977472,0,2380490,2381995,1506,"+"
"SCO2217","DosdRvsM512_42h",-1.25153876699596,0,2380490,2381995,1506,"+"
"SCO2217","DosdRvsM512_36h",-0.200912693925996,0,2380490,2381995,1506,"+"
"SCO2217","DosdRvsM512_54h",-1.83650126771712,0,2380490,2381995,1506,"+"
"SCO2247","DosdRvsM512_24h",-1.35845397091248,0.5545,2416129,2416314,186,"-"
"SCO2247","DosdRvsM512_30h",-0.321928094887362,0.5545,2416129,2416314,186,"-"
"SCO2247","DosdRvsM512_42h",0.0426443374084937,0.5545,2416129,2416314,186,"-"
"SCO2247","DosdRvsM512_36h",-0.377069649079823,0.5545,2416129,2416314,186,"-"
"SCO2247","DosdRvsM512_54h",-0.200912693925996,0.5545,2416129,2416314,186,"-"
"SCO2260","DosdRvsM512_24h",-1.32192809488736,0.5184,2430388,2431185,798,"+"
"SCO2260","DosdRvsM512_30h",0.250961573533219,0.5184,2430388,2431185,798,"+"
"SCO2260","DosdRvsM512_42h",-0.395928676331139,0.5184,2430388,2431185,798,"+"
"SCO2260","DosdRvsM512_36h",-0.358453970912476,0.5184,2430388,2431185,798,"+"
"SCO2260","DosdRvsM512_54h",0.263034405833794,0.5184,2430388,2431185,798,"+"
"SCO2261","DosdRvsM512_24h",-1.05889368905357,0.0119,2431192,2431449,258,"-"
"SCO2261","DosdRvsM512_30h",1.11769504266975,0.0119,2431192,2431449,258,"-"
"SCO2261","DosdRvsM512_42h",-0.666576266274808,0.0119,2431192,2431449,258,"-"
"SCO2261","DosdRvsM512_36h",-0.340075441597622,0.0119,2431192,2431449,258,"-"
"SCO2261","DosdRvsM512_54h",1.85199883711245,0.0119,2431192,2431449,258,"-"
"SCO2288","DosdRvsM512_24h",0.411426245726465,0.0054,2459004,2459330,327,"-"
"SCO2288","DosdRvsM512_30h",1.0071955014042,0.0054,2459004,2459330,327,"-"
"SCO2288","DosdRvsM512_42h",0.356143810225275,0.0054,2459004,2459330,327,"-"
"SCO2288","DosdRvsM512_36h",0.956056652412403,0.0054,2459004,2459330,327,"-"
"SCO2288","DosdRvsM512_54h",0.863938450423972,0.0054,2459004,2459330,327,"-"
"SCO2314","DosdRvsM512_24h",-1.08926733809709,1.0254,2485458,2486327,870,"+"
"SCO2314","DosdRvsM512_30h",0.137503523749935,1.0254,2485458,2486327,870,"+"
"SCO2314","DosdRvsM512_42h",0.0565835283663675,1.0254,2485458,2486327,870,"+"
"SCO2314","DosdRvsM512_36h",-0.136061549576028,1.0254,2485458,2486327,870,"+"
"SCO2314","DosdRvsM512_54h",-0.104697378666693,1.0254,2485458,2486327,870,"+"
"SCO2354","DosdRvsM512_24h",-1.21759143507263,0.4699,2522814,2523149,336,"+"
"SCO2354","DosdRvsM512_30h",0.443606651475615,0.4699,2522814,2523149,336,"+"
"SCO2354","DosdRvsM512_42h",-0.217591435072627,0.4699,2522814,2523149,336,"+"
"SCO2354","DosdRvsM512_36h",-0.2688167584278,0.4699,2522814,2523149,336,"+"
"SCO2354","DosdRvsM512_54h",0.263034405833794,0.4699,2522814,2523149,336,"+"
"SCO2357","DosdRvsM512_24h",-1.05889368905357,0.1167,2525802,2526020,219,"+"
"SCO2357","DosdRvsM512_30h",-0.736965594166206,0.1167,2525802,2526020,219,"+"
"SCO2357","DosdRvsM512_42h",-0.217591435072627,0.1167,2525802,2526020,219,"+"
"SCO2357","DosdRvsM512_36h",-0.494109070270043,0.1167,2525802,2526020,219,"+"
"SCO2357","DosdRvsM512_54h",-0.888968687611256,0.1167,2525802,2526020,219,"+"
"SCO2367","DosdRvsM512_24h",-1.02914634565952,0.1191,2536613,2537188,576,"-"
"SCO2367","DosdRvsM512_30h",-0.689659879387849,0.1191,2536613,2537188,576,"-"
"SCO2367","DosdRvsM512_42h",-0.514573172829758,0.1191,2536613,2537188,576,"-"
"SCO2367","DosdRvsM512_36h",-0.217591435072627,0.1191,2536613,2537188,576,"-"
"SCO2367","DosdRvsM512_54h",-0.785875194647153,0.1191,2536613,2537188,576,"-"
"SCO2368","DosdRvsM512_24h",-1.05889368905357,0.1381,2537340,2537915,576,"-"
"SCO2368","DosdRvsM512_30h",-0.736965594166206,0.1381,2537340,2537915,576,"-"
"SCO2368","DosdRvsM512_42h",-0.358453970912476,0.1381,2537340,2537915,576,"-"
"SCO2368","DosdRvsM512_36h",-0.2688167584278,0.1381,2537340,2537915,576,"-"
"SCO2368","DosdRvsM512_54h",-0.689659879387849,0.1381,2537340,2537915,576,"-"
"SCO2389","DosdRvsM512_24h",-1.02914634565952,0.0665,2561443,2561691,249,"+"
"SCO2389","DosdRvsM512_30h",-0.2688167584278,0.0665,2561443,2561691,249,"+"
"SCO2389","DosdRvsM512_42h",-0.785875194647153,0.0665,2561443,2561691,249,"+"
"SCO2389","DosdRvsM512_36h",-0.494109070270043,0.0665,2561443,2561691,249,"+"
"SCO2389","DosdRvsM512_54h",-1.08926733809709,0.0665,2561443,2561691,249,"+"
"SCO2447","DosdRvsM512_24h",-1,0.7015,2629512,2629973,462,"+"
"SCO2447","DosdRvsM512_30h",-0.184424571137427,0.7015,2629512,2629973,462,"+"
"SCO2447","DosdRvsM512_42h",0.238786859587116,0.7015,2629512,2629973,462,"+"
"SCO2447","DosdRvsM512_36h",-0.577766999316952,0.7015,2629512,2629973,462,"+"
"SCO2447","DosdRvsM512_54h",-0.217591435072627,0.7015,2629512,2629973,462,"+"
"SCO2451","DosdRvsM512_24h",0.565597175854225,9e-04,2637014,2638096,1083,"+"
"SCO2451","DosdRvsM512_30h",1.43295940727611,9e-04,2637014,2638096,1083,"+"
"SCO2451","DosdRvsM512_42h",0.443606651475615,9e-04,2637014,2638096,1083,"+"
"SCO2451","DosdRvsM512_36h",0.831877241191673,9e-04,2637014,2638096,1083,"+"
"SCO2451","DosdRvsM512_54h",1.19534759832222,9e-04,2637014,2638096,1083,"+"
"SCO2478","DosdRvsM512_24h",1.63691458035588,0.0162,2669524,2670111,588,"-"
"SCO2478","DosdRvsM512_30h",0.286881147788162,0.0162,2669524,2670111,588,"-"
"SCO2478","DosdRvsM512_42h",0.367371065648529,0.0162,2669524,2670111,588,"-"
"SCO2478","DosdRvsM512_36h",0.963474123974886,0.0162,2669524,2670111,588,"-"
"SCO2478","DosdRvsM512_54h",0,0.0162,2669524,2670111,588,"-"
"SCO2486","DosdRvsM512_24h",1,0.0013,2676046,2677278,1233,"+"
"SCO2486","DosdRvsM512_30h",0.400537929583729,0.0013,2676046,2677278,1233,"+"
"SCO2486","DosdRvsM512_42h",-0.599462070416271,0.0013,2676046,2677278,1233,"+"
"SCO2486","DosdRvsM512_36h",1.31034012061215,0.0013,2676046,2677278,1233,"+"
"SCO2486","DosdRvsM512_54h",0.773996325111173,0.0013,2676046,2677278,1233,"+"
"SCO2487","DosdRvsM512_24h",1.18269229751619,7e-04,2677278,2679893,2616,"+"
