"gene","add_variable","logFC","FDR","start","end","width","strand"
"SCO0472","DdraRKvsM145_48h",3.178,0,493055,494263,1209,"-"
"SCO0472","DdraRKvsM145_60h",6.425,0,493055,494263,1209,"-"
"SCO0473","DdraRKvsM145_36h",2.215,0,494260,495249,990,"-"
"SCO0473","DdraRKvsM145_48h",2.738,0,494260,495249,990,"-"
"SCO0473","DdraRKvsM145_60h",4.368,0,494260,495249,990,"-"
"SCO0474","DdraRKvsM145_36h",4.562,0,495246,496493,1248,"-"
"SCO0474","DdraRKvsM145_48h",3.059,0,495246,496493,1248,"-"
"SCO0474","DdraRKvsM145_60h",7.326,0,495246,496493,1248,"-"
"SCO0475","DdraRKvsM145_36h",3.495,0,496508,497359,852,"-"
"SCO0475","DdraRKvsM145_48h",2.613,0,496508,497359,852,"-"
"SCO0475","DdraRKvsM145_60h",5.664,0,496508,497359,852,"-"
"SCO0476","DdraRKvsM145_36h",3.039,0,497375,498133,759,"+"
"SCO0476","DdraRKvsM145_48h",3.648,0,497375,498133,759,"+"
"SCO0476","DdraRKvsM145_60h",5.423,0,497375,498133,759,"+"
"SCO0477","DdraRKvsM145_36h",1.138,0,498238,498630,393,"+"
"SCO0477","DdraRKvsM145_48h",1.265,0,498238,498630,393,"+"
"SCO0477","DdraRKvsM145_60h",2.139,0,498238,498630,393,"+"
"SCO2505","DdraRKvsM145_36h",4.205,0,2704004,2704990,987,"+"
"SCO2505","DdraRKvsM145_48h",3.12,0,2704004,2704990,987,"+"
"SCO2505","DdraRKvsM145_60h",4.635,0,2704004,2704990,987,"+"
"SCO2506","DdraRKvsM145_36h",3.38,0,2705052,2705822,771,"+"
"SCO2506","DdraRKvsM145_48h",2.88,0,2705052,2705822,771,"+"
"SCO2506","DdraRKvsM145_60h",4.05,0,2705052,2705822,771,"+"
"SCO2507","DdraRKvsM145_36h",3.355,0,2705836,2706738,903,"+"
"SCO2507","DdraRKvsM145_48h",3.11,0,2705836,2706738,903,"+"
"SCO2507","DdraRKvsM145_60h",3.72,0,2705836,2706738,903,"+"
"SCO2508","DdraRKvsM145_36h",1.795,0,2706801,2707220,420,"+"
"SCO2508","DdraRKvsM145_48h",2.28,0,2706801,2707220,420,"+"
"SCO2508","DdraRKvsM145_60h",1.795,0,2706801,2707220,420,"+"
"SCO3425","DdraRKvsM145_36h",2.825,0,3789248,3789487,240,"-"
"SCO3425","DdraRKvsM145_48h",2.292,0,3789248,3789487,240,"-"
"SCO3425","DdraRKvsM145_60h",4.64,0,3789248,3789487,240,"-"
"SCO3426","DdraRKvsM145_36h",3.605,0,3789569,3790681,1113,"-"
"SCO3426","DdraRKvsM145_48h",2.815,0,3789569,3790681,1113,"-"
"SCO3426","DdraRKvsM145_60h",6.455,0,3789569,3790681,1113,"-"
"SCO3427","DdraRKvsM145_36h",2.563,0,3790678,3790932,255,"-"
"SCO3427","DdraRKvsM145_48h",2.54,0,3790678,3790932,255,"-"
"SCO3427","DdraRKvsM145_60h",5.25,0,3790678,3790932,255,"-"
"SCO3428","DdraRKvsM145_36h",3.916,0,3790939,3791103,165,"-"
"SCO3428","DdraRKvsM145_48h",2.94,0,3790939,3791103,165,"-"
"SCO3428","DdraRKvsM145_60h",6.914,0,3790939,3791103,165,"-"
"SCO3429","DdraRKvsM145_36h",2.41,0,3791191,3791412,222,"+"
"SCO3429","DdraRKvsM145_48h",2.73,0,3791191,3791412,222,"+"
"SCO3429","DdraRKvsM145_60h",3.531,0,3791191,3791412,222,"+"
"SCO3430","DdraRKvsM145_36h",4.75,0,3791412,3791717,306,"+"
"SCO3430","DdraRKvsM145_48h",3.078,0,3791412,3791717,306,"+"
"SCO3430","DdraRKvsM145_60h",6.718,0,3791412,3791717,306,"+"
"SCO3431","DdraRKvsM145_36h",3.995,0,3791719,3792453,735,"+"
"SCO3431","DdraRKvsM145_48h",3.535,0,3791719,3792453,735,"+"
"SCO3431","DdraRKvsM145_60h",5.945,0,3791719,3792453,735,"+"
"SCO3437","DdraRKvsM145_36h",5.315,0,3799715,3800455,741,"-"
"SCO3437","DdraRKvsM145_48h",6.396,0,3799715,3800455,741,"-"
"SCO3437","DdraRKvsM145_60h",10.251,0,3799715,3800455,741,"-"
"SCO3438","DdraRKvsM145_36h",4.525,0,3800452,3801675,1224,"-"
"SCO3438","DdraRKvsM145_48h",5.791,0,3800452,3801675,1224,"-"
"SCO3438","DdraRKvsM145_60h",10.606,0,3800452,3801675,1224,"-"
"SCO3439","DdraRKvsM145_36h",0.531,0,3801757,3802629,873,"+"
"SCO3439","DdraRKvsM145_48h",3.534,0,3801757,3802629,873,"+"
"SCO3439","DdraRKvsM145_60h",3.319,0,3801757,3802629,873,"+"
"SCO3441","DdraRKvsM145_36h",0.133,0,3803405,3803974,570,"+"
"SCO3441","DdraRKvsM145_48h",1.198,0,3803405,3803974,570,"+"
"SCO3441","DdraRKvsM145_60h",0.464,0,3803405,3803974,570,"+"
"SCO3442","DdraRKvsM145_36h",0.99,0,3804032,3804376,345,"+"
"SCO3442","DdraRKvsM145_48h",4.049,0,3804032,3804376,345,"+"
"SCO3442","DdraRKvsM145_60h",5.498,0,3804032,3804376,345,"+"
"SCO3443","DdraRKvsM145_36h",0.919,0,3804673,3806037,1365,"-"
"SCO3443","DdraRKvsM145_48h",2.67,0,3804673,3806037,1365,"-"
"SCO3443","DdraRKvsM145_60h",3.74,0,3804673,3806037,1365,"-"
"SCO3444","DdraRKvsM145_36h",0.283,0,3806179,3808032,1854,"-"
"SCO3444","DdraRKvsM145_48h",2.787,0,3806179,3808032,1854,"-"
"SCO3444","DdraRKvsM145_60h",3.781,0,3806179,3808032,1854,"-"
"SCO3445","DdraRKvsM145_36h",1.666,0,3808168,3808335,168,"-"
"SCO3445","DdraRKvsM145_48h",3.061,0,3808168,3808335,168,"-"
"SCO3445","DdraRKvsM145_60h",4.166,0,3808168,3808335,168,"-"
"SCO3446","DdraRKvsM145_36h",1.084,0,3808429,3809106,678,"-"
"SCO3446","DdraRKvsM145_48h",2.898,0,3808429,3809106,678,"-"
"SCO3446","DdraRKvsM145_60h",3.49,0,3808429,3809106,678,"-"
"SCO3447","DdraRKvsM145_36h",2.534,0,3809247,3809930,684,"-"
"SCO3447","DdraRKvsM145_48h",4.807,0,3809247,3809930,684,"-"
"SCO3447","DdraRKvsM145_60h",5.366,0,3809247,3809930,684,"-"
"SCO3448","DdraRKvsM145_36h",3.396,0,3809959,3810261,303,"-"
"SCO3448","DdraRKvsM145_48h",5.108,0,3809959,3810261,303,"-"
"SCO3448","DdraRKvsM145_60h",6.748,0,3809959,3810261,303,"-"
"SCO3449","DdraRKvsM145_36h",3.363,0,3810352,3810672,321,"-"
"SCO3449","DdraRKvsM145_48h",5.216,0,3810352,3810672,321,"-"
"SCO3449","DdraRKvsM145_60h",6.953,0,3810352,3810672,321,"-"
"SCO3450","DdraRKvsM145_36h",1.111,0,3810669,3811274,606,"-"
"SCO3450","DdraRKvsM145_48h",2.691,0,3810669,3811274,606,"-"
"SCO3450","DdraRKvsM145_60h",2.959,0,3810669,3811274,606,"-"
"SCO1142","DdraRKvsM145_36h",-1.892,0,1200394,1201473,1080,"+"
"SCO1142","DdraRKvsM145_48h",-1.257,0,1200394,1201473,1080,"+"
"SCO1142","DdraRKvsM145_60h",-0.554,0,1200394,1201473,1080,"+"
"SCO1426","DdraRKvsM145_36h",1.612,0,1522328,1522765,438,"+"
"SCO1426","DdraRKvsM145_48h",1.168,0,1522328,1522765,438,"+"
"SCO1426","DdraRKvsM145_60h",2.276,0,1522328,1522765,438,"+"
"SCO1996","DdraRKvsM145_36h",0.781,0,2131391,2131993,603,"-"
"SCO1996","DdraRKvsM145_48h",1.516,0,2131391,2131993,603,"-"
"SCO1996","DdraRKvsM145_60h",1.745,0,2131391,2131993,603,"-"
"SCO1997","DdraRKvsM145_36h",-0.284,0,2132026,2132964,939,"-"
"SCO1997","DdraRKvsM145_48h",1.876,0,2132026,2132964,939,"-"
"SCO1997","DdraRKvsM145_60h",2.283,0,2132026,2132964,939,"-"
"SCO2162","DdraRKvsM145_36h",-1.96,0,NA,NA,NA,NA
"SCO2162","DdraRKvsM145_48h",-0.316,0,NA,NA,NA,NA
"SCO2162","DdraRKvsM145_60h",-0.108,0,NA,NA,NA,NA
"SCO2310","DdraRKvsM145_36h",-3.464,0,2479917,2481674,1758,"+"
"SCO2310","DdraRKvsM145_48h",-0.56,0,2479917,2481674,1758,"+"
"SCO2310","DdraRKvsM145_60h",-2.587,0,2479917,2481674,1758,"+"
"SCO3083","DdraRKvsM145_36h",2.34,0,3376252,3377175,924,"-"
"SCO3083","DdraRKvsM145_48h",2.033,0,3376252,3377175,924,"-"
"SCO3083","DdraRKvsM145_60h",2.023,0,3376252,3377175,924,"-"
"SCO3206","DdraRKvsM145_36h",-0.68,0,3513616,3515160,1545,"-"
"SCO3206","DdraRKvsM145_48h",2.329,0,3513616,3515160,1545,"-"
"SCO3206","DdraRKvsM145_60h",5.623,0,3513616,3515160,1545,"-"
"SCO3207","DdraRKvsM145_36h",-0.143,0,NA,NA,NA,NA
"SCO3207","DdraRKvsM145_48h",1.626,0,NA,NA,NA,NA
"SCO3207","DdraRKvsM145_60h",4.163,0,NA,NA,NA,NA
"SCO3764","DdraRKvsM145_36h",3.427,0,4137713,4138738,1026,"-"
"SCO3764","DdraRKvsM145_48h",3.535,0,4137713,4138738,1026,"-"
"SCO3764","DdraRKvsM145_60h",3.439,0,4137713,4138738,1026,"-"
"SCO3765","DdraRKvsM145_36h",3.71,0,4138735,4140114,1380,"-"
"SCO3765","DdraRKvsM145_48h",3.658,0,4138735,4140114,1380,"-"
"SCO3765","DdraRKvsM145_60h",4.132,0,4138735,4140114,1380,"-"
"SCO3890","DdraRKvsM145_36h",-0.286,0,4280583,4281551,969,"-"
"SCO3890","DdraRKvsM145_48h",1.149,0,4280583,4281551,969,"-"
"SCO3890","DdraRKvsM145_60h",1.733,0,4280583,4281551,969,"-"
"SCO4109","DdraRKvsM145_36h",-1.778,0,4508515,4509459,945,"+"
"SCO4109","DdraRKvsM145_48h",-1.209,0,4508515,4509459,945,"+"
"SCO4109","DdraRKvsM145_60h",-2.174,0,4508515,4509459,945,"+"
"SCO4297","DdraRKvsM145_36h",-1.832,0,4712991,4714121,1131,"+"
"SCO4297","DdraRKvsM145_48h",2.125,0,4712991,4714121,1131,"+"
"SCO4297","DdraRKvsM145_60h",4.71,0,4712991,4714121,1131,"+"
"SCO4956","DdraRKvsM145_36h",-0.53,0,5392010,5392528,519,"+"
"SCO4956","DdraRKvsM145_48h",1.457,0,5392010,5392528,519,"+"
"SCO4956","DdraRKvsM145_60h",1.828,0,5392010,5392528,519,"+"
"SCO5042","DdraRKvsM145_36h",-0.322,0,5480624,5482009,1386,"-"
"SCO5042","DdraRKvsM145_48h",1.602,0,5480624,5482009,1386,"-"
"SCO5042","DdraRKvsM145_60h",1.753,0,5480624,5482009,1386,"-"
"SCO5163","DdraRKvsM145_36h",-1.887,0,5609892,5610044,153,"-"
"SCO5163","DdraRKvsM145_48h",-0.328,0,5609892,5610044,153,"-"
"SCO5163","DdraRKvsM145_60h",-0.359,0,5609892,5610044,153,"-"
"SCO5285","DdraRKvsM145_36h",-1.904,0,5756807,5759230,2424,"+"
"SCO5285","DdraRKvsM145_48h",0.317,0,5756807,5759230,2424,"+"
"SCO5285","DdraRKvsM145_60h",0.69,0,5756807,5759230,2424,"+"
"SCO5490","DdraRKvsM145_36h",0.046,0,5975918,5976259,342,"-"
"SCO5490","DdraRKvsM145_48h",1.601,0,5975918,5976259,342,"-"
"SCO5490","DdraRKvsM145_60h",1.341,0,5975918,5976259,342,"-"
"SCO6423","DdraRKvsM145_36h",0.333,0,7092451,7093617,1167,"-"
"SCO6423","DdraRKvsM145_48h",1.826,0,7092451,7093617,1167,"-"
"SCO6423","DdraRKvsM145_60h",2.051,0,7092451,7093617,1167,"-"
"SCO7140","DdraRKvsM145_36h",0.027,0,7934492,7935322,831,"+"
"SCO7140","DdraRKvsM145_48h",1.403,0,7934492,7935322,831,"+"
"SCO7140","DdraRKvsM145_60h",1.76,0,7934492,7935322,831,"+"
"SCO7784","DdraRKvsM145_36h",-0.901,0,8610851,8611627,777,"+"
"SCO7784","DdraRKvsM145_48h",0.673,0,8610851,8611627,777,"+"
"SCO7784","DdraRKvsM145_60h",2.502,0,8610851,8611627,777,"+"
