"gene","add_variable","logFC","FDR","start","end","width","strand"
"SCO2294","TvsS",-0.971430847803229,0.02,2464222,2465058,837,"-"
"SCO2294","LvsS",-0.120294233717712,0.9,2464222,2465058,837,"-"
"SCO2295","MvsT",0.516015147003665,0.1,2465169,2465930,762,"+"
"SCO2295","MvsL",0.298658315564515,0.4,2465169,2465930,762,"+"
"SCO2295","MvsS",-0.494109070270043,0.2,2465169,2465930,762,"+"
"SCO2295","TvsL",-0.217591435072627,0.5,2465169,2465930,762,"+"
"SCO2295","TvsS",-1,0.005,2465169,2465930,762,"+"
"SCO2295","LvsS",-0.785875194647153,0.03,2465169,2465930,762,"+"
"SCO2297","MvsT",-0.184424571137427,0.6,2466581,2467363,783,"+"
"SCO2297","MvsL",-0.862496476250065,0.005,2466581,2467363,783,"+"
"SCO2297","MvsS",-1.73696559416621,3e-08,2466581,2467363,783,"+"
"SCO2297","TvsL",-0.666576266274808,0.02,2466581,2467363,783,"+"
"SCO2297","TvsS",-1.51457317282976,3e-07,2466581,2467363,783,"+"
"SCO2297","LvsS",-0.862496476250065,0.004,2466581,2467363,783,"+"
"SCO2298","MvsT",-0.454031630894707,0.1,2467437,2468096,660,"+"
"SCO2298","MvsL",-1.18442457113743,8e-05,2467437,2468096,660,"+"
"SCO2298","MvsS",-3.18442457113743,4e-23,2467437,2468096,660,"+"
"SCO2298","TvsL",-0.713118852211838,0.02,2467437,2468096,660,"+"
"SCO2298","TvsS",-2.83650126771712,4e-18,2467437,2468096,660,"+"
"SCO2298","LvsS",-2.05889368905357,1e-10,2467437,2468096,660,"+"
"SCO2299","MvsT",-0.577766999316952,0.05,2468071,2469564,1494,"-"
"SCO2299","MvsL",-1.43440282414577,4e-07,2468071,2469564,1494,"-"
"SCO2299","MvsS",-2.25153876699596,2e-14,2468071,2469564,1494,"-"
"SCO2299","TvsL",-0.862496476250065,0.002,2468071,2469564,1494,"-"
"SCO2299","TvsS",-1.68965987938785,5e-09,2468071,2469564,1494,"-"
"SCO2299","LvsS",-0.810966175609983,0.005,2468071,2469564,1494,"-"
"SCO2300","MvsT",-0.3040061868901,0.3,2469576,2470166,591,"-"
"SCO2300","MvsL",-0.862496476250065,0.002,2469576,2470166,591,"-"
"SCO2300","MvsS",-1.47393118833241,4e-07,2469576,2470166,591,"-"
"SCO2300","TvsL",-0.556393348524385,0.05,2469576,2470166,591,"-"
"SCO2300","TvsS",-1.15200309344505,6e-05,2469576,2470166,591,"-"
"SCO2300","LvsS",-0.577766999316952,0.04,2469576,2470166,591,"-"
"SCO2301","MvsT",-0.473931188332412,0.09,2470316,2471173,858,"-"
"SCO2301","MvsL",-1.05889368905357,2e-04,2470316,2471173,858,"-"
"SCO2301","MvsS",-1.43440282414577,5e-07,2470316,2471173,858,"-"
"SCO2301","TvsL",-0.599462070416271,0.04,2470316,2471173,858,"-"
"SCO2301","TvsS",-0.971430847803229,6e-04,2470316,2471173,858,"-"
"SCO2301","LvsS",-0.377069649079823,0.2,2470316,2471173,858,"-"
"SCO2302","MvsT",2.08406426478847,2e-08,2471382,2472650,1269,"+"
"SCO2302","MvsL",7.70825622323128,1e-82,2471382,2472650,1269,"+"
"SCO2302","MvsS",7.4036937862628,3e-78,2471382,2472650,1269,"+"
"SCO2302","TvsL",5.6246858105254,1e-60,2471382,2472650,1269,"+"
"SCO2302","TvsS",5.32012359804061,5e-57,2471382,2472650,1269,"+"
"SCO2302","LvsS",-0.3040061868901,0.3,2471382,2472650,1269,"+"
"SCO2305","MvsT",-0.643856189774725,0.1,2474063,2474989,927,"+"
"SCO2305","MvsL",-1.08926733809709,0.02,2474063,2474989,927,"+"
"SCO2305","MvsS",-1.78587519464715,2e-04,2474063,2474989,927,"+"
"SCO2305","TvsL",-0.454031630894707,0.4,2474063,2474989,927,"+"
"SCO2305","TvsS",-1.15200309344505,0.03,2474063,2474989,927,"+"
"SCO2305","LvsS",-0.689659879387849,0.2,2474063,2474989,927,"+"
"SCO2306","MvsT",-0.736965594166206,0.2,2474986,2475702,717,"+"
"SCO2306","MvsL",-1.25153876699596,0.04,2474986,2475702,717,"+"
"SCO2306","MvsS",-1.51457317282976,0.009,2474986,2475702,717,"+"
"SCO2306","TvsL",-0.514573172829758,0.5,2474986,2475702,717,"+"
"SCO2306","TvsS",-0.785875194647153,0.2,2474986,2475702,717,"+"
"SCO2306","LvsS",-0.2688167584278,0.6,2474986,2475702,717,"+"
"SCO2310","MvsT",-1.32192809488736,0.2,2479917,2481674,1758,"+"
"SCO2310","MvsL",0.992768430768924,0.4,2479917,2481674,1758,"+"
"SCO2310","MvsS",1.26303440583379,0.3,2479917,2481674,1758,"+"
"SCO2310","TvsL",2.32481060342048,0.04,2479917,2481674,1758,"+"
"SCO2310","TvsS",2.59693514238723,0.02,2479917,2481674,1758,"+"
"SCO2310","LvsS",0.27500704749987,0.7,2479917,2481674,1758,"+"
"SCO2311","MvsT",0.367371065648529,0.3,2481918,2483546,1629,"+"
"SCO2311","MvsL",3.32768736417605,4e-25,2481918,2483546,1629,"+"
"SCO2311","MvsS",3.30305008468167,1e-24,2481918,2483546,1629,"+"
"SCO2311","TvsL",2.9560566524124,6e-22,2481918,2483546,1629,"+"
"SCO2311","TvsS",2.9297909977186,5e-22,2481918,2483546,1629,"+"
"SCO2311","LvsS",-0.0291463456595165,0.9,2481918,2483546,1629,"+"
"SCO2312","MvsT",-0.120294233717712,0.6,2483562,2484278,717,"+"
"SCO2312","MvsL",0.815575428862573,0.009,2483562,2484278,717,"+"
"SCO2312","MvsS",1.01435529297707,0.001,2483562,2484278,717,"+"
"SCO2312","TvsL",0.941106310946431,0.002,2483562,2484278,717,"+"
"SCO2312","TvsS",1.13750352374994,1e-04,2483562,2484278,717,"+"
"SCO2312","LvsS",0.189033824390017,0.5,2483562,2484278,717,"+"
"SCO2316","MvsT",-0.286304185156641,0.5,2486736,2487833,1098,"-"
"SCO2316","MvsL",-0.666576266274808,0.05,2486736,2487833,1098,"-"
"SCO2316","MvsS",-1.83650126771712,6e-09,2486736,2487833,1098,"-"
"SCO2316","TvsL",-0.377069649079823,0.2,2486736,2487833,1098,"-"
"SCO2316","TvsS",-1.55639334852439,2e-07,2486736,2487833,1098,"-"
"SCO2316","LvsS",-1.18442457113743,6e-05,2486736,2487833,1098,"-"
"SCO2317","MvsT",-0.184424571137427,0.9,2487830,2488564,735,"-"
"SCO2317","MvsL",-0.377069649079823,0.5,2487830,2488564,735,"-"
"SCO2317","MvsS",-1.28630418515664,0.003,2487830,2488564,735,"-"
"SCO2317","TvsL",-0.200912693925996,0.6,2487830,2488564,735,"-"
"SCO2317","TvsS",-1.08926733809709,0.004,2487830,2488564,735,"-"
"SCO2317","LvsS",-0.888968687611256,0.02,2487830,2488564,735,"-"
"SCO2318","MvsT",-0.15200309344505,0.8,2488558,2490054,1497,"-"
"SCO2318","MvsL",-0.689659879387849,0.04,2488558,2490054,1497,"-"
"SCO2318","MvsS",-1.21759143507263,1e-04,2488558,2490054,1497,"-"
"SCO2318","TvsL",-0.535331732996556,0.08,2488558,2490054,1497,"-"
"SCO2318","TvsS",-1.05889368905357,3e-04,2488558,2490054,1497,"-"
"SCO2318","LvsS",-0.514573172829758,0.07,2488558,2490054,1497,"-"
"SCO2319","MvsT",-0.971430847803229,0.004,2490169,2490921,753,"+"
"SCO2319","MvsL",-1.51457317282976,7e-06,2490169,2490921,753,"+"
"SCO2319","MvsS",-1.83650126771712,2e-08,2490169,2490921,753,"+"
"SCO2319","TvsL",-0.514573172829758,0.1,2490169,2490921,753,"+"
"SCO2319","TvsS",-0.888968687611256,0.004,2490169,2490921,753,"+"
"SCO2319","LvsS",-0.358453970912476,0.2,2490169,2490921,753,"+"
"SCO2320","MvsT",-0.2688167584278,0.4,2490934,2491818,885,"-"
"SCO2320","MvsL",-0.915935735211525,0.005,2490934,2491818,885,"-"
"SCO2320","MvsS",-2.25153876699596,2e-10,2490934,2491818,885,"-"
"SCO2320","TvsL",-0.643856189774725,0.05,2490934,2491818,885,"-"
"SCO2320","TvsS",-2,2e-08,2490934,2491818,885,"-"
"SCO2320","LvsS",-1.32192809488736,2e-04,2490934,2491818,885,"-"
"SCO2321","MvsT",-0.62148837674627,0.03,2491926,2493185,1260,"+"
"SCO2321","MvsL",-0.643856189774725,0.02,2491926,2493185,1260,"+"
"SCO2321","MvsS",-1.64385618977472,1e-08,2491926,2493185,1260,"+"
"SCO2321","TvsL",0,1,2491926,2493185,1260,"+"
"SCO2321","TvsS",-1,4e-04,2491926,2493185,1260,"+"
"SCO2321","LvsS",-1,4e-04,2491926,2493185,1260,"+"
"SCO2322","MvsT",-0.761213140412883,0.009,2493182,2493844,663,"+"
"SCO2322","MvsL",-0.810966175609983,0.005,2493182,2493844,663,"+"
"SCO2322","MvsS",-2.18442457113743,2e-13,2493182,2493844,663,"+"
"SCO2322","TvsL",-0.0439433475875971,0.9,2493182,2493844,663,"+"
"SCO2322","TvsS",-1.43440282414577,7e-07,2493182,2493844,663,"+"
"SCO2322","LvsS",-1.39592867633114,2e-06,2493182,2493844,663,"+"
"SCO2323","MvsT",-0.577766999316952,0.06,2493924,2495063,1140,"+"
"SCO2323","MvsL",-1,6e-04,2493924,2495063,1140,"+"
"SCO2323","MvsS",-1.94341647163363,1e-10,2493924,2495063,1140,"+"
"SCO2323","TvsL",-0.434402824145775,0.1,2493924,2495063,1140,"+"
"SCO2323","TvsS",-1.39592867633114,3e-06,2493924,2495063,1140,"+"
"SCO2323","LvsS",-0.943416471633633,0.002,2493924,2495063,1140,"+"
"SCO2324","MvsT",-0.473931188332412,0.1,2495060,2496751,1692,"+"
"SCO2324","MvsL",-1.35845397091248,3e-06,2495060,2496751,1692,"+"
"SCO2324","MvsS",-2.18442457113743,9e-13,2495060,2496751,1692,"+"
"SCO2324","TvsL",-0.888968687611256,0.002,2495060,2496751,1692,"+"
"SCO2324","TvsS",-1.68965987938785,9e-09,2495060,2496751,1692,"+"
"SCO2324","LvsS",-0.810966175609983,0.008,2495060,2496751,1692,"+"
"SCO2325","MvsT",-0.666576266274808,0.03,2496748,2497599,852,"+"
"SCO2325","MvsL",-1.55639334852439,3e-07,2496748,2497599,852,"+"
"SCO2325","MvsS",-2.64385618977472,1e-16,2496748,2497599,852,"+"
"SCO2325","TvsL",-0.888968687611256,0.003,2496748,2497599,852,"+"
"SCO2325","TvsS",-2,2e-10,2496748,2497599,852,"+"
"SCO2325","LvsS",-1.12029423371771,6e-04,2496748,2497599,852,"+"
"SCO2326","MvsT",-1.21759143507263,0.006,2497804,2498268,465,"+"
"SCO2326","MvsL",-1.15200309344505,0.01,2497804,2498268,465,"+"
"SCO2326","MvsS",-1.59946207041627,5e-04,2497804,2498268,465,"+"
"SCO2326","TvsL",0.0976107966264223,0.9,2497804,2498268,465,"+"
"SCO2326","TvsS",-0.377069649079823,0.5,2497804,2498268,465,"+"
"SCO2326","LvsS",-0.473931188332412,0.4,2497804,2498268,465,"+"
"SCO2331","MvsT",-0.15200309344505,0.7,2501284,2501697,414,"-"
"SCO2331","MvsL",-0.761213140412883,0.03,2501284,2501697,414,"-"
"SCO2331","MvsS",-1.08926733809709,0.002,2501284,2501697,414,"-"
"SCO2331","TvsL",-0.599462070416271,0.08,2501284,2501697,414,"-"
"SCO2331","TvsS",-0.915935735211525,0.005,2501284,2501697,414,"-"
"SCO2331","LvsS",-0.321928094887362,0.3,2501284,2501697,414,"-"
"SCO2332","MvsT",-0.234465253637023,0.4,2501757,2502536,780,"+"
"SCO2332","MvsL",-0.62148837674627,0.05,2501757,2502536,780,"+"
"SCO2332","MvsS",-1.32192809488736,9e-05,2501757,2502536,780,"+"
"SCO2332","TvsL",-0.395928676331139,0.2,2501757,2502536,780,"+"
"SCO2332","TvsS",-1.08926733809709,0.002,2501757,2502536,780,"+"
"SCO2332","LvsS",-0.666576266274808,0.06,2501757,2502536,780,"+"
"SCO2334","MvsT",-0.971430847803229,0.003,2502808,2504463,1656,"+"
"SCO2334","MvsL",-2.55639334852439,9e-13,2502808,2504463,1656,"+"
"SCO2334","MvsS",-3.05889368905357,4e-17,2502808,2504463,1656,"+"
"SCO2334","TvsL",-1.55639334852439,8e-06,2502808,2504463,1656,"+"
"SCO2334","TvsS",-2.12029423371771,4e-09,2502808,2504463,1656,"+"
"SCO2334","LvsS",-0.556393348524385,0.2,2502808,2504463,1656,"+"
"SCO2336","MvsT",-1.88896868761126,3e-05,2506906,2508294,1389,"+"
"SCO2336","MvsL",-1.88896868761126,4e-05,2506906,2508294,1389,"+"
"SCO2336","MvsS",-3.18442457113743,1e-10,2506906,2508294,1389,"+"
"SCO2336","TvsL",-0.0144995696951151,1,2506906,2508294,1389,"+"
"SCO2336","TvsS",-1.35845397091248,0.009,2506906,2508294,1389,"+"
"SCO2336","LvsS",-1.32192809488736,0.01,2506906,2508294,1389,"+"
"SCO2339","MvsT",0.855989697308481,0.008,2509609,2510091,483,"-"
"SCO2339","MvsL",2.47508488294878,7e-15,2509609,2510091,483,"-"
"SCO2339","MvsS",2.4276061727819,3e-14,2509609,2510091,483,"-"
"SCO2339","TvsL",1.62293035092018,6e-08,2509609,2510091,483,"-"
"SCO2339","TvsS",1.57046293102604,1e-07,2509609,2510091,483,"-"
"SCO2339","LvsS",-0.0439433475875971,0.8,2509609,2510091,483,"-"
"SCO2341","MvsT",-0.234465253637023,0.7,2510508,2511071,564,"-"
"SCO2341","MvsL",0.895302621333307,0.01,2510508,2511071,564,"-"
"SCO2341","MvsS",0.298658315564515,0.3,2510508,2511071,564,"-"
"SCO2341","TvsL",1.13750352374994,0.004,2510508,2511071,564,"-"
"SCO2341","TvsS",0.545968369105292,0.1,2510508,2511071,564,"-"
"SCO2341","LvsS",-0.599462070416271,0.1,2510508,2511071,564,"-"
"SCO2342","MvsT",-0.184424571137427,0.8,2511076,2511747,672,"-"
"SCO2342","MvsL",1.17632277264046,3e-05,2511076,2511747,672,"-"
"SCO2342","MvsS",0.495695162624069,0.05,2511076,2511747,672,"-"
"SCO2342","TvsL",1.36176835941915,7e-06,2511076,2511747,672,"-"
"SCO2342","TvsS",0.678071905112638,0.02,2511076,2511747,672,"-"
"SCO2342","LvsS",-0.689659879387849,0.02,2511076,2511747,672,"-"
"SCO2345","MvsT",-0.15200309344505,0.6,2514601,2515959,1359,"+"
"SCO2345","MvsL",-0.251538766995964,0.4,2514601,2515959,1359,"+"
"SCO2345","MvsS",-1.47393118833241,5e-07,2514601,2515959,1359,"+"
"SCO2345","TvsL",-0.104697378666693,0.7,2514601,2515959,1359,"+"
"SCO2345","TvsS",-1.32192809488736,5e-06,2514601,2515959,1359,"+"
"SCO2345","LvsS",-1.21759143507263,3e-05,2514601,2515959,1359,"+"
"SCO2346","MvsT",-0.15200309344505,1,2515998,2516663,666,"-"
"SCO2346","MvsL",-4.05889368905357,5e-06,2515998,2516663,666,"-"
"SCO2346","MvsS",-6.64385618977472,2e-10,2515998,2516663,666,"-"
"SCO2346","TvsL",-3.83650126771712,6e-06,2515998,2516663,666,"-"
"SCO2346","TvsS",-6.64385618977472,2e-10,2515998,2516663,666,"-"
"SCO2346","LvsS",-2.25153876699596,0.007,2515998,2516663,666,"-"
"SCO2347","MvsT",-0.83650126771712,0.002,2516812,2517393,582,"-"
"SCO2347","MvsL",-1.59946207041627,6e-08,2516812,2517393,582,"-"
"SCO2347","MvsS",-1.83650126771712,1e-09,2516812,2517393,582,"-"
"SCO2347","TvsL",-0.761213140412883,0.01,2516812,2517393,582,"-"
"SCO2347","TvsS",-0.971430847803229,0.001,2516812,2517393,582,"-"
"SCO2347","LvsS",-0.234465253637023,0.5,2516812,2517393,582,"-"
"SCO2348","MvsT",2.31614574229336,8e-04,2517893,2518537,645,"+"
"SCO2348","MvsL",7.1209117553533,5e-19,2517893,2518537,645,"+"
"SCO2348","MvsS",7.87553435157324,7e-22,2517893,2518537,645,"+"
"SCO2348","TvsL",4.80374366850523,4e-12,2517893,2518537,645,"+"
"SCO2348","TvsS",5.55826763405574,2e-15,2517893,2518537,645,"+"
"SCO2348","LvsS",0.75702324650746,0.2,2517893,2518537,645,"+"
"SCO2349","MvsT",0.432959407276106,0.1,2518626,2520308,1683,"+"
"SCO2349","MvsL",2.06350294230616,5e-12,2518626,2520308,1683,"+"
"SCO2349","MvsS",2.37851162325373,3e-15,2518626,2520308,1683,"+"
"SCO2349","TvsL",1.63691458035588,3e-08,2518626,2520308,1683,"+"
"SCO2349","TvsS",1.94860084749336,2e-11,2518626,2520308,1683,"+"
"SCO2349","LvsS",0.31034012061215,0.2,2518626,2520308,1683,"+"
"SCO2351","MvsT",-0.971430847803229,0.01,2521200,2521838,639,"+"
"SCO2351","MvsL",-1.21759143507263,0.002,2521200,2521838,639,"+"
"SCO2351","MvsS",-1.47393118833241,2e-04,2521200,2521838,639,"+"
"SCO2351","TvsL",-0.251538766995964,0.5,2521200,2521838,639,"+"
"SCO2351","TvsS",-0.514573172829758,0.2,2521200,2521838,639,"+"
"SCO2351","LvsS",-0.251538766995964,0.6,2521200,2521838,639,"+"
"SCO2352","MvsT",0.704871964456353,0.03,2521928,2522161,234,"-"
"SCO2352","MvsL",0.948600847493356,0.003,2521928,2522161,234,"-"
"SCO2352","MvsS",2.65306001710456,2e-15,2521928,2522161,234,"-"
"SCO2352","TvsL",0.250961573533219,0.4,2521928,2522161,234,"-"
"SCO2352","TvsS",1.94860084749336,5e-10,2521928,2522161,234,"-"
"SCO2352","LvsS",1.70043971814109,1e-07,2521928,2522161,234,"-"
"SCO2353","MvsT",0.176322772640463,0.6,2522166,2522807,642,"-"
"SCO2353","MvsL",0.422233000683048,0.2,2522166,2522807,642,"-"
"SCO2353","MvsS",2.08746284125034,4e-11,2522166,2522807,642,"-"
"SCO2353","TvsL",0.250961573533219,0.4,2522166,2522807,642,"-"
"SCO2353","TvsS",1.91073266190291,3e-10,2522166,2522807,642,"-"
"SCO2353","LvsS",1.66448284036468,5e-08,2522166,2522807,642,"-"
"SCO2354","MvsT",-0.454031630894707,0.2,2522814,2523149,336,"+"
"SCO2354","MvsL",-0.971430847803229,0.01,2522814,2523149,336,"+"
"SCO2354","MvsS",1.09085343045111,0.002,2522814,2523149,336,"+"
"SCO2354","TvsL",-0.514573172829758,0.2,2522814,2523149,336,"+"
"SCO2354","TvsS",1.54596836910529,4e-06,2522814,2523149,336,"+"
"SCO2354","LvsS",2.05311133645956,2e-08,2522814,2523149,336,"+"
"SCO2355","MvsT",-0.377069649079823,0.7,2523500,2524270,771,"+"
"SCO2355","MvsL",-0.0892673380970874,1,2523500,2524270,771,"+"
"SCO2355","MvsS",0.632268215499513,0.1,2523500,2524270,771,"+"
"SCO2355","TvsL",0.298658315564515,0.6,2523500,2524270,771,"+"
"SCO2355","TvsS",1.01435529297707,0.04,2523500,2524270,771,"+"
"SCO2355","LvsS",0.722466024471091,0.2,2523500,2524270,771,"+"
"SCO2357","MvsT",0.545968369105292,0.07,2525802,2526020,219,"+"
"SCO2357","MvsL",1.02147972741045,7e-04,2525802,2526020,219,"+"
"SCO2357","MvsS",0.941106310946431,0.002,2525802,2526020,219,"+"
"SCO2357","TvsL",0.475084882948783,0.1,2525802,2526020,219,"+"
"SCO2357","TvsS",0.389566811762726,0.2,2525802,2526020,219,"+"
"SCO2357","LvsS",-0.0740005814437769,0.8,2525802,2526020,219,"+"
"SCO2360","MvsT",-0.434402824145775,0.1,2527923,2528804,882,"+"
"SCO2360","MvsL",-1.59946207041627,2e-07,2527923,2528804,882,"+"
"SCO2360","MvsS",-3.05889368905357,1e-20,2527923,2528804,882,"+"
"SCO2360","TvsL",-1.18442457113743,2e-04,2527923,2528804,882,"+"
"SCO2360","TvsS",-2.55639334852439,7e-16,2527923,2528804,882,"+"
"SCO2360","LvsS",-1.39592867633114,7e-06,2527923,2528804,882,"+"
"SCO2363","MvsT",0.238786859587116,0.5,2532132,2533298,1167,"-"
"SCO2363","MvsL",1.19534759832222,6e-05,2532132,2533298,1167,"-"
"SCO2363","MvsS",1.8073549220576,3e-09,2532132,2533298,1167,"-"
"SCO2363","TvsL",0.956056652412403,9e-04,2532132,2533298,1167,"-"
"SCO2363","TvsS",1.56559717585423,6e-08,2532132,2533298,1167,"-"
"SCO2363","LvsS",0.613531652917927,0.03,2532132,2533298,1167,"-"
"SCO2364","MvsT",0.516015147003665,0.07,2533506,2534501,996,"+"
"SCO2364","MvsL",-0.643856189774725,0.03,2533506,2534501,996,"+"
"SCO2364","MvsS",-0.915935735211525,0.002,2533506,2534501,996,"+"
"SCO2364","TvsL",-1.15200309344505,9e-05,2533506,2534501,996,"+"
"SCO2364","TvsS",-1.43440282414577,7e-07,2533506,2534501,996,"+"
"SCO2364","LvsS",-0.286304185156641,0.3,2533506,2534501,996,"+"
"SCO2365","MvsT",-0.0892673380970874,0.8,2534532,2535269,738,"-"
"SCO2365","MvsL",0.250961573533219,0.3,2534532,2535269,738,"-"
"SCO2365","MvsS",1.37851162325373,2e-06,2534532,2535269,738,"-"
"SCO2365","TvsL",0.333423733725192,0.2,2534532,2535269,738,"-"
"SCO2365","TvsS",1.46466826700344,4e-07,2534532,2535269,738,"-"
"SCO2365","LvsS",1.13093086982645,1e-04,2534532,2535269,738,"-"
"SCO2371","MvsT",0.871843648509318,0.006,2539576,2542332,2757,"+"
"SCO2371","MvsL",1.84398384404833,2e-08,2539576,2542332,2757,"+"
"SCO2371","MvsS",2.67355642399014,1e-14,2539576,2542332,2757,"+"
"SCO2371","TvsL",0.970853654340484,0.003,2539576,2542332,2757,"+"
"SCO2371","TvsS",1.799087306074,5e-08,2539576,2542332,2757,"+"
"SCO2371","LvsS",0.831877241191673,0.01,2539576,2542332,2757,"+"
"SCO2372","MvsT",-0.3040061868901,0.3,2542460,2542768,309,"-"
"SCO2372","MvsL",1.97085365434048,3e-10,2542460,2542768,309,"-"
"SCO2372","MvsS",2.799087306074,6e-19,2542460,2542768,309,"-"
"SCO2372","TvsL",2.27798474729977,2e-13,2542460,2542768,309,"-"
"SCO2372","TvsS",3.10433665981474,1e-23,2542460,2542768,309,"-"
"SCO2372","LvsS",0.823749360308273,0.003,2542460,2542768,309,"-"
"SCO2373","MvsT",-0.184424571137427,0.5,2543007,2544617,1611,"-"
"SCO2373","MvsL",2.51096191927738,8e-17,2543007,2544617,1611,"-"
"SCO2373","MvsS",3.86294724802092,6e-34,2543007,2544617,1611,"-"
"SCO2373","TvsL",2.68706068833989,3e-19,2543007,2544617,1611,"-"
"SCO2373","TvsS",4.0408924306469,2e-38,2543007,2544617,1611,"-"
"SCO2373","LvsS",1.35614381022528,1e-06,2543007,2544617,1611,"-"
"SCO2377","MvsT",1.10433665981474,5e-04,2547771,2548787,1017,"-"
"SCO2377","MvsL",1.08406426478847,7e-04,2547771,2548787,1017,"-"
"SCO2377","MvsS",0.948600847493356,0.002,2547771,2548787,1017,"-"
"SCO2377","TvsL",-0.0144995696951151,0.9,2547771,2548787,1017,"-"
"SCO2377","TvsS",-0.15200309344505,0.7,2547771,2548787,1017,"-"
"SCO2377","LvsS",-0.136061549576028,0.7,2547771,2548787,1017,"-"
"SCO2378","MvsT",1.06350294230616,0.001,2548784,2549374,591,"-"
"SCO2378","MvsL",0.799087306074004,0.01,2548784,2549374,591,"-"
"SCO2378","MvsS",0.55581615506164,0.08,2548784,2549374,591,"-"
"SCO2378","TvsL",-0.2688167584278,0.5,2548784,2549374,591,"-"
"SCO2378","TvsS",-0.514573172829758,0.1,2548784,2549374,591,"-"
"SCO2378","LvsS",-0.251538766995964,0.4,2548784,2549374,591,"-"
"SCO2379","MvsT",1.06350294230616,0.007,2549404,2549871,468,"+"
"SCO2379","MvsL",1.15704371014558,0.003,2549404,2549871,468,"+"
"SCO2379","MvsS",1.18269229751619,0.003,2549404,2549871,468,"+"
"SCO2379","TvsL",0.0976107966264223,0.8,2549404,2549871,468,"+"
"SCO2379","TvsS",0.124328135002202,0.8,2549404,2549871,468,"+"
"SCO2379","LvsS",0.0285691521967709,1,2549404,2549871,468,"+"
"SCO2380","MvsT",0.263034405833794,0.3,2549891,2550712,822,"+"
"SCO2380","MvsL",-0.217591435072627,0.6,2549891,2550712,822,"+"
"SCO2380","MvsS",-0.810966175609983,0.009,2549891,2550712,822,"+"
"SCO2380","TvsL",-0.494109070270043,0.1,2549891,2550712,822,"+"
"SCO2380","TvsS",-1.05889368905357,2e-04,2549891,2550712,822,"+"
"SCO2380","LvsS",-0.577766999316952,0.04,2549891,2550712,822,"+"
"SCO2381","MvsT",0.411426245726465,0.2,2550901,2551737,837,"+"
"SCO2381","MvsL",1.50589092972996,3e-06,2550901,2551737,837,"+"
"SCO2381","MvsS",2.71149490665009,3e-15,2550901,2551737,837,"+"
"SCO2381","TvsL",1.09085343045111,4e-04,2550901,2551737,837,"+"
"SCO2381","TvsS",2.29865831556452,3e-12,2550901,2551737,837,"+"
"SCO2381","LvsS",1.20789285164133,3e-04,2550901,2551737,837,"+"
"SCO2382","MvsT",1.17632277264046,0.005,2551706,2551903,198,"+"
"SCO2382","MvsL",0.910732661902913,0.02,2551706,2551903,198,"+"
"SCO2382","MvsS",1.32192809488736,0.002,2551706,2551903,198,"+"
"SCO2382","TvsL",-0.2688167584278,0.6,2551706,2551903,198,"+"
"SCO2382","TvsS",0.150559676575381,0.7,2551706,2551903,198,"+"
"SCO2382","LvsS",0.411426245726465,0.4,2551706,2551903,198,"+"
"SCO2383","MvsT",1.15704371014558,7e-05,2552256,2556893,4638,"+"
"SCO2383","MvsL",1.09761079662642,2e-04,2552256,2556893,4638,"+"
"SCO2383","MvsS",-0.377069649079823,0.2,2552256,2556893,4638,"+"
"SCO2383","TvsL",-0.0588936890535686,0.8,2552256,2556893,4638,"+"
"SCO2383","TvsS",-1.51457317282976,7e-08,2552256,2556893,4638,"+"
"SCO2383","LvsS",-1.47393118833241,3e-07,2552256,2556893,4638,"+"
"SCO2384","MvsT",0.0976107966264223,0.8,2556886,2557305,420,"+"
"SCO2384","MvsL",0.526068811667588,0.07,2556886,2557305,420,"+"
"SCO2384","MvsS",1.13750352374994,1e-04,2556886,2557305,420,"+"
"SCO2384","TvsL",0.432959407276106,0.1,2556886,2557305,420,"+"
"SCO2384","TvsS",1.04264433740849,3e-04,2556886,2557305,420,"+"
"SCO2384","LvsS",0.613531652917927,0.03,2556886,2557305,420,"+"
"SCO2385","MvsT",0.150559676575381,0.6,2557326,2557982,657,"-"
"SCO2385","MvsL",0.505890929729957,0.1,2557326,2557982,657,"-"
"SCO2385","MvsS",1.26903314645524,4e-05,2557326,2557982,657,"-"
"SCO2385","TvsL",0.356143810225275,0.3,2557326,2557982,657,"-"
"SCO2385","TvsS",1.11769504266975,2e-04,2557326,2557982,657,"-"
"SCO2385","LvsS",0.75702324650746,0.009,2557326,2557982,657,"-"
"SCO2386","MvsT",-0.494109070270043,0.07,2558045,2559250,1206,"+"
"SCO2386","MvsL",-1.35845397091248,2e-06,2558045,2559250,1206,"+"
"SCO2386","MvsS",-1.94341647163363,3e-11,2558045,2559250,1206,"+"
"SCO2386","TvsL",-0.888968687611256,0.003,2558045,2559250,1206,"+"
"SCO2386","TvsS",-1.43440282414577,7e-07,2558045,2559250,1206,"+"
"SCO2386","LvsS",-0.556393348524385,0.05,2558045,2559250,1206,"+"
"SCO2387","MvsT",-0.736965594166206,0.09,2559340,2560290,951,"+"
"SCO2387","MvsL",-0.514573172829758,0.2,2559340,2560290,951,"+"
"SCO2387","MvsS",-2.39592867633114,2e-06,2559340,2560290,951,"+"
"SCO2387","TvsL",0.22650852980868,0.7,2559340,2560290,951,"+"
"SCO2387","TvsS",-1.68965987938785,9e-04,2559340,2560290,951,"+"
"SCO2387","LvsS",-1.88896868761126,2e-04,2559340,2560290,951,"+"
