"gene","add_variable","logFC","FDR","start","end","width","strand"
"SCO2086","DargRvsWT66h",0.525,0.000193,2239278,2240693,1416,"-"
"SCO2101","DargRvsWT32h",-0.259,0.488052,2258402,2259922,1521,"+"
"SCO2101","DargRvsWT42h",-0.618,0.004926,2258402,2259922,1521,"+"
"SCO2101","DargRvsWT49h",-0.174,0.441123,2258402,2259922,1521,"+"
"SCO2101","DargRvsWT56h",-0.002,0.996648,2258402,2259922,1521,"+"
"SCO2101","DargRvsWT66h",-0.021,0.971225,2258402,2259922,1521,"+"
"SCO2119","DargRvsWT32h",-0.085,0.967478,2279638,2280666,1029,"-"
"SCO2119","DargRvsWT42h",-0.293,0.161857,2279638,2280666,1029,"-"
"SCO2119","DargRvsWT49h",-0.193,0.34846,2279638,2280666,1029,"-"
"SCO2119","DargRvsWT56h",-0.22,0.477508,2279638,2280666,1029,"-"
"SCO2119","DargRvsWT66h",-0.646,0.002241,2279638,2280666,1029,"-"
"SCO2121","DargRvsWT32h",-0.127,0.653282,2281433,2282674,1242,"-"
"SCO2121","DargRvsWT42h",-0.39,0.003436,2281433,2282674,1242,"-"
"SCO2121","DargRvsWT49h",-0.194,0.132838,2281433,2282674,1242,"-"
"SCO2121","DargRvsWT56h",-0.022,0.947534,2281433,2282674,1242,"-"
"SCO2121","DargRvsWT66h",0.118,0.531755,2281433,2282674,1242,"-"
"SCO2126","DargRvsWT32h",0.042,0.990662,2285983,2286936,954,"-"
"SCO2126","DargRvsWT42h",0.149,0.286057,2285983,2286936,954,"-"
"SCO2126","DargRvsWT49h",-0.109,0.418974,2285983,2286936,954,"-"
"SCO2126","DargRvsWT56h",-0.133,0.510867,2285983,2286936,954,"-"
"SCO2126","DargRvsWT66h",0.366,0.006894,2285983,2286936,954,"-"
"SCO2132","DargRvsWT32h",-0.115,0.828603,2292487,2293725,1239,"-"
"SCO2132","DargRvsWT42h",-0.473,0.004457,2292487,2293725,1239,"-"
"SCO2132","DargRvsWT49h",-0.133,0.433294,2292487,2293725,1239,"-"
"SCO2132","DargRvsWT56h",-0.093,0.75956,2292487,2293725,1239,"-"
"SCO2132","DargRvsWT66h",0.236,0.209147,2292487,2293725,1239,"-"
"SCO2133","DargRvsWT32h",-0.076,0.95081,2293882,2295147,1266,"+"
"SCO2133","DargRvsWT42h",0.9,3e-06,2293882,2295147,1266,"+"
"SCO2133","DargRvsWT49h",0.701,0.000151,2293882,2295147,1266,"+"
"SCO2133","DargRvsWT56h",0.379,0.047391,2293882,2295147,1266,"+"
"SCO2133","DargRvsWT66h",0.053,0.891691,2293882,2295147,1266,"+"
"SCO2135","DargRvsWT32h",0.789,0.001775,2296454,2297470,1017,"-"
"SCO2135","DargRvsWT42h",0.4,0.079575,2296454,2297470,1017,"-"
"SCO2135","DargRvsWT49h",0.403,0.065987,2296454,2297470,1017,"-"
"SCO2135","DargRvsWT56h",0.197,0.588037,2296454,2297470,1017,"-"
"SCO2135","DargRvsWT66h",-0.074,0.885641,2296454,2297470,1017,"-"
"SCO2136","DargRvsWT32h",-0.451,0.108262,2297707,2298750,1044,"-"
"SCO2136","DargRvsWT42h",-0.82,0.000587,2297707,2298750,1044,"-"
"SCO2136","DargRvsWT49h",-0.187,0.432589,2297707,2298750,1044,"-"
"SCO2136","DargRvsWT56h",-0.163,0.672839,2297707,2298750,1044,"-"
"SCO2136","DargRvsWT66h",0.071,0.893925,2297707,2298750,1044,"-"
"SCO2142","DargRvsWT32h",0.131,0.653873,2302365,2303729,1365,"+"
"SCO2142","DargRvsWT42h",-0.371,0.007407,2302365,2303729,1365,"+"
"SCO2142","DargRvsWT49h",-0.134,0.341707,2302365,2303729,1365,"+"
"SCO2142","DargRvsWT56h",0.1,0.665215,2302365,2303729,1365,"+"
"SCO2142","DargRvsWT66h",0.069,0.796141,2302365,2303729,1365,"+"
"SCO2143","DargRvsWT32h",-0.011,0.999071,2303726,2304391,666,"+"
"SCO2143","DargRvsWT42h",-0.595,0.000323,2303726,2304391,666,"+"
"SCO2143","DargRvsWT49h",-0.336,0.03016,2303726,2304391,666,"+"
"SCO2143","DargRvsWT56h",-0.22,0.320804,2303726,2304391,666,"+"
"SCO2143","DargRvsWT66h",0.042,0.914667,2303726,2304391,666,"+"
"SCO2147","DargRvsWT32h",-0.45,0.008237,2308851,2309915,1065,"-"
"SCO2147","DargRvsWT42h",-0.38,0.012699,2308851,2309915,1065,"-"
"SCO2147","DargRvsWT49h",-0.177,0.241181,2308851,2309915,1065,"-"
"SCO2147","DargRvsWT56h",-0.169,0.468707,2308851,2309915,1065,"-"
"SCO2147","DargRvsWT66h",-0.25,0.135956,2308851,2309915,1065,"-"
"SCO2153","DargRvsWT32h",0.064,0.999071,2314942,2316216,1275,"-"
"SCO2153","DargRvsWT42h",2.624,0,2314942,2316216,1275,"-"
"SCO2153","DargRvsWT49h",0.999,0.004064,2314942,2316216,1275,"-"
"SCO2153","DargRvsWT56h",-0.106,0.883424,2314942,2316216,1275,"-"
"SCO2153","DargRvsWT66h",0.068,0.937287,2314942,2316216,1275,"-"
"SCO2164","DargRvsWT32h",-0.945,0.008158,2326327,2329452,3126,"-"
"SCO2164","DargRvsWT42h",-0.414,0.212826,2326327,2329452,3126,"-"
"SCO2164","DargRvsWT49h",-1.106,0.001223,2326327,2329452,3126,"-"
"SCO2164","DargRvsWT56h",-0.416,0.358643,2326327,2329452,3126,"-"
"SCO2164","DargRvsWT66h",-0.894,0.006647,2326327,2329452,3126,"-"
"SCO2171","DargRvsWT32h",-0.092,0.975951,2334636,2335724,1089,"+"
"SCO2171","DargRvsWT42h",1.116,2.3e-05,2334636,2335724,1089,"+"
"SCO2171","DargRvsWT49h",-0.026,0.931816,2334636,2335724,1089,"+"
"SCO2171","DargRvsWT56h",0.004,0.995243,2334636,2335724,1089,"+"
"SCO2171","DargRvsWT66h",-0.322,0.243707,2334636,2335724,1089,"+"
"SCO2182","DargRvsWT32h",0.037,0.999071,2347778,2348401,624,"+"
"SCO2182","DargRvsWT42h",-0.789,0.001601,2347778,2348401,624,"+"
"SCO2182","DargRvsWT49h",-0.287,0.24716,2347778,2348401,624,"+"
"SCO2182","DargRvsWT56h",-0.045,0.942495,2347778,2348401,624,"+"
"SCO2182","DargRvsWT66h",0.092,0.864616,2347778,2348401,624,"+"
"SCO2187","DargRvsWT32h",0.248,0.419895,2353659,2354585,927,"-"
"SCO2187","DargRvsWT42h",0.652,0.001009,2353659,2354585,927,"-"
"SCO2187","DargRvsWT49h",0.685,0.001015,2353659,2354585,927,"-"
"SCO2187","DargRvsWT56h",0.053,0.902431,2353659,2354585,927,"-"
"SCO2187","DargRvsWT66h",0.121,0.715653,2353659,2354585,927,"-"
"SCO2188","DargRvsWT32h",-0.274,0.202093,2355010,2355858,849,"+"
"SCO2188","DargRvsWT42h",-0.45,0.005894,2355010,2355858,849,"+"
"SCO2188","DargRvsWT49h",-0.046,0.805528,2355010,2355858,849,"+"
"SCO2188","DargRvsWT56h",0.112,0.687894,2355010,2355858,849,"+"
"SCO2188","DargRvsWT66h",-0.092,0.757312,2355010,2355858,849,"+"
"SCO2195","DargRvsWT32h",-1.196,0.001128,2363105,2363320,216,"+"
"SCO2195","DargRvsWT42h",-0.351,0.320259,2363105,2363320,216,"+"
"SCO2195","DargRvsWT49h",0.461,0.14996,2363105,2363320,216,"+"
"SCO2195","DargRvsWT56h",0.528,0.218484,2363105,2363320,216,"+"
"SCO2195","DargRvsWT66h",-0.767,0.022562,2363105,2363320,216,"+"
"SCO2196","DargRvsWT32h",-0.426,0.116474,2363402,2364106,705,"+"
"SCO2196","DargRvsWT42h",-0.15,0.558003,2363402,2364106,705,"+"
"SCO2196","DargRvsWT49h",0.094,0.696326,2363402,2364106,705,"+"
"SCO2196","DargRvsWT56h",0.004,0.995243,2363402,2364106,705,"+"
"SCO2196","DargRvsWT66h",-1.152,8e-06,2363402,2364106,705,"+"
"SCO2198","DargRvsWT32h",-2.658,0.000136,2364905,2366314,1410,"+"
"SCO2198","DargRvsWT42h",1.382,0.021814,2364905,2366314,1410,"+"
"SCO2198","DargRvsWT49h",0.08,0.913791,2364905,2366314,1410,"+"
"SCO2198","DargRvsWT56h",-0.696,0.438384,2364905,2366314,1410,"+"
"SCO2198","DargRvsWT66h",-0.364,0.727612,2364905,2366314,1410,"+"
"SCO2200","DargRvsWT32h",-0.976,0.004919,2366795,2367634,840,"-"
"SCO2200","DargRvsWT42h",-1.011,0.001478,2366795,2367634,840,"-"
"SCO2200","DargRvsWT49h",0.546,0.071933,2366795,2367634,840,"-"
"SCO2200","DargRvsWT56h",0.249,0.625796,2366795,2367634,840,"-"
"SCO2200","DargRvsWT66h",0.698,0.03076,2366795,2367634,840,"-"
"SCO2210","DargRvsWT32h",-6.489,0.000144,2374319,2375350,1032,"+"
"SCO2210","DargRvsWT42h",1.382,0.401331,2374319,2375350,1032,"+"
"SCO2210","DargRvsWT49h",0.478,0.776849,2374319,2375350,1032,"+"
"SCO2210","DargRvsWT56h",0.224,0.953651,2374319,2375350,1032,"+"
"SCO2210","DargRvsWT66h",-3.878,0.010782,2374319,2375350,1032,"+"
"SCO2211","DargRvsWT32h",-4.392,1e-06,2375406,2376335,930,"+"
"SCO2211","DargRvsWT42h",0.211,0.812558,2375406,2376335,930,"+"
"SCO2211","DargRvsWT49h",0.299,0.690183,2375406,2376335,930,"+"
"SCO2211","DargRvsWT56h",0.443,0.710934,2375406,2376335,930,"+"
"SCO2211","DargRvsWT66h",-2.423,0.000799,2375406,2376335,930,"+"
"SCO2228","DargRvsWT32h",-0.609,0.087822,2395074,2396807,1734,"-"
"SCO2228","DargRvsWT42h",-0.207,0.547952,2395074,2396807,1734,"-"
"SCO2228","DargRvsWT49h",-0.083,0.810422,2395074,2396807,1734,"-"
"SCO2228","DargRvsWT56h",-0.165,0.765579,2395074,2396807,1734,"-"
"SCO2228","DargRvsWT66h",1.017,0.001106,2395074,2396807,1734,"-"
"SCO2229","DargRvsWT32h",-0.626,0.339107,2396944,2397855,912,"-"
"SCO2229","DargRvsWT42h",0.116,0.844899,2396944,2397855,912,"-"
"SCO2229","DargRvsWT49h",0.036,0.948567,2396944,2397855,912,"-"
"SCO2229","DargRvsWT56h",-0.399,0.572311,2396944,2397855,912,"-"
"SCO2229","DargRvsWT66h",1.27,0.005751,2396944,2397855,912,"-"
"SCO2231","DargRvsWT32h",-0.642,0.03247,2398988,2400259,1272,"-"
"SCO2231","DargRvsWT42h",-0.005,0.989886,2398988,2400259,1272,"-"
"SCO2231","DargRvsWT49h",0.179,0.517839,2398988,2400259,1272,"-"
"SCO2231","DargRvsWT56h",-0.088,0.874744,2398988,2400259,1272,"-"
"SCO2231","DargRvsWT66h",1.262,2.4e-05,2398988,2400259,1272,"-"
"SCO2238","DargRvsWT32h",-1.516,0.00056,2406988,2408829,1842,"-"
"SCO2238","DargRvsWT42h",-0.305,0.488712,2406988,2408829,1842,"-"
"SCO2238","DargRvsWT49h",-0.144,0.740463,2406988,2408829,1842,"-"
"SCO2238","DargRvsWT56h",0.154,0.84419,2406988,2408829,1842,"-"
"SCO2238","DargRvsWT66h",-1.738,5.8e-05,2406988,2408829,1842,"-"
"SCO2241","DargRvsWT32h",-1.002,0.022319,2410423,2411784,1362,"+"
"SCO2241","DargRvsWT42h",0.102,0.845172,2410423,2411784,1362,"+"
"SCO2241","DargRvsWT49h",0.154,0.721374,2410423,2411784,1362,"+"
"SCO2241","DargRvsWT56h",0.311,0.624285,2410423,2411784,1362,"+"
"SCO2241","DargRvsWT66h",-1.128,0.005077,2410423,2411784,1362,"+"
"SCO2271","DargRvsWT32h",1.102,0.002951,2439787,2441220,1434,"-"
"SCO2271","DargRvsWT42h",-0.136,0.741686,2439787,2441220,1434,"-"
"SCO2271","DargRvsWT49h",0.134,0.717031,2439787,2441220,1434,"-"
"SCO2271","DargRvsWT56h",-0.41,0.40263,2439787,2441220,1434,"-"
"SCO2271","DargRvsWT66h",-0.01,0.992213,2439787,2441220,1434,"-"
"SCO2277","DargRvsWT32h",-0.228,0.55989,2446970,2447842,873,"+"
"SCO2277","DargRvsWT42h",-0.519,0.01422,2446970,2447842,873,"+"
"SCO2277","DargRvsWT49h",-0.786,0.000661,2446970,2447842,873,"+"
"SCO2277","DargRvsWT56h",-0.617,0.009533,2446970,2447842,873,"+"
"SCO2277","DargRvsWT66h",-0.45,0.04192,2446970,2447842,873,"+"
"SCO2285","DargRvsWT32h",0.211,0.466871,2455103,2456158,1056,"+"
"SCO2285","DargRvsWT42h",0.247,0.171133,2455103,2456158,1056,"+"
"SCO2285","DargRvsWT49h",0.252,0.139842,2455103,2456158,1056,"+"
"SCO2285","DargRvsWT56h",0.199,0.446967,2455103,2456158,1056,"+"
"SCO2285","DargRvsWT66h",0.466,0.00964,2455103,2456158,1056,"+"
"SCO2286","DargRvsWT32h",0.393,0.688216,2456145,2457821,1677,"-"
"SCO2286","DargRvsWT42h",0.462,0.33063,2456145,2457821,1677,"-"
"SCO2286","DargRvsWT49h",0.28,0.544461,2456145,2457821,1677,"-"
"SCO2286","DargRvsWT56h",0.191,0.825747,2456145,2457821,1677,"-"
"SCO2286","DargRvsWT66h",1.267,0.005138,2456145,2457821,1677,"-"
"SCO2288","DargRvsWT32h",0.288,0.805234,2459004,2459330,327,"-"
"SCO2288","DargRvsWT42h",1.658,8.9e-05,2459004,2459330,327,"-"
"SCO2288","DargRvsWT49h",0.45,0.249652,2459004,2459330,327,"-"
"SCO2288","DargRvsWT56h",0.389,0.525238,2459004,2459330,327,"-"
"SCO2288","DargRvsWT66h",0.267,0.686328,2459004,2459330,327,"-"
"SCO2302","DargRvsWT32h",-0.136,0.998173,2471382,2472650,1269,"+"
"SCO2302","DargRvsWT42h",1.873,0.000213,2471382,2472650,1269,"+"
"SCO2302","DargRvsWT49h",0.576,0.224112,2471382,2472650,1269,"+"
"SCO2302","DargRvsWT56h",0.649,0.337043,2471382,2472650,1269,"+"
"SCO2302","DargRvsWT66h",-1.196,0.015269,2471382,2472650,1269,"+"
"SCO2309","DargRvsWT32h",-1.296,0.000125,2478172,2479641,1470,"-"
"SCO2309","DargRvsWT42h",-0.603,0.039114,2478172,2479641,1470,"-"
"SCO2309","DargRvsWT49h",-0.197,0.520044,2478172,2479641,1470,"-"
"SCO2309","DargRvsWT56h",-1.13,0.000608,2478172,2479641,1470,"-"
"SCO2309","DargRvsWT66h",-0.778,0.009644,2478172,2479641,1470,"-"
"SCO2310","DargRvsWT32h",-0.611,0.25265,2479917,2481674,1758,"+"
"SCO2310","DargRvsWT42h",-0.637,0.108641,2479917,2481674,1758,"+"
"SCO2310","DargRvsWT49h",-1.011,0.010828,2479917,2481674,1758,"+"
"SCO2310","DargRvsWT56h",-0.747,0.112133,2479917,2481674,1758,"+"
"SCO2310","DargRvsWT66h",-1.21,0.002804,2479917,2481674,1758,"+"
"SCO2318","DargRvsWT32h",0.064,0.955827,2488558,2490054,1497,"-"
"SCO2318","DargRvsWT42h",-0.437,0.002935,2488558,2490054,1497,"-"
"SCO2318","DargRvsWT49h",-0.249,0.077051,2488558,2490054,1497,"-"
"SCO2318","DargRvsWT56h",0.125,0.596215,2488558,2490054,1497,"-"
"SCO2318","DargRvsWT66h",0.163,0.375054,2488558,2490054,1497,"-"
"SCO2319","DargRvsWT32h",-0.129,0.890088,2490169,2490921,753,"+"
"SCO2319","DargRvsWT42h",-0.673,0.002033,2490169,2490921,753,"+"
"SCO2319","DargRvsWT49h",-0.294,0.161227,2490169,2490921,753,"+"
"SCO2319","DargRvsWT56h",0.186,0.592047,2490169,2490921,753,"+"
"SCO2319","DargRvsWT66h",-0.028,0.959142,2490169,2490921,753,"+"
"SCO2320","DargRvsWT32h",-0.011,0.999071,2490934,2491818,885,"-"
"SCO2320","DargRvsWT42h",-0.21,0.483606,2490934,2491818,885,"-"
"SCO2320","DargRvsWT49h",-0.748,0.00641,2490934,2491818,885,"-"
"SCO2320","DargRvsWT56h",0.026,0.969962,2490934,2491818,885,"-"
"SCO2320","DargRvsWT66h",-0.092,0.877533,2490934,2491818,885,"-"
"SCO2321","DargRvsWT32h",0.039,0.996626,2491926,2493185,1260,"+"
"SCO2321","DargRvsWT42h",-0.476,0.000673,2491926,2493185,1260,"+"
"SCO2321","DargRvsWT49h",-0.268,0.042371,2491926,2493185,1260,"+"
"SCO2321","DargRvsWT56h",0.044,0.880771,2491926,2493185,1260,"+"
"SCO2321","DargRvsWT66h",0.268,0.061043,2491926,2493185,1260,"+"
"SCO2322","DargRvsWT32h",-0.089,0.887328,2493182,2493844,663,"+"
"SCO2322","DargRvsWT42h",-0.48,0.001379,2493182,2493844,663,"+"
"SCO2322","DargRvsWT49h",-0.139,0.352757,2493182,2493844,663,"+"
"SCO2322","DargRvsWT56h",0.051,0.868919,2493182,2493844,663,"+"
"SCO2322","DargRvsWT66h",0.12,0.587261,2493182,2493844,663,"+"
"SCO2325","DargRvsWT32h",-0.359,0.306791,2496748,2497599,852,"+"
"SCO2325","DargRvsWT42h",-0.854,0.000724,2496748,2497599,852,"+"
"SCO2325","DargRvsWT49h",-0.291,0.231525,2496748,2497599,852,"+"
"SCO2325","DargRvsWT56h",0.135,0.768521,2496748,2497599,852,"+"
"SCO2325","DargRvsWT66h",0.144,0.737824,2496748,2497599,852,"+"
"SCO2328","DargRvsWT32h",0.25,0.540057,2498914,2499570,657,"+"
"SCO2328","DargRvsWT42h",-0.718,0.001814,2498914,2499570,657,"+"
"SCO2328","DargRvsWT49h",-0.439,0.046254,2498914,2499570,657,"+"
"SCO2328","DargRvsWT56h",-0.115,0.78927,2498914,2499570,657,"+"
"SCO2328","DargRvsWT66h",0.432,0.071646,2498914,2499570,657,"+"
"SCO2333","DargRvsWT32h",0.735,0.000117,2502545,2502709,165,"+"
"SCO2333","DargRvsWT42h",0.07,0.73079,2502545,2502709,165,"+"
"SCO2333","DargRvsWT49h",0.146,0.383751,2502545,2502709,165,"+"
"SCO2333","DargRvsWT56h",0.3,0.140971,2502545,2502709,165,"+"
"SCO2333","DargRvsWT66h",0.074,0.823282,2502545,2502709,165,"+"
"SCO2334","DargRvsWT32h",-0.54,0.027308,2502808,2504463,1656,"+"
"SCO2334","DargRvsWT42h",-0.759,0.000645,2502808,2504463,1656,"+"
"SCO2334","DargRvsWT49h",-0.442,0.035375,2502808,2504463,1656,"+"
"SCO2334","DargRvsWT56h",-0.439,0.08546,2502808,2504463,1656,"+"
"SCO2334","DargRvsWT66h",0.161,0.63094,2502808,2504463,1656,"+"
"SCO2337","DargRvsWT32h",-0.195,0.425587,2508324,2508884,561,"+"
"SCO2337","DargRvsWT42h",-0.251,0.110273,2508324,2508884,561,"+"
"SCO2337","DargRvsWT49h",-0.529,0.001261,2508324,2508884,561,"+"
"SCO2337","DargRvsWT56h",-0.398,0.021736,2508324,2508884,561,"+"
"SCO2337","DargRvsWT66h",-0.272,0.096511,2508324,2508884,561,"+"
"SCO2344","DargRvsWT32h",0.277,0.266186,2512483,2514552,2070,"-"
"SCO2344","DargRvsWT42h",0.531,0.003347,2512483,2514552,2070,"-"
"SCO2344","DargRvsWT49h",0.562,0.002928,2512483,2514552,2070,"-"
"SCO2344","DargRvsWT56h",0.42,0.040632,2512483,2514552,2070,"-"
"SCO2344","DargRvsWT66h",0.184,0.439865,2512483,2514552,2070,"-"
"SCO2354","DargRvsWT32h",-0.145,0.938004,2522814,2523149,336,"+"
"SCO2354","DargRvsWT42h",0.583,0.049871,2522814,2523149,336,"+"
"SCO2354","DargRvsWT49h",0.646,0.026008,2522814,2523149,336,"+"
"SCO2354","DargRvsWT56h",0.906,0.006274,2522814,2523149,336,"+"
"SCO2354","DargRvsWT66h",0.849,0.005733,2522814,2523149,336,"+"
"SCO2358","DargRvsWT32h",-0.076,0.977435,2526064,2526702,639,"-"
"SCO2358","DargRvsWT42h",-0.269,0.199529,2526064,2526702,639,"-"
"SCO2358","DargRvsWT49h",-0.579,0.005778,2526064,2526702,639,"-"
"SCO2358","DargRvsWT56h",-0.42,0.076177,2526064,2526702,639,"-"
"SCO2358","DargRvsWT66h",-0.228,0.367842,2526064,2526702,639,"-"
"SCO2360","DargRvsWT32h",-0.149,0.832288,2527923,2528804,882,"+"
"SCO2360","DargRvsWT42h",0.203,0.394764,2527923,2528804,882,"+"
"SCO2360","DargRvsWT49h",0.927,0.000117,2527923,2528804,882,"+"
"SCO2360","DargRvsWT56h",0.568,0.019177,2527923,2528804,882,"+"
"SCO2360","DargRvsWT66h",0.323,0.179659,2527923,2528804,882,"+"
"SCO2361","DargRvsWT32h",-0.123,0.94134,2528722,2529534,813,"-"
"SCO2361","DargRvsWT42h",0.169,0.568529,2528722,2529534,813,"-"
"SCO2361","DargRvsWT49h",1.02,0.000275,2528722,2529534,813,"-"
"SCO2361","DargRvsWT56h",0.564,0.055484,2528722,2529534,813,"-"
"SCO2361","DargRvsWT66h",0.493,0.065429,2528722,2529534,813,"-"
"SCO2362","DargRvsWT32h",0.166,0.627395,2529534,2532053,2520,"-"
"SCO2362","DargRvsWT42h",0.418,0.012821,2529534,2532053,2520,"-"
"SCO2362","DargRvsWT49h",0.687,0.000229,2529534,2532053,2520,"-"
"SCO2362","DargRvsWT56h",0.481,0.010951,2529534,2532053,2520,"-"
"SCO2362","DargRvsWT66h",0.445,0.010501,2529534,2532053,2520,"-"
"SCO2373","DargRvsWT32h",-0.843,0.017837,2543007,2544617,1611,"-"
"SCO2373","DargRvsWT42h",-1.296,0.000131,2543007,2544617,1611,"-"
"SCO2373","DargRvsWT49h",-0.512,0.097705,2543007,2544617,1611,"-"
"SCO2373","DargRvsWT56h",-0.119,0.855938,2543007,2544617,1611,"-"
"SCO2373","DargRvsWT66h",0.004,0.995923,2543007,2544617,1611,"-"
"SCO2375","DargRvsWT32h",0.027,0.999071,2545471,2546691,1221,"+"
"SCO2375","DargRvsWT42h",0.014,0.963411,2545471,2546691,1221,"+"
"SCO2375","DargRvsWT49h",0.069,0.774045,2545471,2546691,1221,"+"
"SCO2375","DargRvsWT56h",0.593,0.011631,2545471,2546691,1221,"+"
"SCO2375","DargRvsWT66h",0.802,0.000357,2545471,2546691,1221,"+"
"SCO2376","DargRvsWT32h",0.126,0.622401,2546758,2547645,888,"+"
"SCO2376","DargRvsWT42h",-0.331,0.009593,2546758,2547645,888,"+"
"SCO2376","DargRvsWT49h",-0.124,0.335167,2546758,2547645,888,"+"
"SCO2376","DargRvsWT56h",-0.026,0.934612,2546758,2547645,888,"+"
"SCO2376","DargRvsWT66h",0.137,0.404975,2546758,2547645,888,"+"
"SCO2380","DargRvsWT32h",-0.242,0.612181,2549891,2550712,822,"+"
"SCO2380","DargRvsWT42h",-0.635,0.008152,2549891,2550712,822,"+"
"SCO2380","DargRvsWT49h",0.015,0.960538,2549891,2550712,822,"+"
"SCO2380","DargRvsWT56h",0.068,0.900015,2549891,2550712,822,"+"
"SCO2380","DargRvsWT66h",0.056,0.927446,2549891,2550712,822,"+"
"SCO2383","DargRvsWT32h",-0.294,0.509499,2552256,2556893,4638,"+"
"SCO2383","DargRvsWT42h",-0.514,0.046299,2552256,2556893,4638,"+"
"SCO2383","DargRvsWT49h",0.166,0.541378,2552256,2556893,4638,"+"
"SCO2383","DargRvsWT56h",0.097,0.854946,2552256,2556893,4638,"+"
"SCO2383","DargRvsWT66h",0.806,0.002673,2552256,2556893,4638,"+"
"SCO2390","DargRvsWT32h",-0.588,0.07087,2561801,2563090,1290,"+"
"SCO2390","DargRvsWT42h",-0.709,0.009855,2561801,2563090,1290,"+"
"SCO2390","DargRvsWT49h",-0.201,0.481218,2561801,2563090,1290,"+"
"SCO2390","DargRvsWT56h",-0.281,0.509642,2561801,2563090,1290,"+"
"SCO2390","DargRvsWT66h",-0.125,0.822448,2561801,2563090,1290,"+"
"SCO2395","DargRvsWT32h",-0.02,0.999071,2567432,2568256,825,"-"
"SCO2395","DargRvsWT42h",-0.691,0.00546,2567432,2568256,825,"-"
"SCO2395","DargRvsWT49h",-0.629,0.01197,2567432,2568256,825,"-"
"SCO2395","DargRvsWT56h",-0.3,0.40561,2567432,2568256,825,"-"
"SCO2395","DargRvsWT66h",0.099,0.852288,2567432,2568256,825,"-"
"SCO2397","DargRvsWT32h",0.809,0.001487,2568888,2569982,1095,"-"
"SCO2397","DargRvsWT42h",0.593,0.008874,2568888,2569982,1095,"-"
"SCO2397","DargRvsWT49h",0.622,0.007834,2568888,2569982,1095,"-"
"SCO2397","DargRvsWT56h",0.533,0.039762,2568888,2569982,1095,"-"
"SCO2397","DargRvsWT66h",0.217,0.48326,2568888,2569982,1095,"-"
"SCO2435","DargRvsWT32h",-0.796,0.002266,2613322,2613849,528,"+"
"SCO2435","DargRvsWT42h",-0.341,0.157373,2613322,2613849,528,"+"
"SCO2435","DargRvsWT49h",-0.155,0.524385,2613322,2613849,528,"+"
"SCO2435","DargRvsWT56h",-0.72,0.005694,2613322,2613849,528,"+"
"SCO2435","DargRvsWT66h",-0.186,0.591124,2613322,2613849,528,"+"
"SCO2437","DargRvsWT32h",-0.653,0.001601,2615125,2616336,1212,"+"
"SCO2437","DargRvsWT42h",-0.402,0.029534,2615125,2616336,1212,"+"
"SCO2437","DargRvsWT49h",-0.196,0.288024,2615125,2616336,1212,"+"
"SCO2437","DargRvsWT56h",-0.479,0.022017,2615125,2616336,1212,"+"
"SCO2437","DargRvsWT66h",-0.103,0.76119,2615125,2616336,1212,"+"
"SCO2439","DargRvsWT32h",-0.02,0.999071,2617790,2618650,861,"-"
"SCO2439","DargRvsWT42h",0.149,0.626042,2617790,2618650,861,"-"
"SCO2439","DargRvsWT49h",-0.706,0.00822,2617790,2618650,861,"-"
"SCO2439","DargRvsWT56h",-0.324,0.389059,2617790,2618650,861,"-"
"SCO2439","DargRvsWT66h",-0.062,0.923218,2617790,2618650,861,"-"
"SCO2440","DargRvsWT32h",0.221,0.245175,2618647,2619420,774,"-"
"SCO2440","DargRvsWT42h",-0.017,0.930788,2618647,2619420,774,"-"
"SCO2440","DargRvsWT49h",-0.256,0.05866,2618647,2619420,774,"-"
"SCO2440","DargRvsWT56h",-0.072,0.787517,2618647,2619420,774,"-"
"SCO2440","DargRvsWT66h",0.544,0.000298,2618647,2619420,774,"-"
"SCO2451","DargRvsWT32h",-0.002,0.99992,2637014,2638096,1083,"+"
"SCO2451","DargRvsWT42h",1.625,0.000266,2637014,2638096,1083,"+"
"SCO2451","DargRvsWT49h",0.518,0.21741,2637014,2638096,1083,"+"
"SCO2451","DargRvsWT56h",-0.229,0.774471,2637014,2638096,1083,"+"
"SCO2451","DargRvsWT66h",0.078,0.946896,2637014,2638096,1083,"+"
"SCO2455","DargRvsWT32h",-0.265,0.354795,2642344,2643939,1596,"-"
"SCO2455","DargRvsWT42h",-0.554,0.003944,2642344,2643939,1596,"-"
"SCO2455","DargRvsWT49h",0.148,0.453132,2642344,2643939,1596,"-"
"SCO2455","DargRvsWT56h",0.23,0.411368,2642344,2643939,1596,"-"
"SCO2455","DargRvsWT66h",0.203,0.411706,2642344,2643939,1596,"-"
"SCO2456","DargRvsWT32h",-0.353,0.202758,2644019,2644459,441,"-"
"SCO2456","DargRvsWT42h",-0.465,0.026831,2644019,2644459,441,"-"
"SCO2456","DargRvsWT49h",0.276,0.182857,2644019,2644459,441,"-"
"SCO2456","DargRvsWT56h",0.238,0.453004,2644019,2644459,441,"-"
"SCO2456","DargRvsWT66h",0.564,0.009352,2644019,2644459,441,"-"
"SCO2461","DargRvsWT32h",0.046,0.999071,2647411,2647737,327,"+"
"SCO2461","DargRvsWT42h",1.233,0.000784,2647411,2647737,327,"+"
"SCO2461","DargRvsWT49h",0.261,0.480955,2647411,2647737,327,"+"
