"gene","logFC","FDR","add_variable","start","end","strand"
"vnz_07085",-0.0608084993705268,1,"18h",1622443,1622961,"-"
"vnz_07085",-0.411485028074518,1,"24h",1622443,1622961,"-"
"vnz_07085",-0.237903210817852,1,"48h",1622443,1622961,"-"
"vnz_07090",0.17526464949696,1,"18h",1622997,1623200,"-"
"vnz_07090",0.224735885259563,1,"24h",1622997,1623200,"-"
"vnz_07090",0.358539924632645,1,"48h",1622997,1623200,"-"
"vnz_07095",-0.462826182414511,1,"18h",1623492,1624892,"-"
"vnz_07095",-0.656098429872795,1,"24h",1623492,1624892,"-"
"vnz_07095",0.0357816487559578,1,"48h",1623492,1624892,"-"
"vnz_07100",-0.277848836787368,1,"18h",1624956,1625669,"+"
"vnz_07100",-0.232177229158618,1,"24h",1624956,1625669,"+"
"vnz_07100",-0.0989075300844991,1,"48h",1624956,1625669,"+"
"vnz_07105",-0.307003089608023,1,"18h",1625614,1626024,"-"
"vnz_07105",-0.315192242454737,1,"24h",1625614,1626024,"-"
"vnz_07105",-0.0282689774999801,1,"48h",1625614,1626024,"-"
"vnz_07110",0.668915986636542,0.05,"18h",1626185,1626961,"-"
"vnz_07110",0.421779880069311,0.05,"24h",1626185,1626961,"-"
"vnz_07110",0.166132275253851,1,"48h",1626185,1626961,"-"
"vnz_07115",0.895137797329991,0.05,"18h",1626965,1627684,"-"
"vnz_07115",0.693373412137339,0.05,"24h",1626965,1627684,"-"
"vnz_07115",0.398721353971951,1,"48h",1626965,1627684,"-"
"vnz_07120",-0.018572022651944,1,"18h",1627875,1629605,"-"
"vnz_07120",0.0139873295632481,1,"24h",1627875,1629605,"-"
"vnz_07120",0.0906428415866107,1,"48h",1627875,1629605,"-"
"vnz_07125",0.316031552891283,1,"18h",1629607,1635978,"-"
"vnz_07125",0.138897065374655,1,"24h",1629607,1635978,"-"
"vnz_07125",0.285154520468435,1,"48h",1629607,1635978,"-"
"vnz_07130",0.691927472795896,0.05,"18h",1636187,1637710,"+"
"vnz_07130",0.520726824519208,0.05,"24h",1636187,1637710,"+"
"vnz_07130",0.151671199929281,1,"48h",1636187,1637710,"+"
"vnz_07135",0.228210609917963,1,"18h",1637793,1639184,"+"
"vnz_07135",0.235716819368266,1,"24h",1637793,1639184,"+"
"vnz_07135",-0.305870561053573,1,"48h",1637793,1639184,"+"
"vnz_07140",0.474942724673294,0.05,"18h",1639239,1640507,"+"
"vnz_07140",0.391154434938551,0.05,"24h",1639239,1640507,"+"
"vnz_07140",0.115359477353175,1,"48h",1639239,1640507,"+"
"vnz_07145",-2.11578759895992,0.05,"18h",1640583,1640858,"-"
"vnz_07145",-1.08816774083013,0.05,"24h",1640583,1640858,"-"
"vnz_07145",-1.05734055561803,0.05,"48h",1640583,1640858,"-"
"vnz_07150",0.0149435692528276,1,"18h",1641029,1641373,"+"
"vnz_07150",0.161081842853205,1,"24h",1641029,1641373,"+"
"vnz_07150",-0.00317936288092091,1,"48h",1641029,1641373,"+"
"vnz_07155",-0.286886133280815,1,"18h",1641556,1641771,"+"
"vnz_07155",-0.455596605516599,1,"24h",1641556,1641771,"+"
"vnz_07155",-0.227659818168907,1,"48h",1641556,1641771,"+"
"vnz_07160",-0.0861201462774341,1,"18h",1641819,1642808,"-"
"vnz_07160",-0.173066390941141,1,"24h",1641819,1642808,"-"
"vnz_07160",-0.253998611426984,1,"48h",1641819,1642808,"-"
"vnz_07165",-0.860768597676691,0.05,"18h",1642975,1644615,"-"
"vnz_07165",-1.09689717679623,0.05,"24h",1642975,1644615,"-"
"vnz_07165",-0.400312199877076,1,"48h",1642975,1644615,"-"
"vnz_07170",-0.553417708640947,1,"18h",1644612,1644986,"-"
"vnz_07170",-0.582274001988039,1,"24h",1644612,1644986,"-"
"vnz_07170",-0.20335918895073,1,"48h",1644612,1644986,"-"
"vnz_07175",0.205184101213005,1,"18h",1645260,1646798,"+"
"vnz_07175",0.288985263746798,1,"24h",1645260,1646798,"+"
"vnz_07175",-0.307701528132255,1,"48h",1645260,1646798,"+"
"vnz_07180",0.353708345692093,1,"18h",1646907,1648211,"+"
"vnz_07180",-0.0340544475947578,1,"24h",1646907,1648211,"+"
"vnz_07180",-0.162958587843204,1,"48h",1646907,1648211,"+"
"vnz_07185",-0.240949479278793,1,"18h",1648221,1649264,"-"
"vnz_07185",-0.252685455834087,1,"24h",1648221,1649264,"-"
"vnz_07185",-0.103469311594917,1,"48h",1648221,1649264,"-"
"vnz_07190",-0.63833000181412,1,"18h",1649283,1650002,"-"
"vnz_07190",-0.918894704484082,0.05,"24h",1649283,1650002,"-"
"vnz_07190",0.169925905305877,1,"48h",1649283,1650002,"-"
"vnz_07195",-0.715258059543867,1,"18h",1649924,1650778,"-"
"vnz_07195",-0.949911105607199,0.05,"24h",1649924,1650778,"-"
"vnz_07195",-0.162189945882227,1,"48h",1649924,1650778,"-"
"vnz_07200",-0.304294723654378,1,"18h",1650915,1651628,"-"
"vnz_07200",-0.570156463226288,1,"24h",1650915,1651628,"-"
"vnz_07200",-0.526196678612932,1,"48h",1650915,1651628,"-"
"vnz_07205",-0.338276740762069,1,"18h",1651671,1652894,"-"
"vnz_07205",-0.351260343677067,1,"24h",1651671,1652894,"-"
"vnz_07205",-0.442652987516124,1,"48h",1651671,1652894,"-"
"vnz_07210",-0.385996186192017,1,"18h",1652894,1654177,"-"
"vnz_07210",-0.263706703308087,1,"24h",1652894,1654177,"-"
"vnz_07210",-0.470051491673335,1,"48h",1652894,1654177,"-"
"vnz_07215",-0.257809467040949,1,"18h",1654188,1655072,"-"
"vnz_07215",-0.23420524994158,1,"24h",1654188,1655072,"-"
"vnz_07215",-0.236383041413875,1,"48h",1654188,1655072,"-"
"vnz_07220",-0.318905446117778,1,"18h",1655072,1655869,"-"
"vnz_07220",0.0295839490612164,1,"24h",1655072,1655869,"-"
"vnz_07220",-0.353129405744546,1,"48h",1655072,1655869,"-"
"vnz_07225",-0.13034681604161,1,"18h",1655966,1656691,"+"
"vnz_07225",-0.205063071985951,1,"24h",1655966,1656691,"+"
"vnz_07225",-0.144449811428259,1,"48h",1655966,1656691,"+"
"vnz_07230",-0.0550651693708097,1,"18h",1656688,1657680,"+"
"vnz_07230",0.00562311737132186,1,"24h",1656688,1657680,"+"
"vnz_07230",-0.142781679640198,1,"48h",1656688,1657680,"+"
"vnz_07235",-0.874456630492701,0.05,"18h",1657745,1657978,"+"
"vnz_07235",-0.345699571470121,1,"24h",1657745,1657978,"+"
"vnz_07235",-0.464690551615645,1,"48h",1657745,1657978,"+"
"vnz_07240",-0.179962346924258,1,"18h",1658057,1658875,"+"
"vnz_07240",-0.140172909215949,1,"24h",1658057,1658875,"+"
"vnz_07240",-0.185878707432452,1,"48h",1658057,1658875,"+"
"vnz_07245",-0.288812572804832,1,"18h",1658910,1660700,"+"
"vnz_07245",-0.17905764657505,1,"24h",1658910,1660700,"+"
"vnz_07245",-0.255332269352199,1,"48h",1658910,1660700,"+"
"vnz_07250",0.516923914935148,0.05,"18h",1660705,1661460,"+"
"vnz_07250",0.267235894085258,1,"24h",1660705,1661460,"+"
"vnz_07250",0.0687107018765049,1,"48h",1660705,1661460,"+"
"vnz_07255",0.104486665291717,1,"18h",1661464,1662051,"-"
"vnz_07255",0.0441007912187465,1,"24h",1661464,1662051,"-"
"vnz_07255",0.0258168344489175,1,"48h",1661464,1662051,"-"
"vnz_07260",-0.281188272327859,1,"18h",1662056,1662676,"-"
"vnz_07260",-0.205170936575909,1,"24h",1662056,1662676,"-"
"vnz_07260",-0.0979678907754791,1,"48h",1662056,1662676,"-"
"vnz_07265",-0.699424302166894,1,"18h",1662673,1663038,"-"
"vnz_07265",-0.475413956855341,1,"24h",1662673,1663038,"-"
"vnz_07265",-0.487116126776662,1,"48h",1662673,1663038,"-"
"vnz_07270",-1.16870733302525,0.05,"18h",1663045,1663236,"-"
"vnz_07270",-0.904808617916539,1,"24h",1663045,1663236,"-"
"vnz_07270",-0.717627908927998,0.05,"48h",1663045,1663236,"-"
"vnz_07275",-2.42621231557349,0.05,"18h",1663295,1663768,"-"
"vnz_07275",-1.51200139696886,0.05,"24h",1663295,1663768,"-"
"vnz_07275",-1.63775968784876,0.05,"48h",1663295,1663768,"-"
"vnz_07280",0.290104264729474,1,"18h",1663862,1664650,"+"
"vnz_07280",-0.414353430867307,1,"24h",1663862,1664650,"+"
"vnz_07280",0.476410988020662,1,"48h",1663862,1664650,"+"
"vnz_07285",-1.14593342237463,0.05,"18h",1664901,1665701,"-"
"vnz_07285",-0.849874637505046,0.05,"24h",1664901,1665701,"-"
"vnz_07285",-0.294731890993621,1,"48h",1664901,1665701,"-"
"vnz_07290",-1.12668425450199,0.05,"18h",1665833,1666054,"-"
"vnz_07290",-0.547153617994037,1,"24h",1665833,1666054,"-"
"vnz_07290",-0.304320297888775,1,"48h",1665833,1666054,"-"
"vnz_07295",0.0919662231662603,1,"18h",1666396,1667994,"-"
"vnz_07295",-0.186634390215874,1,"24h",1666396,1667994,"-"
"vnz_07295",-0.0422928735260819,1,"48h",1666396,1667994,"-"
"vnz_07300",-0.499847199605388,1,"18h",1668263,1669153,"+"
"vnz_07300",-0.65690170092693,1,"24h",1668263,1669153,"+"
"vnz_07300",-0.573786322487113,1,"48h",1668263,1669153,"+"
"vnz_07305",-0.441340820342592,1,"18h",1669221,1669622,"+"
"vnz_07305",-0.679939665167908,1,"24h",1669221,1669622,"+"
"vnz_07305",-0.212863991179847,1,"48h",1669221,1669622,"+"
"vnz_07310",0.396556998108586,1,"18h",1669648,1671057,"-"
"vnz_07310",-0.0384887729067458,1,"24h",1669648,1671057,"-"
"vnz_07310",0.430290824439104,1,"48h",1669648,1671057,"-"
"vnz_07315",-0.266542178336463,1,"18h",1671186,1672313,"-"
"vnz_07315",-0.65406391959763,1,"24h",1671186,1672313,"-"
"vnz_07315",0.0478928559774146,1,"48h",1671186,1672313,"-"
"vnz_07320",0.723162045314165,0.05,"18h",1672696,1673961,"+"
"vnz_07320",0.456167112062728,0.05,"24h",1672696,1673961,"+"
"vnz_07320",0.174388962470692,1,"48h",1672696,1673961,"+"
"vnz_07325",0.838847614082567,0.05,"18h",1673974,1674195,"+"
"vnz_07325",0.310203666299389,1,"24h",1673974,1674195,"+"
"vnz_07325",0.0319451259905641,1,"48h",1673974,1674195,"+"
"vnz_07330",0.530997912773895,0.05,"18h",1674498,1675460,"+"
"vnz_07330",0.121056813471161,1,"24h",1674498,1675460,"+"
"vnz_07330",0.255415446679936,1,"48h",1674498,1675460,"+"
"vnz_07335",0.375266844081317,1,"18h",1675457,1676965,"+"
"vnz_07335",0.343660302266933,1,"24h",1675457,1676965,"+"
"vnz_07335",0.114905973055055,1,"48h",1675457,1676965,"+"
"vnz_07340",0.426459219233457,0.05,"18h",1677039,1679108,"+"
"vnz_07340",0.25924783019544,1,"24h",1677039,1679108,"+"
"vnz_07340",0.00911392867760457,1,"48h",1677039,1679108,"+"
"vnz_07345",0.0992463621603577,1,"18h",1679108,1679716,"+"
"vnz_07345",0.336953256744157,1,"24h",1679108,1679716,"+"
"vnz_07345",0.11864365350283,1,"48h",1679108,1679716,"+"
"vnz_07350",0.491016071239355,0.05,"18h",1679710,1681110,"+"
"vnz_07350",0.0608947552094758,1,"24h",1679710,1681110,"+"
"vnz_07350",0.161753714861231,1,"48h",1679710,1681110,"+"
"vnz_07355",-0.054725747053887,1,"18h",1681113,1681841,"-"
"vnz_07355",-0.0388265541099105,1,"24h",1681113,1681841,"-"
"vnz_07355",0.168225882558959,1,"48h",1681113,1681841,"-"
"vnz_07360",-0.0777249941786403,1,"18h",1681884,1683530,"+"
"vnz_07360",-0.862303672623596,0.05,"24h",1681884,1683530,"+"
"vnz_07360",0.220467566932211,1,"48h",1681884,1683530,"+"
"vnz_07365",-2.7417384411797,0.05,"18h",1683699,1684697,"-"
"vnz_07365",-2.44232033248651,0.05,"24h",1683699,1684697,"-"
"vnz_07365",-1.08074361935446,0.05,"48h",1683699,1684697,"-"
"vnz_07370",-0.424419081809899,1,"18h",1685009,1685728,"-"
"vnz_07370",-0.232562557660344,1,"24h",1685009,1685728,"-"
"vnz_07370",-0.253838356521672,1,"48h",1685009,1685728,"-"
"vnz_07375",-0.197048506754986,1,"18h",1685820,1687961,"+"
"vnz_07375",-0.165583810377929,1,"24h",1685820,1687961,"+"
"vnz_07375",-0.0669278731075052,1,"48h",1685820,1687961,"+"
"vnz_07380",-0.0690055308329557,1,"18h",1687958,1688527,"+"
"vnz_07380",-0.0474563958351571,1,"24h",1687958,1688527,"+"
"vnz_07380",-0.00197451823285069,1,"48h",1687958,1688527,"+"
"vnz_07385",-0.00612003526985569,1,"18h",1688681,1689766,"-"
"vnz_07385",0.0710269336504225,1,"24h",1688681,1689766,"-"
"vnz_07385",0.134530397618143,1,"48h",1688681,1689766,"-"
"vnz_07390",0.486809166347908,0.05,"18h",1689872,1690975,"+"
"vnz_07390",0.0877367585214078,1,"24h",1689872,1690975,"+"
"vnz_07390",0.354875643848104,1,"48h",1689872,1690975,"+"
"vnz_07395",-0.434514335756566,1,"18h",1691082,1692149,"-"
"vnz_07395",-0.373499330805572,1,"24h",1691082,1692149,"-"
"vnz_07395",0.1266941921747,1,"48h",1691082,1692149,"-"
"vnz_07400",-0.260033814989702,1,"18h",1692262,1692771,"+"
"vnz_07400",0.134445485890595,1,"24h",1692262,1692771,"+"
"vnz_07400",-0.0287098658313807,1,"48h",1692262,1692771,"+"
"vnz_07405",-0.0329930708109483,1,"18h",1692890,1693948,"-"
"vnz_07405",0.10748561681002,1,"24h",1692890,1693948,"-"
"vnz_07405",-0.0802841666836486,1,"48h",1692890,1693948,"-"
"vnz_07410",-0.0174406952942347,1,"18h",1694075,1694782,"-"
"vnz_07410",-0.134000391978046,1,"24h",1694075,1694782,"-"
"vnz_07410",-0.152456624964743,1,"48h",1694075,1694782,"-"
"vnz_07415",-0.180355871560273,1,"18h",1694847,1695323,"-"
"vnz_07415",-0.321647668211371,1,"24h",1694847,1695323,"-"
"vnz_07415",-0.0210523337995362,1,"48h",1694847,1695323,"-"
"vnz_07420",-0.354259088360702,1,"18h",1695330,1696355,"-"
"vnz_07420",-0.58753133013707,1,"24h",1695330,1696355,"-"
"vnz_07420",0.238988050916563,1,"48h",1695330,1696355,"-"
"vnz_07425",0.287231741315,1,"18h",1696426,1697808,"+"
"vnz_07425",-0.362667452082824,1,"24h",1696426,1697808,"+"
"vnz_07425",-0.167936785876265,1,"48h",1696426,1697808,"+"
"vnz_07430",-0.343921003569567,1,"18h",1697842,1698756,"-"
"vnz_07430",-0.600413121997931,1,"24h",1697842,1698756,"-"
"vnz_07430",0.533936977092907,0.05,"48h",1697842,1698756,"-"
"vnz_07435",-0.27971729697634,1,"18h",1698848,1699855,"+"
"vnz_07435",-0.551999565119568,1,"24h",1698848,1699855,"+"
"vnz_07435",-0.0800912515252691,1,"48h",1698848,1699855,"+"
"vnz_07440",-0.192504110712525,1,"18h",1699861,1701372,"-"
"vnz_07440",-0.233282599955729,1,"24h",1699861,1701372,"-"
"vnz_07440",0.0496521388258046,1,"48h",1699861,1701372,"-"
"vnz_07445",-0.0430472149266799,1,"18h",1701522,1702292,"+"
"vnz_07445",-0.00597133899353341,1,"24h",1701522,1702292,"+"
"vnz_07445",-0.0880099010418663,1,"48h",1701522,1702292,"+"
"vnz_07450",0.087262427719314,1,"18h",1702305,1702805,"-"
"vnz_07450",0.311751640209692,1,"24h",1702305,1702805,"-"
"vnz_07450",0.0396669862629615,1,"48h",1702305,1702805,"-"
"vnz_07455",-0.284894250965411,1,"18h",1702992,1703987,"+"
"vnz_07455",-0.336128070081293,1,"24h",1702992,1703987,"+"
"vnz_07455",0.249888823346347,1,"48h",1702992,1703987,"+"
"vnz_07465",0.0379900494787123,1,"18h",1705072,1705893,"+"
"vnz_07465",-0.0280726123439299,1,"24h",1705072,1705893,"+"
"vnz_07465",0.0216492916904611,1,"48h",1705072,1705893,"+"
"vnz_07470",0.995902443350691,0.05,"18h",1705991,1707439,"+"
"vnz_07470",0.54969604683693,0.05,"24h",1705991,1707439,"+"
"vnz_07470",0.423359457765356,1,"48h",1705991,1707439,"+"
"vnz_07475",0.241340519251343,1,"18h",1707641,1708024,"+"
"vnz_07475",-0.0211649915928307,1,"24h",1707641,1708024,"+"
"vnz_07475",0.338586462848938,1,"48h",1707641,1708024,"+"
"vnz_07480",0.274241905729154,1,"18h",1708021,1710060,"+"
"vnz_07480",0.0710442471807606,1,"24h",1708021,1710060,"+"
"vnz_07480",-0.0252026697610488,1,"48h",1708021,1710060,"+"
"vnz_07485",-0.294295300753058,1,"18h",1710211,1712277,"+"
"vnz_07485",-0.0929404506358844,1,"24h",1710211,1712277,"+"
"vnz_07485",-0.308734165178125,1,"48h",1710211,1712277,"+"
"vnz_07490",-0.452237497611478,1,"18h",1712274,1715048,"+"
"vnz_07490",-0.493096590117606,1,"24h",1712274,1715048,"+"
"vnz_07490",-0.27052040993942,1,"48h",1712274,1715048,"+"
"vnz_07500",0.173196081812374,1,"18h",1715435,1716568,"-"
"vnz_07500",-0.283761451311823,1,"24h",1715435,1716568,"-"
"vnz_07500",0.173310138222276,1,"48h",1715435,1716568,"-"
"vnz_07505",-0.391484380517938,1,"18h",1716649,1717581,"-"
"vnz_07505",-0.316732252644742,1,"24h",1716649,1717581,"-"
"vnz_07505",-0.0118909375178249,1,"48h",1716649,1717581,"-"
"vnz_07510",-0.0190636275983193,1,"18h",1717821,1718630,"+"
"vnz_07510",0.217186247402293,1,"24h",1717821,1718630,"+"
"vnz_07510",-0.0602998782705097,1,"48h",1717821,1718630,"+"
"vnz_07515",0.0906095760882119,1,"18h",1718600,1719394,"+"
"vnz_07515",0.186705160344367,1,"24h",1718600,1719394,"+"
"vnz_07515",0.1960683522682,1,"48h",1718600,1719394,"+"
"vnz_07520",-0.0628131509872268,1,"18h",1719652,1720587,"-"
"vnz_07520",-0.136845675649426,1,"24h",1719652,1720587,"-"
"vnz_07520",-0.126057160152256,1,"48h",1719652,1720587,"-"
"vnz_07525",-0.223974314641382,1,"18h",1720862,1721101,"+"
"vnz_07525",-0.201068362257618,1,"24h",1720862,1721101,"+"
"vnz_07525",-0.0730679969800526,1,"48h",1720862,1721101,"+"
"vnz_07530",0.101877055449271,1,"18h",1721147,1722382,"+"
"vnz_07530",-0.142697704927544,1,"24h",1721147,1722382,"+"
"vnz_07530",0.0291728884765953,1,"48h",1721147,1722382,"+"
"vnz_07535",0.332461780177404,1,"18h",1722402,1723418,"-"
"vnz_07535",0.0661518480215437,1,"24h",1722402,1723418,"-"
"vnz_07535",0.248137900840433,1,"48h",1722402,1723418,"-"
"vnz_07540",0.445439302359497,0.05,"18h",1723477,1724160,"-"
"vnz_07540",0.072617374599145,1,"24h",1723477,1724160,"-"
"vnz_07540",0.19986706783044,1,"48h",1723477,1724160,"-"
"vnz_07545",-0.612060182079696,1,"18h",1724227,1725681,"-"
"vnz_07545",-0.614343620224422,1,"24h",1724227,1725681,"-"
"vnz_07545",-0.0781868259840086,1,"48h",1724227,1725681,"-"
"vnz_07550",0.471626497825125,0.05,"18h",1725984,1727456,"-"
"vnz_07550",0.147230622273572,1,"24h",1725984,1727456,"-"
"vnz_07550",0.370448193423867,1,"48h",1725984,1727456,"-"
"vnz_07555",-0.247396042954185,1,"18h",1727669,1729531,"+"
"vnz_07555",-0.0940469037908769,1,"24h",1727669,1729531,"+"
"vnz_07555",-0.167113030801996,1,"48h",1727669,1729531,"+"
"vnz_07560",-0.0856473749133535,1,"18h",1729556,1730272,"-"
"vnz_07560",-0.037225517656625,1,"24h",1729556,1730272,"-"
"vnz_07560",0.00245992217054038,1,"48h",1729556,1730272,"-"
"vnz_07565",-0.167499983755711,1,"18h",1730324,1730809,"+"
"vnz_07565",0.0380919664202336,1,"24h",1730324,1730809,"+"
"vnz_07565",0.176253662295125,1,"48h",1730324,1730809,"+"
"vnz_07570",-0.281937355978705,1,"18h",1730871,1731626,"-"
"vnz_07570",-0.141965250317153,1,"24h",1730871,1731626,"-"
"vnz_07570",-0.328106396253987,1,"48h",1730871,1731626,"-"
"vnz_07575",-0.114288142678356,1,"18h",1731763,1732656,"+"
"vnz_07575",0.0380257480545802,1,"24h",1731763,1732656,"+"
"vnz_07575",-0.215493179200926,1,"48h",1731763,1732656,"+"
"vnz_07580",0.64152867960132,0.05,"18h",1732635,1732844,"-"
"vnz_07580",0.271928204487778,1,"24h",1732635,1732844,"-"
"vnz_07580",0.708683794078611,0.05,"48h",1732635,1732844,"-"
"vnz_07585",0.295276356635108,1,"18h",1732908,1733891,"-"
"vnz_07585",0.123170086074579,1,"24h",1732908,1733891,"-"
"vnz_07585",0.0319420941605007,1,"48h",1732908,1733891,"-"
"vnz_07590",-0.348504819157226,1,"18h",1734001,1734549,"-"
"vnz_07590",-0.410269360101591,1,"24h",1734001,1734549,"-"
"vnz_07590",-0.011489184310813,1,"48h",1734001,1734549,"-"
"vnz_07595",-0.360880616007857,1,"18h",1734549,1734887,"-"
"vnz_07595",-0.465951816380919,1,"24h",1734549,1734887,"-"
"vnz_07595",-0.197650349674718,1,"48h",1734549,1734887,"-"
"vnz_07600",-0.0719013786121685,1,"18h",1734932,1736005,"+"
"vnz_07600",-0.0941175229253189,1,"24h",1734932,1736005,"+"
"vnz_07600",-0.0878476858592087,1,"48h",1734932,1736005,"+"
"vnz_07605",1.38901639660898,0.05,"18h",1736112,1736450,"-"
"vnz_07605",1.34330573606371,0.05,"24h",1736112,1736450,"-"
"vnz_07605",1.50636888369136,0.05,"48h",1736112,1736450,"-"
"vnz_07610",0.996038153232063,0.05,"18h",1736447,1736917,"-"
"vnz_07610",0.76663864572121,0.05,"24h",1736447,1736917,"-"
"vnz_07610",0.542955707800796,0.05,"48h",1736447,1736917,"-"
"vnz_07615",1.33390510782509,0.05,"18h",1736927,1738195,"-"
"vnz_07615",1.02263554768406,0.05,"24h",1736927,1738195,"-"
"vnz_07615",0.592547409187555,0.05,"48h",1736927,1738195,"-"
"vnz_07620",1.05190156700717,0.05,"18h",1738192,1738956,"-"
"vnz_07620",0.603868897625078,0.05,"24h",1738192,1738956,"-"
"vnz_07620",0.494192774848471,1,"48h",1738192,1738956,"-"
"vnz_07625",0.989802170474551,0.05,"18h",1738964,1739281,"-"
"vnz_07625",0.340074593859794,0.05,"24h",1738964,1739281,"-"
"vnz_07625",0.421874279112509,1,"48h",1738964,1739281,"-"
"vnz_07630",0.895695101849678,0.05,"18h",1739281,1740462,"-"
"vnz_07630",0.535776799187289,0.05,"24h",1739281,1740462,"-"
"vnz_07630",0.314041075361176,1,"48h",1739281,1740462,"-"
"vnz_07635",0.347015555764262,1,"18h",1740524,1741939,"-"
"vnz_07635",0.13152781054957,1,"24h",1740524,1741939,"-"
"vnz_07635",-0.123833390210316,1,"48h",1740524,1741939,"-"
"vnz_07640",0.894886118200327,0.05,"18h",1741936,1742661,"-"
"vnz_07640",0.350655469599222,1,"24h",1741936,1742661,"-"
"vnz_07640",-0.11358218728255,1,"48h",1741936,1742661,"-"
"vnz_07645",0.18144339982552,1,"18h",1742962,1743897,"+"
"vnz_07645",0.19246760452576,1,"24h",1742962,1743897,"+"
"vnz_07645",-0.122898286894695,1,"48h",1742962,1743897,"+"
"vnz_07650",-0.061949298965011,1,"18h",1743894,1744679,"+"
"vnz_07650",-0.0954326300978342,1,"24h",1743894,1744679,"+"
"vnz_07650",-0.084996983614129,1,"48h",1743894,1744679,"+"
"vnz_07655",0.270334052507264,1,"18h",1744732,1745721,"+"
"vnz_07655",0.24445029810812,1,"24h",1744732,1745721,"+"
"vnz_07655",-0.00239437304829398,1,"48h",1744732,1745721,"+"
"vnz_07660",0.251302555012726,1,"18h",1745746,1746846,"-"
"vnz_07660",0.172846578289266,1,"24h",1745746,1746846,"-"
"vnz_07660",0.259415828717931,1,"48h",1745746,1746846,"-"
"vnz_07665",1.35758583552651,0.05,"18h",1746922,1747242,"-"
"vnz_07665",1.43892658203355,0.05,"24h",1746922,1747242,"-"
"vnz_07665",1.11261474056851,0.05,"48h",1746922,1747242,"-"
"vnz_07670",0.190120146435048,1,"18h",1747361,1748308,"-"
"vnz_07670",0.149282457210278,1,"24h",1747361,1748308,"-"
"vnz_07670",0.0841224646169731,1,"48h",1747361,1748308,"-"
"vnz_07675",1.35585972725592,0.05,"18h",1748622,1750709,"+"
"vnz_07675",1.01840178219349,0.05,"24h",1748622,1750709,"+"
"vnz_07675",0.631128547704847,0.05,"48h",1748622,1750709,"+"
"vnz_07680",1.55144225725169,0.05,"18h",1750746,1751864,"+"
"vnz_07680",1.35367469678839,0.05,"24h",1750746,1751864,"+"
"vnz_07680",1.10849115820267,0.05,"48h",1750746,1751864,"+"
"vnz_07685",1.26953559169486,0.05,"18h",1751870,1753402,"+"
"vnz_07685",1.00095888933009,0.05,"24h",1751870,1753402,"+"
"vnz_07685",0.645973911469587,0.05,"48h",1751870,1753402,"+"
"vnz_07690",1.45914466900266,0.05,"18h",1753399,1754433,"+"
"vnz_07690",1.28077616031158,0.05,"24h",1753399,1754433,"+"
"vnz_07690",0.655541448385771,0.05,"48h",1753399,1754433,"+"
"vnz_07695",1.92573243881926,0.05,"18h",1754430,1755212,"+"
"vnz_07695",1.45139434539274,0.05,"24h",1754430,1755212,"+"
"vnz_07695",1.07026138008859,0.05,"48h",1754430,1755212,"+"
"vnz_07700",-0.00487113207699979,1,"18h",1755235,1756815,"-"
"vnz_07700",-0.120380329218268,1,"24h",1755235,1756815,"-"
"vnz_07700",-0.0819525173158027,1,"48h",1755235,1756815,"-"
"vnz_07705",0.509195982276685,0.05,"18h",1756812,1757312,"-"
"vnz_07705",-0.288013467653929,1,"24h",1756812,1757312,"-"
"vnz_07705",-0.0364588442712278,1,"48h",1756812,1757312,"-"
"vnz_07710",0.156239346067429,1,"18h",1757317,1758978,"-"
"vnz_07710",-0.249710038535123,1,"24h",1757317,1758978,"-"
"vnz_07710",0.0866353853084668,1,"48h",1757317,1758978,"-"
"vnz_07715",-0.243329239690253,1,"18h",1759035,1760264,"-"
"vnz_07715",-0.765353055619326,1,"24h",1759035,1760264,"-"
"vnz_07715",0.0866979860550517,1,"48h",1759035,1760264,"-"
"vnz_07720",1.63000955195815,0.05,"18h",1760358,1760693,"-"
"vnz_07720",1.65880193549229,0.05,"24h",1760358,1760693,"-"
"vnz_07720",1.75914068196771,0.05,"48h",1760358,1760693,"-"
"vnz_07725",1.26238142854654,0.05,"18h",1760771,1761001,"-"
"vnz_07725",1.0816009698307,0.05,"24h",1760771,1761001,"-"
"vnz_07725",1.02666587835415,0.05,"48h",1760771,1761001,"-"
"vnz_07730",1.10460980154328,0.05,"18h",1761099,1761878,"-"
"vnz_07730",0.691111126042205,0.05,"24h",1761099,1761878,"-"
"vnz_07730",0.460874222835598,1,"48h",1761099,1761878,"-"
"vnz_07735",0.712787188402706,0.05,"18h",1761885,1763096,"-"
"vnz_07735",0.311316200152032,1,"24h",1761885,1763096,"-"
"vnz_07735",0.0325881067946596,1,"48h",1761885,1763096,"-"
"vnz_07740",0.200145588450247,1,"18h",1763200,1764210,"-"
"vnz_07740",-0.212714756821541,1,"24h",1763200,1764210,"-"
"vnz_07740",-0.172509296509165,1,"48h",1763200,1764210,"-"
"vnz_07745",-0.414133434850645,1,"18h",1764429,1767380,"-"
"vnz_07745",-0.564223394573501,1,"24h",1764429,1767380,"-"
"vnz_07745",-0.182512172952431,1,"48h",1764429,1767380,"-"
"vnz_07750",0.77574385298731,0.05,"18h",1767556,1768545,"-"
"vnz_07750",0.654424140754938,0.05,"24h",1767556,1768545,"-"
"vnz_07750",0.214646013577015,1,"48h",1767556,1768545,"-"
"vnz_07755",0.661628374518218,0.05,"18h",1768536,1769561,"-"
